1.374463296207491292e-22,2.811943966487733673e-22,2.639239355010469639e-22,8.402259316106600175e-23,3.073771675135927074e-22,8.235519700419707148e-24,8.220712549708776610e-24
5.739485354858592867e-23,1.522773869221569750e-22,9.197169353863356490e-23,3.371049826536740821e-23,1.005839870889089136e-22,7.647073241851899603e-24,7.639138358539572861e-24
3.610914864926005048e-23,7.001546481558633989e-23,5.106587733829199774e-23,2.742449193364252245e-23,4.457624171308477516e-23,7.538984926985368102e-24,7.531266069894486973e-24
3.368484674863921392e-23,5.404823462837785091e-23,4.303981948095643833e-23,3.011272350740744727e-23,3.823145214825376288e-23,7.537704487994338240e-24,7.519785951703252175e-24
3.359146116565086822e-23,5.312452072526398712e-23,4.185284632440209968e-23,3.823839341331266259e-23,3.802360653958703878e-23,7.564584582096083693e-24,7.519371823036804872e-24
3.364688131970757138e-23,5.317614875071889936e-23,6.778456651794106035e-23,5.619500985063199535e-23,3.890709220738035037e-23,7.635493248826000227e-24,7.519466108724465716e-24
3.378040080241430316e-23,5.330932992442575062e-23,1.198214794973057604e-22,8.997067437622644655e-23,4.184210386578507908e-23,7.820925256240749812e-24,7.519722881007116203e-24
3.410130527169807066e-23,5.360839372087990083e-23,9.572867412990841241e-23,1.263349597516003291e-22,5.082314384163311008e-23,8.309566944425265005e-24,7.520397507929259474e-24
3.489065982896090286e-23,5.430320424050361318e-23,8.064043401254616470e-23,1.117414192789916978e-22,7.670069679392721205e-23,9.605960488059874981e-24,7.522179034230156077e-24
3.687221440290005954e-23,5.596146162458377146e-23,3.732625545338820072e-23,1.804400156514420416e-23,1.417997551821365417e-22,1.306945694765460283e-23,7.526900678926592259e-24
4.193682137898479922e-23,6.001978467133092559e-23,2.149455658025179974e-22,1.629462633378720736e-22,2.110103097063768083e-22,2.240532414766068191e-23,7.539444876995525004e-24
5.509907120368270282e-23,7.018940426724691894e-23,3.999273983733733538e-22,4.022498886085113845e-22,1.389828887772481045e-22,4.790131976321203250e-23,7.572818860619228604e-24
8.989176807561572330e-23,9.626878545412309918e-23,2.326314165162667663e-22,3.757536691800485050e-22,5.369258723748440614e-22,1.186936546731654735e-22,7.661659343606371940e-24
1.833774832968857349e-22,1.647447200023146974e-22,6.304361833333631811e-23,1.711502883377138751e-22,7.814843679499847693e-22,3.142648019991097867e-22,7.898084818899364896e-24
4.335484542418998718e-22,3.477519446675919328e-22,1.414536065327625850e-22,2.224175303219017273e-22,5.740384009620625861e-22,7.894228339715256954e-22,8.526558432647004630e-24
