4.606605043694748658e-01,3.442192057331614485e-01,1.668617089443268642e-01,4.398935307019018470e-01,8.430444196184390393e-02,8.126097897835344863e-01,1.059351747931682297e+00
7.684280348055713139e-01,5.741922419980641790e-01,2.783421063281515395e-01,7.337866348746733269e-01,1.406282849249030076e-01,1.355514826871940803e+00,1.767105219808660976e+00
1.281815217658759387e+00,9.578103873330773288e-01,4.643026170913857609e-01,1.224029879824665823e+00,2.345821176287537502e-01,2.261135010887730168e+00,2.947709166451855989e+00
2.138196653167785399e+00,1.597724021646101500e+00,7.745034449935328524e-01,2.041804900084446928e+00,3.913065564340511004e-01,3.771800526343679572e+00,4.917075244067874884e+00
3.566726985788551296e+00,2.665164298805300369e+00,1.291949612657008695e+00,3.405935850688579070e+00,6.527386769975458414e-01,6.291742484205356867e+00,8.202175856082734029e+00
5.949659201039829703e+00,4.445761998563541262e+00,2.155101842908564436e+00,5.681443422202559823e+00,1.088833737750862118e+00,1.049525901782739012e+01,1.368205395174095962e+01
9.924629709411803447e+00,7.415977978067444631e+00,3.594926541876609871e+00,9.477218824647822615e+00,1.816284142863759721e+00,1.750714720569161997e+01,2.282304154689926889e+01
1.655528014978149898e+01,1.237059684907811175e+01,5.996698895699124066e+00,1.580895381255754728e+01,3.029744554418986269e+00,2.920368165865470544e+01,3.807112786492192669e+01
2.761587171134798879e+01,2.063539924943255599e+01,1.000309664934271048e+01,2.637092434729816404e+01,5.053918518805264881e+00,4.871467706302142631e+01,6.350646884328843100e+01
4.606605043694749213e+01,3.442192057331614308e+01,1.668617089443268497e+01,4.398935307019019092e+01,8.430444196184391004e+00,8.126097897835344952e+01,1.059351747931682439e+02
