9.981439400610886414e-01,1.854336392997857613e-03,1.722478753007235705e-06,1.066664806437771340e-09,4.954083500187656132e-13,1.840723959669773297e-16,5.699447562759802047e-20,1.512620805681395548e-23,3.512654458195032746e-27,7.250839100708564846e-31
1.854336392997857613e-03,9.944387122325990536e-01,3.701786070978105650e-03,5.161038251816480639e-06,4.262696879312914348e-09,2.475201368101010951e-12,1.103750547977788929e-15,3.987495905816263620e-19,1.209534685089356719e-22,3.160083996042371135e-26
1.722478753007235705e-06,3.701786070978105650e-03,9.907438064796221244e-01,5.542365022024879802e-03,1.030929435329426589e-05,1.064684461202532286e-08,7.420086718689477344e-12,3.860734896629542703e-15,1.594151828494395102e-18,5.440378374487114913e-22
1.066664806437771340e-09,5.161038251816480639e-06,5.542365022024879802e-03,9.870592014985754004e-01,7.376089206505216309e-03,1.716087675630558943e-05,2.127391059868186824e-08,1.730067054585849605e-11,1.028891800184267368e-14,4.779917147637780969e-18
4.954083500187656132e-13,4.262696879312914348e-09,1.030929435329426589e-05,7.376089206505216309e-03,9.833848760205031736e-01,9.202974557107650860e-03,2.570942897966877068e-05,3.719475988888639612e-08,3.457562835591210220e-11,2.313572987621785231e-14
1.840723959669773297e-16,2.475201368101010951e-12,1.064684461202532286e-08,1.716087675630558943e-05,9.202974557107650860e-03,9.797208088110306301e-01,1.102303697888081489e-02,3.594860834013855361e-05,5.945632823002812057e-08,6.218987964385596793e-11
5.699447562759802047e-20,1.103750547977788929e-15,7.420086718689477344e-12,2.127391059868186824e-08,2.570942897966877068e-05,1.102303697888081489e-02,9.760669786703174422e-01,1.283629234927192303e-02,4.787208593041721271e-05,8.910163029708380354e-08
1.512620805681395548e-23,3.987495905816263620e-19,3.860734896629542703e-15,1.730067054585849605e-11,3.719475988888639612e-08,3.594860834013855361e-05,1.283629234927192303e-02,9.724233644330115833e-01,1.464275651816528828e-02,6.147354659719388387e-05
3.512654458195032746e-27,1.209534685089356719e-22,1.594151828494395102e-18,1.028891800184267368e-14,3.457562835591210220e-11,5.945632823002812057e-08,4.787208593041721271e-05,1.464275651816528828e-02,9.687899449682030317e-01,1.644244530792073750e-02
7.250839100708564846e-31,3.160083996042371135e-26,5.440378374487114913e-22,4.779917147637780969e-18,2.313572987621785231e-14,6.218987964385596793e-11,8.910163029708380354e-08,6.147354659719388387e-05,1.644244530792073750e-02,9.651666991793778072e-01
