7.696342339729808080e-01,3.023466045244495998e-02,1.288498762659629759e-01,1.579072643981585880e-02,3.207764725536012274e-02,6.773281808288232272e-03,8.796633712997469975e-03,2.688243194817195245e-03,2.530608034167556968e-03,9.472467663433481585e-04
3.757415427020009691e-02,4.578135074827431872e-01,3.899020242419015680e-02,2.282534621456784318e-01,3.853742006394628161e-02,9.406680406623538215e-02,2.485838033507142483e-02,3.578089976507202452e-02,1.321768916508376732e-02,1.546262394728589035e-02
1.218147568014059795e-01,5.611845789328131356e-02,1.481413487579328059e-01,3.515583055526880218e-02,2.048244581258872044e-01,4.861813644679883334e-02,1.371290233858809549e-01,4.619576144019255093e-02,7.300250085135313871e-02,2.711140448550002080e-02
1.928977920863081744e-02,2.153515255897958391e-01,4.804273573330508640e-02,1.183790782968687817e-02,2.793911425908458812e-02,1.044267683349598269e-01,4.309409027210717169e-02,1.236358004879312550e-01,5.563456802050781996e-02,1.100231034654199219e-01
2.862790904822064275e-02,5.177012256954999225e-02,1.948343113901227497e-01,2.598706589272409620e-02,2.836416129195691582e-02,2.455827111621832967e-02,1.755681190494509311e-02,3.069803377217180176e-02,6.715000139677677893e-02,2.780708147119937204e-02
7.953643761108141613e-03,8.425940673874203479e-02,6.466100036153016317e-02,1.053306958772668722e-01,1.697817767301965444e-02,6.397052060981840704e-02,3.877057362521364042e-02,1.351773823115366008e-02,2.637338605476410858e-02,1.371817328762854962e-02
7.177655440601155186e-03,3.029877886431154785e-02,1.114564568741196193e-01,5.226372903498696654e-02,5.857679890787698997e-03,5.187821918248208125e-02,1.105146150135270511e-01,3.410782626883800822e-02,5.232813517009141102e-02,3.795746919135711828e-02
3.383430728010879650e-03,2.708962110602766010e-02,7.469880433306629042e-02,7.732848145777448945e-02,7.120643837036975954e-02,2.788405623009569678e-02,2.894958279021590461e-02,5.692262495702946762e-02,3.756513838368859270e-02,1.028698367032051114e-01
2.427846902424483228e-03,2.124114369550051534e-02,8.740682606945140987e-02,1.309919762186115277e-01,1.626331878914404894e-01,3.357626114283247115e-02,3.560799228758758372e-02,2.260649047873378170e-02,4.252512171570379390e-02,5.450018645060864149e-03
1.247248152624173129e-03,1.691290188446463796e-02,4.642420681529111498e-02,1.660627077093551063e-01,7.687989947412515734e-02,1.032225283905278818e-01,3.665418635416760589e-03,5.745439886762686993e-02,8.905455299419069021e-03,1.547174140950881641e-02
