8.610498152339247646e-01,1.196683017759799239e-01,1.473180376749429893e-02,3.735721885869961595e-03,5.414283851786266723e-04,2.099597408264206489e-04,3.461542600728111395e-05,1.642563866088159525e-05,3.087475363588792266e-06,1.384142295844337495e-06,2.969971191798032347e-07,1.174845293511555027e-07,2.830293799319083000e-08,9.942179937491357483e-09,2.626425966631878160e-09,8.383982340500351952e-10,2.370941328134523478e-10,7.046024990538585085e-11,2.082707236077750319e-11,5.929838784393330360e-12,1.901998776391897658e-12,3.624623065116285045e-13
1.180347165413566796e-01,6.259143423441888565e-01,2.049816491378898820e-01,3.474729625346567596e-02,1.280565138516280045e-02,2.117630891217222970e-03,1.056338795765496665e-03,1.886886425627951340e-04,1.088592973355120559e-04,2.213322546594848595e-05,1.141241027237449633e-05,2.655302760290453600e-06,1.160074349487057005e-06,3.027353592252545117e-07,1.144433609990681186e-07,3.262892693941125064e-08,1.102823011111528261e-08,3.349070748579629690e-09,1.040565698125774923e-09,3.307606860653787000e-10,1.054542885007586916e-10,2.349881831187268091e-11
1.615611436251422617e-02,1.993847888908712451e-01,4.359356200210097176e-01,2.592682420559768719e-01,5.336301837842328394e-02,2.687271292564379424e-02,4.855508970952959226e-03,3.028791574957437858e-03,5.722685395791694482e-04,3.972390241187053199e-04,8.629562776308019297e-05,5.080882945318078019e-05,1.273975122663339459e-05,6.107370295093233438e-06,1.720778662925282484e-06,6.961380844367029469e-07,2.137939663689048690e-07,7.616987882031168551e-08,2.472511302261254145e-08,8.108602365601747827e-09,2.914777350809041495e-09,5.991712677845949233e-10
3.840451951408262871e-03,3.807446610697413220e-02,2.489300010232708693e-01,2.931838526020223434e-01,2.868874184767126190e-01,6.707872520194937960e-02,4.422890351676700416e-02,8.505246759641083704e-03,6.465112970135668269e-03,1.267807009449881117e-03,1.050604066089208229e-03,2.414367111405268202e-04,1.614342023665687467e-04,4.342056421717189931e-05,2.271310412046427906e-05,6.894127366703357677e-06,2.969402693894188782e-06,9.814255463116750478e-07,3.657830812112972290e-07,1.281668597868237048e-07,4.801672392995302601e-08,1.152303971988785824e-08
6.257585244376274612e-04,1.302672408748964741e-02,5.835550374324845885e-02,2.722905665310971779e-01,1.953283339868049362e-01,2.929422621575071273e-01,7.515951077815150039e-02,6.253813080885914366e-02,1.264953484440980123e-02,1.138138674057464876e-02,2.282406044710351585e-03,2.241856956917767218e-03,5.405471133815446588e-04,4.087198721334736086e-04,1.175346157392447916e-04,6.675401299004291131e-05,2.180122293132198604e-05,9.952829608509809292e-06,3.522015683975250593e-06,1.388415682059047985e-06,5.627454652235225652e-07,1.272125828494005712e-07
2.213180775909187137e-04,2.437607368907326617e-03,2.709118975373665111e-02,7.307776027686885278e-02,2.753268487289651789e-01,1.363666111711046014e-01,2.828169706382626103e-01,7.865558870985202289e-02,7.954750356330159144e-02,1.697728712043061403e-02,1.742160449437339317e-02,3.536507833782776694e-03,4.081032147953187958e-03,1.025453261003341507e-03,8.737552196297395648e-04,2.680636728043599929e-04,1.645522456218497019e-04,5.783030588650787550e-05,2.773712779228518579e-05,1.063137088814552347e-05,4.922954808045414192e-06,1.271330231053587414e-06
4.108984701451441380e-05,1.102750550595765159e-03,5.556871109783506624e-03,4.427102629060698097e-02,8.136784233308706760e-02,2.636437185931235772e-01,1.081353571395668317e-01,2.616705327317693230e-01,7.925848789133208006e-02,9.359809622207398982e-02,2.147264955387482091e-02,2.394507843373241268e-02,4.901503008525118742e-03,6.552909748320810690e-03,1.706609635368043108e-03,1.633273004149664960e-03,5.340343825298507485e-04,3.529687821814812051e-04,1.326110080489254666e-04,6.770798016322351475e-05,3.095726470198224546e-05,7.954128653010940562e-06
1.795571627606699951e-05,2.220732670928493157e-04,3.134187510697653955e-03,9.654442361466555531e-03,6.228695112469502526e-02,8.434995864413585842e-02,2.422035777148794367e-01,1.020461413185614480e-01,2.340119873809783091e-01,7.836744031679840350e-02,1.038499453131430383e-01,2.643269558850652040e-02,3.021453643790247834e-02,6.273436940408351307e-03,9.486838348151152914e-03,2.550592664825265983e-03,2.731331720357785611e-03,9.525418548720469576e-04,6.710773642126525084e-04,2.732495974913562355e-04,1.707723975692942693e-04,4.703332849316615554e-05
3.660511684953412630e-06,1.180902190469729728e-04,6.665430608214602997e-04,6.638627019614358124e-03,1.419813601179533043e-02,7.902022203843241110e-02,8.390610227655095898e-02,2.151023765957562617e-01,1.105277713896416492e-01,2.034419783760742229e-01,7.660021936707225865e-02,1.102307295205195020e-01,3.231347438645170572e-02,3.561227332533278833e-02,7.650318136279468315e-03,1.257667452543968258e-02,3.484452091451117374e-03,4.155722777632006246e-03,1.528045889461762934e-03,1.167532507324884564e-03,5.918606308323434359e-04,1.839798645159674618e-04
1.577160499539561979e-06,2.589978990624971399e-05,4.278329696169006109e-04,1.457901443932188481e-03,1.161179566492056246e-02,1.877717708940158936e-02,9.295195371102478454e-02,8.165327607363120910e-02,1.855117263228078794e-01,1.278439201291515226e-01,1.725878122818856331e-01,7.379435964533950787e-02,1.131942071585827631e-01,3.947675096712010417e-02,3.980130662244674156e-02,9.177346159616638771e-03,1.545817687070151318e-02,4.423943736463609340e-03,5.773396019608060051e-03,2.275308849997878698e-03,2.269970628446654152e-03,6.466933615525617034e-04
3.518359897855738922e-07,1.292771080699454240e-05,9.948531520552245013e-05,1.123993313501224977e-03,2.583485902361802415e-03,1.768707645717877697e-02,2.332883944470848583e-02,1.033198508473757438e-01,7.839475472687040813e-02,1.557514078359263920e-01,1.502080373215447240e-01,1.432061258492039191e-01,6.936791558328296581e-02,1.134083720755939689e-01,4.795100728564412329e-02,4.277887332793000458e-02,1.115036096713826162e-02,1.783973910589464057e-02,5.164134781832551736e-03,7.488006860566184461e-03,3.884585645298562710e-03,1.667308580575437493e-03
1.394723847609555101e-07,3.100793119619524291e-06,5.723838767462162207e-05,2.736153020780411312e-04,2.383907002440138149e-03,3.925680238367474165e-03,2.423420202063132634e-02,2.816548624244569199e-02,1.100319746367759977e-01,7.410015985897985824e-02,1.274402250407621895e-01,1.753436513631786986e-01,1.163867594156144658e-01,6.280263398192839630e-02,1.114589224721476979e-01,5.732945145469864334e-02,4.489162007763383699e-02,1.393339200319881031e-02,1.933291347998228327e-02,5.882645158795554545e-03,1.167566420784724689e-02,3.136989540594994734e-03
