1.712479942684019735e-09,1.155876144243038621e-07,3.487370394331816501e-06,6.278552635710727618e-05,6.827848039143233220e-04,5.566986399786219217e-03,2.351290319255868594e-02,9.536431944828457907e-02,8.196997751611026506e-02,1.796219037805545371e-01,1.626088199182455507e-01,1.675676119835848299e-01,6.151894445598356936e-02,1.230375156872956233e-01,5.470586270676641716e-02,2.844474400351967164e-02,1.104030511889195904e-02,3.687235331317825250e-03,1.234061973365733773e-03,3.316850907408698621e-04,1.027949975969438465e-04,2.099594615702232318e-05
2.258248775101623176e-10,1.717096987265227144e-08,5.747533268258865345e-07,1.152759808778810308e-05,1.538001675904717173e-04,1.327765544112188313e-03,8.866219188045056793e-03,3.129227120420000757e-02,1.086736121451464948e-01,7.124985975006668804e-02,1.475407743877567845e-01,1.995988027788244135e-01,1.360068573045413731e-01,5.075623193885761553e-02,1.258402681847221871e-01,6.225183927421450159e-02,3.484444140013248647e-02,1.481564193862503452e-02,5.224635964805567946e-03,1.865375919760758720e-03,5.718618488525911963e-04,1.474248464867753989e-04
3.074619084103911402e-11,2.466637612498556092e-09,9.366554507320739366e-08,2.071898009165142091e-06,3.107833641887191624e-05,3.274384663041853059e-04,2.337652173346598319e-03,1.312412099963854335e-02,3.948806603131384263e-02,1.188349357499514092e-01,5.904664376843983542e-02,1.177649877911402243e-01,2.364262509515586141e-01,1.077575718721502512e-01,4.082144581031234287e-02,1.247427409456045577e-01,6.883940995544232666e-02,4.126417663535556640e-02,1.920571927448650601e-02,7.058230749330036795e-03,2.936930800824809167e-03,7.271047446770475750e-04
4.014075239820311769e-12,3.651364199498928301e-10,1.455601090725314804e-08,3.680380822126618451e-07,6.049075676440425466e-06,7.238561175688963125e-05,6.266846631212190334e-04,3.805842300343872855e-03,1.829970610081346066e-02,4.765898351937117999e-02,1.252808768167470999e-01,4.677524452290472701e-02,9.149051339885941325e-02,2.698049876112268985e-01,8.379686669992821024e-02,3.260115518382770972e-02,1.200222638122539209e-01,7.422543417776472641e-02,4.741124114693957836e-02,2.371592769904387610e-02,1.037506392717501419e-02,3.502228334189631722e-03
5.482669122388614235e-13,5.125854517272628443e-11,2.329629197681289599e-09,6.150967146608072351e-08,1.164951623691679505e-06,1.516647746893555252e-05,1.508230750290316690e-04,1.102395506971547362e-03,5.814245702693650666e-03,2.426668368448198915e-02,5.536455929068241633e-02,1.277489069847733139e-01,3.568445603891187701e-02,6.946819690583146134e-02,2.972628908111141222e-01,6.466606453739778826e-02,2.673750381293502412e-02,1.122956189463521076e-01,7.804417638632166199e-02,5.163346132485431561e-02,3.246803616897338263e-02,1.074165948892124786e-02
7.137608767004673861e-14,7.518039527173923012e-12,3.498876288365470569e-10,1.059265871038039177e-08,2.083235210309142303e-07,3.152326491333743622e-06,3.384166439696384041e-05,2.876805624999682724e-04,1.810048470920656502e-03,8.423750705839878547e-03,3.081884700118555157e-02,6.220304535801272905e-02,1.262723898782840137e-01,2.676750790631664267e-02,5.204295306640664698e-02,3.172530404155943229e-01,5.052964503839985771e-02,2.361035369553094246e-02,1.025994982298746444e-01,7.650175173012950525e-02,6.654212161685815752e-02,3.335974639620747223e-02
9.718817167511773492e-15,1.042648541699962677e-12,5.487180730691990208e-11,1.694647570616527144e-09,3.844403082109816786e-08,6.005095964546086035e-07,7.562328240865116627e-06,6.881430807939423926e-05,5.104987629614795479e-04,2.805266151164317878e-03,1.166628714603571391e-02,3.768453809833358092e-02,6.784791497933628790e-02,1.211709448007098344e-01,2.074047687053959255e-02,3.923467273664395932e-02,3.286739350163826456e-01,4.180687574586768734e-02,2.236802592159380099e-02,8.270693088025155015e-02,9.668682408802875550e-02,5.627998904373712058e-02
1.266373840865397181e-15,1.510055494271453773e-13,8.076150010110832266e-12,2.831191957505644375e-10,6.526436126779797024e-09,1.183290062213637713e-07,1.528689427437952190e-06,1.647854617615407495e-05,1.296632316864227276e-04,8.528374594690437110e-04,4.138739528428326056e-03,1.554074095697213775e-02,4.455792226466277761e-02,7.211121187696689638e-02,1.131982871106862881e-01,1.803071910466758423e-02,3.142528081826222175e-02,3.263143794103286477e-01,4.037235476709396392e-02,2.709562994988223492e-02,9.338572147226278930e-02,9.332415472451767446e-02
1.713393475277980370e-16,2.081242354785073192e-14,1.239868786501327392e-12,4.407196200097172830e-11,1.157665526050188314e-09,2.124247565378861573e-08,3.206019119959687580e-07,3.522066116473056921e-06,3.317216900243142078e-05,2.291153743164766091e-04,1.352659260715337319e-03,5.845992105107566256e-03,1.997859682534240330e-02,5.098691248818119914e-02,7.439924443234731399e-02,1.021927402670220197e-01,1.760795044211567809e-02,2.957140714476087437e-02,3.232564901090634324e-01,2.836773563392871664e-02,2.976538510429056761e-02,7.040490468385351974e-02
2.236829791150425172e-17,2.970697293251858623e-15,1.800708675566478063e-13,7.143803546296058028e-12,1.898119968153059473e-10,3.983422780394583618e-09,6.058021114953893033e-08,7.824033340484237507e-07,7.455574563162779806e-06,6.227404208013360141e-05,3.816597865456148393e-04,2.039861828993037429e-03,7.885824216371312839e-03,2.460732293910650528e-02,5.551749804644828812e-02,7.231062454563297326e-02,8.191877252179866065e-02,2.520932236327243919e-02,2.313159608258956793e-02,4.223845270038195654e-01,8.502276728909633624e-03,2.745541262699681753e-02
3.054236690289409842e-18,4.158213346061972602e-16,2.760580231078739225e-14,1.116556680022469770e-12,3.320601353302098239e-11,7.062649104817014467e-10,1.234321172773222239e-08,1.609269119905809083e-07,1.817453633904066649e-06,1.538632447145623895e-05,1.156698610679849195e-04,6.434835866958635818e-04,3.160766067660359703e-03,1.124733570518931039e-02,3.298620851835525059e-02,6.914215849093428845e-02,9.018614370698296856e-02,9.392254021023277444e-02,3.855450700392579894e-02,1.546199568759791879e-02,2.566554132245501552e-01,3.343954816426831372e-02
3.656027948994574366e-19,5.325754886437376795e-17,3.648625468609718161e-15,1.606732858038701328e-13,4.912252658382485669e-12,1.163024941136215873e-10,2.081049878978587710e-09,3.104650569062550548e-08,3.583114799315382500e-07,3.588572470039788650e-06,2.774551561310072443e-05,1.898235888365967664e-04,9.875203297082754163e-04,4.512861079679148651e-03,1.538923249697386406e-02,4.316088004304272779e-02,9.020666344206429432e-02,1.200000492427551052e-01,1.367848311858855526e-01,3.024437614669711963e-02,3.031116623161245541e-02,1.748744416644255895e-02
