8.567543875372012341e-01,1.191279214510614637e-01,1.673099216846364937e-02,4.612730967702551553e-03,1.145397317115549787e-03,7.276729389186060125e-04,2.233595738663766061e-04,2.887668194770049508e-04,6.662480106282069547e-05,1.392439209930809751e-04,2.383317201222539340e-05,6.832195728955566157e-05,9.860009854685956079e-06,3.323380402983356203e-05,4.650347141312586478e-06,1.600658830898871586e-05,2.420692301845181639e-06,7.621835629715088073e-06,1.345644662714806546e-06,4.076522224207562881e-06,7.216337668515269732e-07,5.215523924016941551e-07
1.170590816126743233e-01,6.185259580063595664e-01,2.032752776443208786e-01,3.692862562146966010e-02,1.455712981890367602e-02,3.268139413686203549e-03,2.596900495245961504e-03,6.658982146745282080e-04,1.169110975273027165e-03,2.154591257569016488e-04,6.738236728882609963e-04,8.605963249421986485e-05,3.907479959855859344e-04,4.148285227578633573e-05,2.198329210471468005e-04,2.369147101718086640e-05,1.201692321575155501e-04,1.497945912980564668e-05,6.406914326410894939e-05,1.133649133259519238e-05,3.692276589557476818e-05,1.554141492251002575e-06
1.855274165691431568e-02,1.969998376924158023e-01,4.275147116906918843e-01,2.557369119267194901e-01,5.393368324626342941e-02,2.816458251350565864e-02,5.780804457591384553e-03,5.010199721063053786e-03,1.090971559006816138e-03,2.242049558733223182e-03,3.279986559882855823e-04,1.502495198162570079e-03,1.269638137662985520e-04,1.035337056348661954e-03,6.796543083970834188e-05,6.795672454306103585e-04,4.954218354698666549e-05,4.229379006179956194e-04,4.181441093994120418e-05,2.917186117256101636e-04,3.162316502284819535e-05,4.284884127740529018e-05
4.439974474238263420e-03,4.076933966338103926e-02,2.454814963998153965e-01,2.869480459554303309e-01,2.821782678588928839e-01,6.648713564096883633e-02,4.418326325324145598e-02,8.929071168383574675e-03,7.674012911759194207e-03,1.634636187279393674e-03,2.772732801661153667e-03,4.227992014214419867e-04,1.970757413338717050e-03,1.155541675320900601e-04,1.623983821345418828e-03,4.755346563857020621e-05,1.266237130991876552e-03,4.829060104677372601e-05,9.152380327887685210e-04,7.414618290946997767e-05,7.033793099157509016e-04,1.169595416077314379e-05
1.497282177275517353e-03,1.398446768764301587e-02,5.914824642948113276e-02,2.682734333411690431e-01,1.914623631729672204e-01,2.881931092902410008e-01,7.434775734523539625e-02,6.176936269568893134e-02,1.285303935287068593e-02,1.156264295385818312e-02,2.625623983890100141e-03,2.995838465094343480e-03,7.546215954621576880e-04,1.671123400037295226e-03,1.953677017627572271e-04,1.587288884952284479e-03,3.675283166499704541e-05,1.509890821388954960e-03,2.693791409603029364e-05,1.553641599684766825e-03,4.919752557928248470e-05,2.766411511567736176e-04
6.049476577682831938e-04,4.182507725930002113e-03,2.765552137965330420e-02,7.243019124346362914e-02,2.708967892422265988e-01,1.336584177723068867e-01,2.782669424429590199e-01,7.777740447759055875e-02,7.885965756096335877e-02,1.699484420128188553e-02,1.745939111314892891e-02,3.887722022424420533e-03,4.139805745905356452e-03,1.381510706004583210e-03,1.231018635802737238e-03,5.039742243122580278e-04,9.489487104866652914e-04,1.674506573883897953e-04,1.129007689025546051e-03,6.311412946728303739e-05,1.438555540556940354e-03,1.090525877605150212e-05
3.721390717590661464e-04,2.103089685713978915e-03,7.050813547273005084e-03,4.420417747898783972e-02,8.046804343952339289e-02,2.590403176914365391e-01,1.060241251575117921e-01,2.569809654590440307e-01,7.839764827643090628e-02,9.273897185765174467e-02,2.121222625232648679e-02,2.438749336023274261e-02,5.041039204353680442e-03,6.792052802280059906e-03,2.026348848415104528e-03,1.667436987349179851e-03,8.894316510264563659e-04,4.722222680006557993e-04,4.218622440077385012e-04,6.095615113892239364e-04,2.684599016560853244e-04,1.560554369204347508e-04
2.317177298613989835e-04,1.136408541871809568e-03,4.288168884848927824e-03,1.033475941183083224e-02,6.179292343246936547e-02,8.344245621147092229e-02,2.378845515683138956e-01,1.001831144501001553e-01,2.293633369991610882e-01,7.777288914006022513e-02,1.022364845152300417e-01,2.614049066425627732e-02,3.059754858548602643e-02,6.235548055924526774e-03,1.011013821302899664e-02,2.626455204490022767e-03,3.086536856739796695e-03,1.183881728074244032e-03,7.894228868240540974e-04,6.363803537656701620e-04,2.197361919552153929e-04,1.348693549694118278e-04
1.373041747860645945e-04,8.701832373227775998e-04,1.786744649175449123e-03,7.352656583320638269e-03,1.444748644996272750e-02,7.815125161337334314e-02,8.301302620481626482e-02,2.112628760526378269e-01,1.084157178445441239e-01,1.994041980112152834e-01,7.613472152372072199e-02,1.080301289069220405e-01,3.212721721259177710e-02,3.543638515552210294e-02,7.767589623781920305e-03,1.306905804551643062e-02,3.518921198608070903e-03,4.766399136387033768e-03,1.551313596852619105e-03,1.593088799370154154e-03,8.006717372567100869e-04,2.370549950602499067e-04
1.161448415941091855e-04,4.915422149801949728e-04,1.615080549459099821e-03,2.279415945577086596e-03,1.189266699941735235e-02,1.884717185046526355e-02,9.162991291572965269e-02,8.099923951875465100e-02,1.820176991519527332e-01,1.254061813282439930e-01,1.692724050450530038e-01,7.324948983154697113e-02,1.109397498760243406e-01,3.905995774978682916e-02,3.930795897715085030e-02,9.468533368772666381e-03,1.549912502479687884e-02,4.653286364052881992e-03,6.164283780013421477e-03,2.379853390856711496e-03,3.026445526311819650e-03,6.658153121430352090e-04
