8.354866327582379792e-01,1.501678172784262077e-01,1.349731060996423732e-02,8.102624494801648550e-04,3.661477034481038065e-05,1.327796077331371229e-06
1.501669155882658091e-01,5.621377209226657845e-01,2.487788848457929691e-01,3.578262541623299792e-02,2.955983332558035498e-03,1.704806408407326737e-04
1.349805608275551558e-02,2.487757794829618951e-01,3.602774622934083459e-01,3.071209626358830658e-01,6.305416692557873348e-02,6.798735770795485793e-03
8.104170023019931397e-04,3.578499230520746505e-02,3.071256810649125035e-01,2.160932616859335686e-01,3.328626338258260930e-01,9.544948731291515165e-02
3.662372328556791801e-05,2.955188424061402398e-03,6.299902214628547159e-02,3.321756429875946104e-01,1.092166543345372137e-01,3.844552221157834793e-01
1.334644206367147863e-06,1.722518640253571491e-04,6.923803685165891980e-03,9.865710969055174751e-02,4.069462408777791418e-01,1.702660600444740324e-01
