7.998639926474591100e-01,1.452165463934759204e-01,3.937447884515687946e-02,1.075647441046583344e-02,3.282061750737651912e-03,8.741022130679706841e-04,3.805628172601644159e-04,1.120047189075863681e-04,7.386652942103167296e-05,2.578265392092153648e-05,1.987588288602257989e-05,7.853739225023657805e-06,5.955895742060639963e-06,2.549622838800283248e-06,1.837900313906972794e-06,8.216584762576546550e-07,5.886493828540327764e-07,3.362784214518959756e-07
1.522525248729652836e-01,5.055392214087450764e-01,2.077761574533544819e-01,8.300631906955965866e-02,3.251637410431264252e-02,1.191648810725851569e-02,3.827407962989832092e-03,1.784650034192752401e-03,5.606977168847589958e-04,4.013112007439539105e-04,1.416958701840376244e-04,1.265027527617614694e-04,5.061754660329790238e-05,4.447795302965640714e-05,1.947201663307577532e-05,1.570939485291517025e-05,7.752064550796980302e-06,6.534921183717611578e-06
3.414213619638455793e-02,2.276277259622011273e-01,3.068018246524185644e-01,2.161289792525150355e-01,1.108766655222015451e-01,6.045355741823268958e-02,2.529166377479921679e-02,9.857275210332382132e-03,4.678775944436741087e-03,1.597623432956909312e-03,1.152487829923889593e-03,4.060704010798894814e-04,4.111373964574170843e-04,1.626344017074128189e-04,1.681340572599849073e-04,7.231725620086503999e-05,7.133009854978982574e-05,4.325164384489226665e-05
1.021980452845671662e-02,7.456335156417125132e-02,2.440181790521116501e-01,1.938846137488474952e-01,1.929756972196970954e-01,1.169500365374608053e-01,8.839778143029823620e-02,4.098942254377186539e-02,1.964169127035859247e-02,9.201319780595728151e-03,3.562571011797211265e-03,2.359408936117976877e-03,8.401249800509165422e-04,9.071362096210031827e-04,3.453622915170519170e-04,4.198984356410595596e-04,1.927903023099579395e-04,2.313914753875190170e-04
2.346965997916111192e-03,3.193404005128415435e-02,1.041873765940859731e-01,2.214866664270861152e-01,1.489033342219646672e-01,1.544295243680474383e-01,1.046345012294333521e-01,1.103263035182397295e-01,5.605694554059867385e-02,3.327517642452360730e-02,1.535345671001370899e-02,7.063471801070629087e-03,3.983443273335843249e-03,1.530699747956853303e-03,1.528530448100816818e-03,5.466439579619299192e-04,8.140837715721620151e-04,4.716462362420805214e-04
8.677138947226093607e-04,9.201632205253931426e-03,5.983520144523896828e-02,1.160073382910323248e-01,1.799520897625193072e-01,1.498078499884675230e-01,1.119712348583774136e-01,8.177880961081247790e-02,1.213115482195239458e-01,6.768948898324807228e-02,4.961182770289937483e-02,2.307611609218331722e-02,1.289975374947778357e-02,6.157805079449123198e-03,2.785320412653882402e-03,2.150782875804508297e-03,8.509503153647773183e-04,1.265650174474983397e-03
1.553329402486898568e-04,4.070203055456038735e-03,2.122331280602081718e-02,8.614928966291553192e-02,1.106100352599858616e-01,1.351949550392961275e-01,1.746034669035091136e-01,7.429936722157673423e-02,5.719744281122875196e-02,1.190806374787413691e-01,7.369451103669406866e-02,6.594966248912838280e-02,3.201561814345062207e-02,2.149146835255868332e-02,9.120486995502531669e-03,5.138990391481978309e-03,2.900751795597018411e-03,1.324505689578722809e-03
1.111955213511525654e-04,8.838728147855304512e-04,1.071107696607440096e-02,3.722395012824097210e-02,1.049951943105423419e-01,9.325653172415762637e-02,9.649349792474856691e-02,2.042276354347022649e-01,4.716060320908024850e-02,3.846338228382147756e-02,1.047546114213223079e-01,7.283135447694089049e-02,7.871655790468480574e-02,4.126548196489610021e-02,3.239330088185343043e-02,1.311160093022374282e-02,9.511980177203853762e-03,4.183786051922816843e-03
1.274833387070089247e-05,6.688302299600407336e-04,2.834616108200353930e-03,2.085398283272222111e-02,5.453467285472463066e-02,1.130647664501409355e-01,7.134838449512333203e-02,6.848686830238168155e-02,2.244900945640089795e-01,3.230175159795813794e-02,3.027785007161322428e-02,8.343251377167409943e-02,6.566410633902362848e-02,8.526218642790525659e-02,4.922703510676367661e-02,4.373933651455835792e-02,1.967056542616729686e-02,1.401151623936079324e-02
1.826185101776669706e-05,9.389247820035065710e-05,1.996716564903522340e-03,6.681659169876806581e-03,3.264471766155285087e-02,6.990970401427415437e-02,1.100321709764771894e-01,5.195434215134063505e-02,5.262868664125730511e-02,2.275090496442285226e-01,2.741244510754282590e-02,3.350537858712002853e-02,6.115340662584174691e-02,5.459683531356833430e-02,8.400259355075767598e-02,5.358453468357907146e-02,5.657537485837416114e-02,3.203831267056408971e-02
2.399960543836933366e-06,1.181015476086815581e-04,3.957539350342850152e-04,4.422086591522713175e-03,1.286733760947659719e-02,4.572788398447812097e-02,8.001760056593167081e-02,9.791455007280119860e-02,3.980211164017087577e-02,4.868965561468568959e-02,2.116229975208086256e-01,2.937104258376249666e-02,4.535852177320526951e-02,4.273480080542248205e-02,4.200004379678048960e-02,7.407592325700984581e-02,6.019953322984652327e-02,6.263926268023421728e-02
3.139700813679500916e-06,1.658160778422097147e-05,3.520746956331548836e-04,1.018320196255489149e-03,7.221484270210978829e-03,2.102396997820523208e-02,5.756644764708408746e-02,8.365909423768720654e-02,7.946299622240429739e-02,3.662080265787282657e-02,5.351590708295567156e-02,1.817808772838824527e-01,3.399401330664619109e-02,5.944909649382779798e-02,3.108604606362573228e-02,3.034520806405384061e-02,6.718591307208124364e-02,7.477282269204624243e-02
5.283495546664496122e-07,2.349683416654296223e-05,6.729598219546314389e-05,8.053235395232784168e-04,2.349656215672658865e-03,1.185564520175641165e-02,3.105699894271415212e-02,6.862001496579393789e-02,8.071802635375803503e-02,5.864894475244243621e-02,4.106145820993685469e-02,6.192540593754830569e-02,1.435793188413194699e-01,3.785380749980940540e-02,7.563234059965294465e-02,2.959404223762424416e-02,2.643356120233441436e-02,5.006707182057425209e-02
9.456026863548036782e-07,5.200712931325772715e-06,1.106234779203328942e-04,1.898307783173776601e-04,1.721655223796813867e-03,4.445139460975482473e-03,1.873249529936450719e-02,4.144032762747017207e-02,7.566337867197510392e-02,7.348892364541770306e-02,4.309460104428392002e-02,4.576981722174711109e-02,7.041925323803785441e-02,9.404948691954689854e-02,5.499388742096988220e-02,1.018068424347782497e-01,2.585257672551199287e-02,1.245845936134388696e-02
3.312769906396225562e-07,8.214637861688825086e-06,3.266466605536364501e-05,3.018795341019436221e-04,4.673847015099473500e-04,3.103050016256275398e-03,7.544065696763335369e-03,2.753905621542250548e-02,5.005245356744159740e-02,7.420231389053530413e-02,5.805169792129510897e-02,3.667541532555428085e-02,5.660768003683096239e-02,1.056962852798451480e-01,7.098402619913599110e-02,7.325684949675666247e-02,7.211635478810876632e-02,1.635235778565660714e-02
2.249877697481875757e-07,2.184972493288821189e-06,2.882936293976149785e-05,5.835933092270346653e-05,4.071584506302845731e-04,7.832279946386883074e-04,4.598731798993210135e-03,1.180317510770441392e-02,3.711849060307186032e-02,5.470188818160900274e-02,6.255595895000584661e-02,4.501540349586033440e-02,2.722863720815544772e-02,1.193390945307018919e-01,7.522523950534459880e-02,9.236667894594373374e-02,6.250504453303040719e-02,5.184767644569972939e-02
3.995880678993298559e-08,2.106929331269276316e-06,5.238973854966149885e-06,7.146371714353688665e-05,1.080000410159396369e-04,6.430080348721056716e-04,1.709320610519190174e-03,8.475985528914500855e-03,1.987845970747981889e-02,5.562842035210390640e-02,7.705172472626833913e-02,8.302896372221743593e-02,6.326141854274797138e-02,1.735550201671982526e-02,5.900405625994876307e-02,2.831672620800366330e-02,2.115538443202496718e-02,8.346271041179582906e-03
6.862967367060113745e-08,2.164241725476288446e-07,9.813552538927608585e-06,7.810466117339456740e-06,1.301909684982064362e-04,1.772750095011528342e-04,1.026375157021010721e-03,3.525546337566669124e-03,1.361736918173347965e-02,3.292874908081343255e-02,6.670020623238251400e-02,9.380413397169772016e-02,7.237711504002139473e-02,4.116558695441601551e-02,3.094724758033655376e-02,2.804494727125985548e-02,3.174470026406206458e-02,4.030402163938333164e-03
