1.000000000000000000e+06
2.782559402207125910e+06
7.742636826811277308e+06
2.154434690031882375e+07
5.994842503189408779e+07
1.668100537200055718e+08
4.641588833612772822e+08
1.291549665014882803e+09
3.593813663804625511e+09
1.000000000000000000e+10
