3.480463599106791706e-01,2.750090827597331256e-01,1.654668509075693794e-01,1.547813701690277655e-01
2.741749410695567546e-01,1.702904638903680878e-01,1.245612574439851905e-01,2.183862637496545023e-01
1.692721156435792740e-01,1.198338027794574323e-01,2.629582532193778799e-01,1.396467393600016038e-01
1.571523909836334276e-01,2.209537915937098695e-01,1.590233222673367308e-01,7.447797262944655383e-02
