8.144810256849469576e-01,1.324793797431566000e-01,3.868077299422235243e-02,1.120989864572181742e-02,3.018209811888864728e-03,8.869112596064478767e-04,2.390709645160377572e-04,7.155099194142573163e-05,1.873067168617460491e-05,5.986961190062542854e-06,1.477888069777135038e-06,5.223833876630077875e-07,1.196079645161276909e-07,4.749913498597926947e-08,1.006163746740211532e-08,4.475648940428025208e-09,8.859154910325337281e-10,4.315422340011354868e-10,8.605199511894683776e-11,3.850944524439130766e-11
1.383161013488883873e-01,5.326660419112512201e-01,1.944650254469519335e-01,8.276952434029677397e-02,3.496878916208660121e-02,1.159891563133286924e-02,4.293723322787691699e-03,1.334214488922532034e-03,4.732745547143765198e-04,1.369953052449358801e-04,5.036525289362535563e-05,1.335281558866331879e-05,5.334430058974453485e-06,1.284970668716502721e-06,5.698351281957723772e-07,1.251817581116187571e-07,6.160001487644510113e-08,1.247336549808545172e-08,6.835110467360007384e-09,1.534473635052492610e-09
3.442210427325578109e-02,2.123203284857615725e-01,3.272487221357536780e-01,2.052961950346023079e-01,1.112745507549341845e-01,6.608632604509410979e-02,2.584238596985760639e-02,1.184195862074372343e-02,4.152499891126064033e-03,1.727436867262668960e-03,5.458417311307257663e-04,2.292299980020173007e-04,6.469982800074469448e-05,2.907668533253864810e-05,7.320861730038281183e-06,3.613682962927034833e-06,8.193468806783647053e-07,4.424480691215947340e-07,9.801567898267912509e-08,4.877463882909856853e-08
1.013710074928320104e-02,7.543124991818740688e-02,2.341547307345646367e-01,2.009927051422996935e-01,1.836361092036632447e-01,1.161748225717783994e-01,9.649271290462964334e-02,4.311153460809357546e-02,2.424704185787088240e-02,9.445248090199179561e-03,4.575267210384021017e-03,1.562646834585275021e-03,7.457062688403849095e-04,2.224997751015477497e-04,1.120628267528791551e-04,2.933121397731268967e-05,1.607747010207024951e-05,3.726120760860248058e-06,2.280147251060512007e-06,5.790659138252257737e-07
2.692069810172323385e-03,3.212221494892845280e-02,1.043650777287523229e-01,2.186211144229884551e-01,1.449976168255176501e-01,1.457655146343564689e-01,1.003900204486379844e-01,1.185085122865924823e-01,5.908629936418165890e-02,4.070864269125398782e-02,1.741703294942253261e-02,9.777919473122592686e-03,3.583273449389312321e-03,1.935135630223165258e-03,6.070408368232227923e-04,3.415817838562031257e-04,9.256872927408064380e-05,5.580902293442388496e-05,1.423722333822308094e-05,7.887848832607075500e-06
7.484412909492670378e-04,1.061889713600082386e-02,6.155795599188004785e-02,1.130276572499333693e-01,1.812444587140036034e-01,1.410053623379509402e-01,1.044063555370714907e-01,7.373658438800151371e-02,1.271931950268692657e-01,6.949275684708054734e-02,5.884647695877417983e-02,2.744610096389152321e-02,1.780349303815419171e-02,6.965756281541810729e-03,4.242979497986286777e-03,1.393698185951583630e-03,8.741069939695050471e-04,2.428465863771139236e-04,1.671776242381611507e-04,4.985248826460254005e-05
2.132900882325191498e-04,3.657623073953036874e-03,2.434350216596813110e-02,9.098918718015527873e-02,1.026201694828045574e-01,1.361783986332182061e-01,1.658674405058109813e-01,6.816808352909267676e-02,4.806775222782642965e-02,1.214700268342958356e-01,7.173141844110629550e-02,7.522498797932725134e-02,3.810985012898242263e-02,2.850575203105366190e-02,1.187790211987835645e-02,8.136004288078320379e-03,2.792969568963153681e-03,1.929031388463045473e-03,5.963930298682764385e-04,3.714039517173875916e-04
5.961958792594524575e-05,1.213444007402621856e-03,1.016735203797027552e-02,4.194278919320804100e-02,1.129646197316597350e-01,8.072788453836465816e-02,9.446120057407296489e-02,1.968828455168339098e-01,4.160918325553197850e-02,3.292845452967000514e-02,1.040076991841356047e-01,6.578468009310055320e-02,8.629895940860311809e-02,4.753617933281438501e-02,4.093096835893113294e-02,1.816691246345524674e-02,1.395566366189656890e-02,4.961623516031896976e-03,3.948878760173262295e-03,1.459470604900845164e-03
1.687519781359377626e-05,3.973005487981284226e-04,3.851564006184392003e-03,2.095171567746615185e-02,5.970365125441318838e-02,1.224427682612846263e-01,5.732079486186165973e-02,6.299079237368938877e-02,2.165356262605989401e-01,2.582090178801802957e-02,3.279296151890877253e-02,8.010554393195189193e-02,5.412172047997558522e-02,8.947138895028672323e-02,5.397227821489825050e-02,5.335862722096620936e-02,2.533093636254382663e-02,2.146322448458012899e-02,8.680297798616513211e-03,6.271450233261927597e-03
5.090434323514155451e-06,1.250411300536807943e-04,1.459250704452972128e-03,8.942640348606803111e-03,3.535160405743801443e-02,7.353828382466345848e-02,1.180908461049271357e-01,4.094751351076497681e-02,4.437421122490463332e-02,2.154232698191722029e-01,1.937486903240631664e-02,4.639003760581651009e-02,5.599971962295229033e-02,4.072722093242565206e-02,8.398962197177195499e-02,5.632348285482598887e-02,6.358961434929538692e-02,3.217779852471562563e-02,3.188777368852699357e-02,1.589680220334067223e-02
1.367248919179866507e-06,4.305176178312837716e-05,5.045218818114677751e-04,3.885192747229837019e-03,1.685804176432794538e-02,5.128814194451525310e-02,8.046751271370482239e-02,1.023373899667789910e-01,3.614355104726768575e-02,3.758327624159997493e-02,1.927548037333377817e-01,1.942168703176936836e-02,6.802430144124380074e-02,3.713622347504778182e-02,2.971419008954061941e-02,7.123727180587005603e-02,5.441381900072930766e-02,6.819204123426332587e-02,4.145248940903717427e-02,3.774764922706386194e-02
4.605256244098143556e-07,1.245615841134523990e-05,1.968030733672869697e-04,1.462333964437392483e-03,8.339148402276112815e-03,2.721986201225592636e-02,6.571574735851909432e-02,7.959243551007849637e-02,8.036317783750331067e-02,4.259984801099238327e-02,3.916297548481278284e-02,1.545313653953751254e-01,2.278420839064184550e-02,9.024005359284006933e-02,2.708644571937671164e-02,2.375803983653110643e-02,5.370544659639836516e-02,4.817887101780424230e-02,7.233951048869424749e-02,5.719228962628059021e-02
1.152716523466489580e-07,4.716144518582041616e-06,6.081303393862709110e-05,6.425051295732824713e-04,3.395050686233175904e-03,1.523824051684478237e-02,3.885220229871692854e-02,7.546576441473241970e-02,7.221888980269264291e-02,5.840947325948889213e-02,5.613693517572900665e-02,4.475285147764815341e-02,1.107784818620691641e-01,2.691995722534940017e-02,1.046478369504418859e-01,2.649594107168650597e-02,2.396206816436145803e-02,3.527517516287777960e-02,4.428086640442045752e-02,6.231519916446773277e-02
4.362721034562056261e-08,1.244423505986101494e-06,2.576070089251732110e-05,2.105824800832573930e-04,1.672154718472555670e-03,6.683979119256552165e-03,2.447082380809138119e-02,5.003180038966861809e-02,7.818198766687761703e-02,6.119797571902294009e-02,4.183240838819067553e-02,7.126440107853895811e-02,5.021092576631427939e-02,7.241771428424932655e-02,2.838850639273091114e-02,1.046806825593397244e-01,3.477963567740754297e-02,3.025608465506597622e-02,2.296476175518444990e-02,3.647338776517194264e-02
