8.978414551676066058e-01,9.674250057909843103e-02,5.220064943914146452e-03,1.905020276044165823e-04,5.350447622023228826e-06,1.242937015146700716e-07,2.495278910112574726e-09,4.447455138231440651e-11
9.674088473411356082e-02,7.147642081619791643e-01,1.731968718875412094e-01,1.455072675163477866e-02,7.209897366778861240e-04,2.558328058179868610e-05,7.182055956127033263e-07,1.689046618715798534e-08
5.221507873845972376e-03,1.731909271096443992e-01,5.607376499579814766e-01,2.320485324824921036e-01,2.702060810758121628e-02,1.704901290373396104e-03,7.338704733116795012e-05,2.419355925505942277e-06
1.906658037558104615e-04,1.455441051346365901e-02,2.320363262769329082e-01,4.323239632482229200e-01,2.757165927815141138e-01,4.178376298824500179e-02,3.224086884241510881e-03,1.638998854899150729e-04
5.359264298553170498e-06,7.215915185983353330e-04,2.702680727892362023e-02,2.756967891625965450e-01,3.264050816635636898e-01,3.063846491318867327e-01,5.807951978474841515e-02,5.370617545810485623e-03
1.246073859946235867e-07,2.562484156175604653e-05,1.706287802621257992e-03,4.179275920557021240e-02,3.063637822409609468e-01,2.403118776728743744e-01,3.249363124877502340e-01,7.727806532539384377e-02
2.503679429539097782e-09,7.199572725118155292e-07,7.349324688805265445e-05,3.225551296888245004e-03,5.805051133093413335e-02,3.244483674045633981e-01,1.643895674441537280e-01,3.713382330394015551e-01
4.469953514563162972e-11,1.698557657242489673e-08,2.436560934632679880e-06,1.655619653881965168e-04,5.455590274573448792e-03,7.934421232992572293e-02,3.880295410195755967e-01,2.480471995011087616e-01
