7.932442210722364662e-01,1.343057724388556362e-01,4.930059083902045558e-02,1.316958123822041873e-02,6.078507801446256069e-03,1.931893911534531948e-03,1.076315135296694852e-03,4.212922996510036402e-04,2.418568715933251657e-04,1.055314946535086001e-04,5.872595413991425138e-05,2.734784369141712171e-05,1.524588925946885741e-05,7.307345572074556728e-06,3.983764019395869219e-06,2.123638124725970446e-06,1.142737524048512799e-06,7.431889409544096655e-07
1.534607270360175690e-01,4.929625330776977177e-01,1.839858664030151469e-01,9.747027737755901977e-02,3.568216735013593488e-02,1.963409408241352863e-02,7.304701131657371886e-03,4.646003113425267554e-03,2.031315050804344789e-03,1.340935289967869074e-03,6.136751192781022017e-04,3.841236384151414931e-04,1.977311511592729323e-04,1.209217278231040888e-04,6.241545972261269793e-05,3.768562384355561280e-05,2.059161207443322759e-05,1.472602977198120362e-05
3.369553035987471468e-02,2.359146474093468671e-01,2.870599180184763011e-01,1.876023105632084464e-01,1.197730036167417300e-01,5.958578311402276673e-02,3.600011569108562542e-02,1.554372044677320396e-02,1.077695210340203977e-02,5.254482603097855066e-03,3.662107250992422108e-03,1.853818325035718959e-03,1.293829344570648302e-03,7.285944988585146614e-04,4.600437854178399100e-04,2.759990036531511032e-04,1.728326396778695267e-04,1.301938471885971530e-04
1.469717062290162163e-02,6.977675871796176765e-02,2.510219494518652894e-01,1.739220730072422172e-01,1.720883779045923045e-01,1.163439411423499714e-01,8.127365770601238659e-02,4.898267940401663384e-02,2.533661047182186182e-02,1.850671033740327459e-02,8.643651707237342066e-03,6.706654428625734125e-03,3.734268680527109280e-03,3.188316739320401407e-03,1.601858076776059960e-03,1.188076323695449934e-03,7.292021578628273860e-04,6.597214766487538270e-04
2.295567587525309747e-03,4.583960938159373916e-02,9.277225953350101695e-02,2.171763089535718450e-01,1.315828907638116885e-01,1.476440475996421142e-01,9.836053165215792593e-02,9.975082182165953548e-02,5.873158141773613533e-02,3.645490689730343514e-02,2.418562314076306424e-02,1.200610911402360051e-02,9.502738993001885737e-03,6.121774204438192903e-03,4.837267599988490444e-03,2.831252578669866612e-03,2.243798750997681984e-03,2.011467236639782278e-03
1.957801298369747645e-03,8.440477675657845694e-03,8.272425333956409665e-02,1.001688481778215262e-01,1.636428699172844947e-01,1.318826439690930774e-01,1.177869707576104097e-01,7.635784771640695412e-02,1.105266383020150900e-01,6.456805275173409242e-02,4.527043153823363114e-02,2.897623508690215510e-02,1.526925364360944871e-02,1.369449706229620110e-02,5.812385835683288836e-03,5.412177483350758510e-03,3.206433566476749909e-03,4.381834077089845174e-03
1.978726083694332593e-04,8.888570455155174119e-03,1.861627881509303473e-02,1.105008186129353698e-01,9.532875007155314218e-02,1.153201403963960703e-01,1.506440655117329830e-01,8.462410170323261815e-02,5.589165469391271096e-02,1.106527853576780990e-01,6.836798236383917482e-02,5.725493472650001331e-02,3.404881336373874468e-02,2.124923971412795431e-02,1.474805007603988138e-02,6.600572420795848549e-03,5.572688074496159362e-03,4.995812677744944884e-03
3.220065802227996092e-04,1.080835978234911737e-03,2.183067061383557952e-02,3.205616648745101410e-02,1.209467218093077945e-01,8.248987577347446920e-02,8.251915963727804448e-02,1.748435094003415735e-01,4.972051889216250187e-02,3.696721896701320176e-02,9.253087234970455710e-02,6.925777975641127238e-02,6.800612336043654338e-02,3.919250609354704012e-02,2.743254222460844022e-02,1.637551666478352999e-02,8.424792082555403877e-03,7.419286180862243348e-03
3.662095924997005645e-05,1.871568872991100519e-03,3.357752307406605685e-03,3.818627355632516623e-02,4.697489582792925555e-02,1.149757187493487820e-01,6.579526811379247941e-02,6.257552053059031727e-02,1.899520602990869278e-01,3.088755706052757899e-02,2.894264273646927205e-02,7.296252515843924813e-02,6.282816323329001862e-02,7.341371217429482066e-02,4.607552814270540753e-02,3.734001962917150863e-02,2.107005038796307128e-02,1.286709296694442742e-02
5.646467269657658383e-05,2.639093795920698505e-04,5.616122661365979644e-03,7.626099889913592368e-03,5.168082284823039690e-02,6.051880694181886733e-02,9.879234886923482506e-02,4.767715389678650606e-02,5.187161915791013711e-02,1.928168904559585117e-01,2.698349597660373855e-02,2.969929288593221861e-02,5.256323398416645754e-02,5.087561163434469597e-02,7.153524770064964566e-02,5.037704027386970262e-02,4.846909880862286524e-02,3.074389245169779211e-02
1.091927804195884645e-05,3.879499203069314739e-04,1.038160655848018032e-03,1.190343164612765042e-02,1.405195271571844234e-02,6.110448702125484410e-02,6.926598635778016821e-02,8.345954204631038376e-02,3.516256339007950427e-02,5.021170181860969833e-02,1.796143361982641407e-01,2.996213007693015323e-02,3.995066443627030145e-02,3.770872589573592837e-02,3.932612504716968133e-02,6.296699423572628407e-02,5.436152835648509762e-02,5.449199580350852501e-02
