3.316187707748396440e-01,2.869592580586161623e-01,1.690263921862915630e-01,1.523972567862977301e-01
2.887845166783604145e-01,1.474448664527893138e-01,1.085606002192318897e-01,2.245876322966255945e-01
1.759379745075062840e-01,1.099444253665296245e-01,2.581807188876902304e-01,1.194165227767766124e-01
1.524129064013992618e-01,2.333747815900958644e-01,1.345589377688923560e-01,6.902491892868654888e-02
