1.748168705812694901e-01,1.250373326048349332e-01,2.478577393194994205e-01
1.167203810560768218e-01,1.952893340616012052e-01,2.153767602447541063e-01
3.299473185216440507e-01,2.134868034356586786e-01,1.696400328848957431e-02
