7.857872441955078280e-01,1.836503237718098473e-30,1.509515600224237142e-01,1.256743738573568203e-30,4.308634243546854287e-02,1.958479918021306082e-31,1.353523221977641355e-02,4.583773203712025723e-32,4.422228566596891203e-03,1.373298227701502991e-31,1.472007817806755044e-03,3.604879319671697168e-32,4.943238194067580121e-04,7.841360754988567723e-32,1.665677244934939854e-04,4.467825414617372702e-32,5.613279902158323594e-05,4.897047602994424602e-33,1.887822123245030885e-05,1.754744755769781351e-32,6.326961791865893554e-06,8.618625714370759614e-33,2.110962740770186450e-06,3.461698780711268387e-33,7.006581524046355222e-07,1.104915078454929692e-32,2.312334100121590736e-07,6.158235444960948012e-33,7.585033469967146378e-08,1.227389079660859197e-33,2.472405314537464074e-08,6.921804135998483875e-33,8.006960460848510094e-09,2.964905538421510150e-34,2.576096094652234972e-09,4.491930035148595077e-33,8.233554578402608667e-10,1.422967161364999562e-32,2.614254225438721342e-10,3.917562578946531902e-33,8.246388593642249709e-11,5.265229729152627092e-33,2.584455806670877774e-11,7.516002258587773939e-33,8.048384842710482621e-12,7.247335758811565018e-33,2.490788894550860375e-12,9.202615923170444958e-33,7.661531579255529081e-13,2.541606455284333361e-33,2.342680056468726771e-13,2.493939544278733933e-33,7.122006812185955852e-14,4.074566058467080732e-33,2.153084881291821205e-14,1.579854264257111615e-32,6.473955828300069385e-15,1.288676799595994627e-33,1.936470354826133502e-15,5.644529064440910962e-33,5.763267892686849451e-16,9.871194514732087795e-33
4.670468081694984383e-30,4.873128259990411326e-01,2.393436652865517645e-30,2.803472754450455628e-01,6.740072226020403446e-31,1.331111125997303246e-01,2.203389655764111616e-31,5.842078846517457374e-02,7.269607428286710354e-32,2.448598095429898105e-02,8.007910386249650902e-32,9.937966466195463644e-03,1.143960195441386066e-31,3.934061243980158974e-03,6.467416162770086804e-32,1.525423718565480048e-03,1.861756899667657854e-33,5.809344582598813950e-04,7.335302582056136397e-32,2.177012338351083892e-04,2.316260001203940633e-32,8.038552480291992236e-05,5.011715684617957533e-32,2.927672116533246044e-05,4.281976206388178392e-33,1.052557616222161621e-05,3.851778821899320218e-32,3.737974569064709939e-06,2.793944937082220091e-32,1.312013735952817678e-06,1.192960689397226605e-32,4.553715539203752035e-07,7.671199466780379467e-33,1.563547161994002659e-07,4.390107588849941047e-32,5.313125558563055905e-08,2.574885297485842050e-32,1.787509110799235524e-08,1.367454003175616751e-32,5.956104682345974691e-09,6.730675408239339431e-33,1.966268743057938913e-09,2.310478913433282309e-32,6.433330756763370298e-10,1.536282691505955066e-33,2.086813549776598263e-10,1.233001470522887834e-32,6.713137099347810891e-11,8.025037609663280614e-33,2.142388698841842149e-11,1.479406072304585598e-32,6.784789213471650212e-12,9.345616629224109576e-33,2.132907459487786050e-12,2.769520197698496922e-32,6.657868607881738953e-13,1.736785369534921467e-33,2.064209036414606302e-13,8.262196673675823608e-33,6.358470635039958528e-14,5.839417894361822448e-33,1.946502513859992727e-14
1.509515600224241028e-01,3.247076690856410315e-31,1.458251771273610387e-01,2.923877263574102669e-31,2.507605516914342969e-01,2.541873722167167006e-32,2.006216201476599126e-01,1.402424142949234670e-31,1.239738342879115329e-01,3.341012176216769657e-32,6.699117185682923470e-02,1.772610749683265890e-32,3.326558557648520015e-02,2.049210288024529784e-31,1.556171221710220785e-02,1.538870567910065145e-31,6.956441605789459234e-03,2.389019744143670771e-32,2.998213884152695942e-03,1.126046323737993449e-32,1.253381910803204151e-03,1.085561311262220115e-31,5.103691148625270338e-04,6.629042947559980012e-32,2.030560243731909539e-04,5.204921293605779488e-32,7.912386716199358702e-05,3.178016353790471406e-32,3.025302319702838073e-05,8.144958521029205701e-32,1.136720793941357515e-05,5.352436683393581640e-32,4.202466624088246486e-06,9.087103492693366676e-33,1.530308256336826115e-06,5.724184985757413479e-33,5.493816749933641334e-07,1.539046109765060189e-32,1.945982253273787127e-07,2.140715242224995660e-32,6.805892016063461216e-08,6.273499571214845710e-32,2.351774917186733460e-08,9.625529747479987337e-33,8.033982971522377319e-09,2.381413939568280605e-32,2.714761626527446844e-09,1.215655255251468000e-32,9.078704331284075627e-10,8.392617648722858275e-33,3.006215964090056143e-10,1.610165135431768290e-32,9.861029756616311703e-11,2.810647080285176498e-32,3.205694419978292055e-11,7.099581177088400258e-33,1.033244482845581833e-11,8.880825054825788795e-33,3.303244815427976546e-12,1.143205930195588157e-32,1.047860640140400001e-12,9.443623766172447563e-34
1.811102123724946307e-30,2.803472754450456739e-01,8.269723620871188337e-32,1.403469800036304420e-03,5.164321766873560318e-31,1.086677610131418781e-01,4.964382078150186050e-31,1.772212300986340250e-01,5.219685205075932278e-32,1.635253299923540016e-01,2.031498453104575396e-31,1.169696423130027196e-01,1.902896207096536021e-31,7.209096530768746569e-02,1.200080084752767142e-31,4.020409340815581795e-02,8.330562473623009269e-32,2.084004311816367236e-02,5.918574545748547534e-32,1.020644461304122397e-02,9.782393058876209517e-32,4.773836089432405110e-03,2.185137346198236024e-32,2.148427283840122042e-03,4.587657544707207968e-32,9.353776040921037453e-04,2.256283847482864428e-32,3.955815654232017957e-04,2.990589848078159007e-32,1.630195698480933872e-04,8.424930104621217638e-32,6.562811450982564219e-05,5.852496010657568898e-32,2.586283360410443269e-05,9.479140759566459973e-33,9.993974319333210122e-06,4.082367369235968036e-33,3.792307619704680055e-06,6.273962260923787921e-32,1.414858398973724159e-06,6.456879343371593215e-32,5.195652725724872167e-07,8.192930495642964367e-32,1.879773260389911577e-07,1.432469946443540189e-32,6.706361265881249170e-08,7.500713424530867795e-32,2.361173221640687990e-08,2.365179569488064267e-32,8.209996141855673981e-09,1.325687439377370268e-33,2.821130462956933019e-09,2.827536315248265768e-33,9.586038574034099625e-10,1.939029540863954753e-32,3.222880480049940935e-10,3.767219888151701020e-32,1.072695043764432337e-10,3.618233287192086016e-32,3.536388218021997234e-11,1.625620133812511121e-33,1.155334206210032121e-11
4.308634243546862613e-02,5.138374980953653495e-31,2.507605516914342969e-01,8.846230619717942822e-31,5.552629321847453447e-02,2.529609939175817121e-30,7.204621656921022382e-03,1.390837930032543342e-30,8.276678878588618338e-02,1.791264590285772599e-30,1.380870609482674205e-01,8.621889461798621315e-31,1.399843305796823756e-01,1.882811403105616783e-31,1.106332815715869167e-01,2.258567117898873506e-31,7.491111554557004781e-02,1.003953271373908241e-31,4.554097601532064443e-02,1.659773812721204747e-31,2.553641420420964606e-02,2.240437851015586113e-31,1.343460161678458262e-02,4.889939178307528133e-32,6.708199581140937215e-03,6.839986167505569901e-33,3.205280330942770171e-03,2.293340587475662271e-32,1.474488277003601841e-03,8.944310625638855520e-33,6.560659271144607787e-04,4.988371705017239365e-32,2.833795303722179849e-04,1.825188125648242379e-32,1.191733429689681049e-04,2.105098478683344486e-32,4.891332649078928977e-05,7.410725169358370972e-32,1.963315824524759066e-05,2.878350149795574355e-32,7.719964763216299991e-06,2.076503910652552869e-31,2.978165284132398858e-06,1.177794487580883474e-32,1.128643906230811933e-06,1.001534342940775839e-31,4.206706486913047643e-07,6.883398268813140526e-34,1.543672730966153899e-07,2.308546207339962646e-33,5.582182084163223610e-08,6.012628871343865597e-32,1.990952850539021776e-08,5.101549567249258415e-32,7.009202869318274048e-09,4.520689918940530419e-32,2.437495228252964725e-09,2.673573832917748293e-33,8.378784072425558487e-10,2.856914549866140614e-32,2.848757069768895426e-10,1.142421704723204032e-32
2.192448945330233719e-31,1.331111125997301581e-01,6.926857146764484312e-31,1.086677610131419475e-01,6.514284854966027501e-31,1.346991086840649554e-01,4.542858662035595388e-31,2.198739868572817391e-02,2.009457934396260923e-30,8.030613719629608321e-03,1.391523680929270585e-30,6.494152203123722267e-02,2.910409363277222418e-31,1.127436652535057232e-01,5.071930608833770824e-31,1.227808180855487763e-01,4.919515342117372844e-31,1.045907810049795800e-01,3.070781063867579469e-31,7.610314291040952417e-02,7.215247585929187377e-32,4.948663652561733489e-02,1.257274845750201404e-31,2.953569067642051321e-02,6.419972641770277208e-32,1.646186150573507659e-02,1.613037625249586185e-32,8.670618966161820415e-03,4.268809997784251243e-34,4.353059804823334981e-03,1.193025297741895562e-31,2.096595307479453933e-03,6.493873863597702278e-32,9.735952531008822174e-04,2.041168954429589076e-32,4.376311947352178175e-04,2.414299918807075761e-32,1.910304725476986629e-04,5.138610850188768878e-32,8.119323331270942331e-05,5.966098922245487472e-32,3.367718954190241292e-05,3.738387613267143696e-32,1.365796293587438051e-05,5.760576921347791748e-32,5.424939193159789922e-06,1.498342621238541147e-31,2.113486067745602163e-06,6.758950580695040801e-32,8.086582293416130174e-07,4.365938037478890872e-32,3.042278479311074693e-07,5.559426623356263478e-32,1.126574945387238397e-07,4.431578878955893511e-32,4.110233985355959941e-08,9.041656374531059605e-32,1.478774340352253448e-08,2.211356287058913880e-31,5.250733270443769175e-09,1.943575772179317446e-32,1.841401802592247788e-09
1.353523221977639968e-02,9.767606506982374391e-32,2.006216201476597738e-01,2.320372385757733414e-30,7.204621656921050138e-03,1.342096659745932244e-30,1.156819413707165095e-01,1.997395110185905058e-30,8.683215705423928676e-02,9.800785790037957639e-33,1.243217129416030083e-02,4.422599195740941904e-33,7.087954483491408844e-03,1.529465936790929601e-31,5.221438499227756824e-02,2.322317843887946551e-31,9.470630511040398214e-02,4.178419400690128099e-31,1.092961097125401682e-01,2.575195981793301142e-31,9.878907452090267272e-02,1.621652679606780513e-31,7.611159456932765910e-02,1.974190664513832486e-31,5.224084616591484487e-02,2.954251304181800531e-32,3.280030026685875483e-02,8.874713533809132089e-34,1.916808148120956873e-02,1.212467634179837269e-31,1.055258190618233761e-02,2.313697956978856941e-32,5.521417673221994463e-03,2.486907585666020723e-32,2.764132173780997712e-03,1.458013764318847760e-32,1.330918161910023528e-03,7.751368751487051985e-32,6.189335947511429795e-04,4.811877994755787146e-32,2.789473119180910579e-04,8.972247855014945154e-32,1.221865656554739163e-04,4.715258184168512777e-32,5.214304578572926475e-05,1.500572082779212377e-31,2.172411981491725554e-05,2.497869227991521013e-32,8.852082721180306021e-06,5.063752028447779342e-32,3.533435772334586567e-06,2.080039392989559063e-32,1.383604939442307897e-06,2.251244916039820548e-32,5.321596018170871071e-07,3.741295232959890342e-32,2.012730794495327999e-07,2.772989190710901807e-32,7.493729739152815194e-08,4.930684882812837235e-32,2.749130433918079659e-08,3.852081474132482685e-32
1.560495469081482401e-31,5.842078846517438639e-02,4.311826859801636465e-31,1.772212300986343025e-01,5.722620547229319485e-31,2.198739868572815656e-02,4.097986854734736322e-30,3.624053217591522574e-02,4.262508760734822805e-31,1.005871484424914891e-01,8.394190354663499344e-31,6.355349729879725129e-02,7.729878957653306943e-31,8.728115135868262653e-03,2.107679249705085336e-32,5.848828319445909321e-03,4.619214046370943581e-31,4.291079189451970505e-02,8.948141364337779000e-31,8.122793509590765793e-02,3.564723871819540458e-31,9.835406950494965383e-02,2.020859469931736918e-31,9.327225812842429575e-02,5.540346128206327899e-32,7.527108489097474042e-02,8.282357029062143903e-33,5.399350594061037845e-02,9.528259027574064416e-33,3.534327105910450850e-02,5.734263964321465430e-32,2.148093960476388578e-02,1.118243280933116215e-32,1.227070247762952759e-02,7.019391167385152220e-33,6.647327189398866132e-03,1.025992315611430867e-31,3.438402026867285865e-03,7.425703256324591529e-32,1.707392317306175977e-03,6.170951654964821151e-32,8.174445109898230075e-04,6.539828140596579971e-32,3.786858159869389037e-04,1.145678699304703396e-32,1.702518044823843888e-04,6.430108499529394050e-32,7.447304754214569293e-05,4.383436345047510146e-32,3.176527190670249453e-05,9.250507855964779570e-32,1.323679342679383475e-05,9.658179152885049511e-32,5.397876827305997776e-06,2.009263193922305368e-32,2.157378631976082622e-06,4.961213006273785609e-32,8.462133179832383535e-07,7.190594080913622565e-32,3.261477889957142967e-07,4.011861798221349254e-32,1.236555562824650629e-07
4.422228566596897274e-03,3.863750203985590324e-31,1.239738342879114080e-01,1.511839971426344849e-30,8.276678878588614174e-02,1.294854966961932275e-30,8.683215705423918962e-02,1.608720435102346528e-32,2.281202755443681159e-04,1.457967721727334929e-31,4.980985777426260447e-02,6.313409254806584479e-31,8.657457506578596085e-02,1.179584373073307320e-31,5.043768509365592623e-02,1.132338151260912588e-31,6.950505008505423847e-03,3.584318432038035912e-31,4.770805396571621386e-03,3.921216039998000775e-31,3.603916813072764042e-02,3.560682962156603932e-31,7.090651170815531756e-02,2.876537798630394259e-31,8.933554443426049152e-02,7.364357873637262364e-32,8.810255795379243193e-02,1.261160155151560480e-32,7.384125163553056925e-02,6.660509639457643607e-32,5.492027633188335811e-02,3.091348305685715373e-31,3.720910253187868083e-02,8.935564599627370515e-32,2.336535644875484610e-02,1.178616180847070694e-32,1.376612920230842890e-02,1.661887080086767987e-32,7.678826252781887143e-03,7.188362810407268376e-32,4.083518916874638235e-03,7.785297232483836093e-32,2.081669536702645401e-03,2.382580726963769446e-32,1.021771640953407848e-03,3.555000184361142296e-32,4.846780994922547637e-04,1.130753328694958324e-31,2.228690943366393271e-04,4.766330899069017735e-32,9.960632218883834748e-05,8.843277597783266278e-32,4.336648229165473105e-05,2.291296416133582702e-33,1.842968924530207034e-05,3.701547111696892652e-32,7.658512183412000495e-06,4.053232348316087988e-32,3.116856590480028438e-06,7.031640031658181026e-32,1.244084038035282513e-06,6.936608187581790925e-32
1.474331862952850927e-31,2.448598095429898105e-02,6.362459763069967124e-31,1.635253299923536963e-01,1.593649522004367251e-30,8.030613719629625669e-03,5.538228502144649371e-31,1.005871484424914891e-01,5.208040777741330131e-31,3.523616134601756378e-02,2.136950633428047320e-30,3.492237704630695404e-03,4.666346379633707031e-31,5.444597188553269157e-02,1.224770999531457947e-31,7.566614013953533446e-02,1.887116090214094299e-31,4.210426912260879090e-02,1.131436525504968608e-31,5.907127904969479426e-03,5.541135279570114587e-31,3.963710715464620338e-03,5.934381679221490810e-31,3.096772716592306740e-02,1.663506897975511575e-31,6.292376852706987878e-02,1.053125368496648480e-31,8.186596968369544425e-02,1.955402559353383021e-31,8.333082926101539889e-02,2.048748499841029698e-31,7.202265073499310166e-02,1.157175187188284479e-31,5.517803231922698004e-02,1.333972443577873314e-31,3.845966447224284657e-02,1.298492792658088159e-31,2.481385860547018207e-02,2.639086544114092266e-32,1.500193295190149941e-02,7.265543537997372795e-32,8.576495121511394648e-03,1.329960954400440483e-31,4.668972046445868385e-03,1.912212266526188736e-31,2.433841843668824428e-03,1.459888154923741703e-31,1.220344392651819421e-03,7.072606861466494923e-32,5.907672997397441644e-04,3.747282498159109052e-31,2.769909957434429026e-04,6.573209125334208242e-32,1.261259076506171170e-04,5.933694719661980031e-32,5.590504963120362778e-05,4.799751742741705695e-32,2.417126267102474854e-05,6.721450146722263666e-33,1.021269913110009387e-05,2.090060930926382492e-31,4.223586611768083890e-06
