8.205870866643966144e-01,6.559133337579889367e-02,7.185066722771463188e-02,1.802710887187911060e-02,1.132699957840569219e-02,5.597006322613642254e-03,2.395219570718083116e-03,2.015436123094076822e-03,6.584772762092862145e-04,8.072354669925266854e-04,2.277881067087654217e-04,3.550085729430301233e-04,9.292460156382351458e-05,1.710504444951513358e-04,4.208764012843925424e-05,8.933269031867329551e-05,2.045995764009117659e-05,4.954896496466188068e-05,1.053816512160834178e-05,2.856433017603341845e-05,5.725714379277914732e-06,1.683299370384332225e-05,3.269378127386130080e-06,1.002909192536573831e-05,1.950361983524848980e-06,6.001873449470952662e-06,1.205281940031056304e-06,3.596029247082219651e-06,7.638703383651955872e-07,2.153737104243576756e-06,4.920309836470968138e-07,1.288065422561050413e-06,3.201042410834224151e-07,7.687201145389871357e-07,2.089036115928500271e-07,4.647344765541940073e-07,1.514020840675083225e-07,1.826169449536151116e-07
6.861711863137998080e-02,5.607326950431708035e-01,9.642936054347335528e-02,1.388177292646710914e-01,4.958844736518838725e-02,3.331969744041840542e-02,2.110545932261265883e-02,8.644521348901278157e-03,9.297910218519413877e-03,2.629245460858450033e-03,4.274439078390275711e-03,9.809558769820203583e-04,2.061283474531223903e-03,4.342203434420394831e-04,1.059709167467296148e-03,2.132184933604438517e-04,5.857618144353317477e-04,1.112046410162716669e-04,3.454942200806303786e-04,6.089160795033281379e-05,2.133118374652305364e-04,3.515656194131147659e-05,1.351694595218047828e-04,2.149745413967207679e-05,8.670272896686756611e-05,1.387704060936792030e-05,5.579406198852173901e-05,9.358440445269819078e-06,3.581659512798835029e-05,6.501938864003736165e-06,2.288905902914585344e-05,4.588658982401871681e-06,1.456485112714911120e-05,3.253038290324064015e-06,9.198270831702763173e-06,2.357372847157973706e-06,6.778959755065077157e-06,9.820845947891277687e-07
6.926563560573378853e-02,1.107856068542326100e-01,3.146979782728300812e-01,9.364456884833793904e-02,1.613301981030375032e-01,7.617404482919087894e-02,5.580325214514318677e-02,4.209978404449528366e-02,1.734658417188779389e-02,2.221810308286194247e-02,5.622268122647448331e-03,1.164962669745648639e-02,2.166920970892917409e-03,6.121402919029433030e-03,1.021061200409058246e-03,3.305954666383433948e-03,5.428304600951860221e-04,1.886148115397704014e-03,3.022032494163787923e-04,1.151640429064634732e-03,1.722649554489042551e-04,7.468739374024800778e-04,1.020233481770453366e-04,5.039142050717688656e-04,6.447500919131229783e-05,3.466237204109322485e-04,4.406409591776788617e-05,2.398446044705930893e-04,3.221447266795648539e-05,1.655499948429327750e-04,2.460539157425217872e-05,1.134059538063305776e-04,1.921077866691479839e-05,7.696608498171451755e-05,1.502724109754100353e-05,5.262675061588693154e-05,1.268007770205141633e-05,2.302653394014526740e-05
1.631427399487270224e-02,1.307234012402826995e-01,1.276953849088188486e-01,1.535436220158923615e-01,7.454768451622437175e-02,1.448502364864901470e-01,8.562377157315907705e-02,7.188973111534018023e-02,5.893465228169516429e-02,2.722882006003361777e-02,3.661518790202843154e-02,9.379851823706097935e-03,2.194643948735822137e-02,3.588149237801848204e-03,1.267567907088103588e-02,1.761785208784922814e-03,7.187214353850815765e-03,1.034995385876562183e-03,4.151545533678277326e-03,6.319950859380126700e-04,2.530932167150561247e-03,3.772261384077657542e-04,1.658115462946602647e-03,2.216503377052446216e-04,1.160533589996684154e-03,1.343129864336035668e-04,8.461030658157449574e-04,8.913032934981442461e-05,6.264057736985765776e-04,6.684523626434436653e-05,4.647293982695335519e-04,5.517072875217081380e-05,3.431148755170955033e-04,4.760131947304712476e-05,2.494621774018080784e-04,4.281761115664418639e-05,2.120821842698139732e-04,2.070592655469656327e-05
1.239853153177571804e-02,4.443611772325363474e-02,1.459913674439696774e-01,1.258127869157389667e-01,7.745842465033153657e-02,5.785758609601635710e-02,1.087560516908419178e-01,8.076786637687410897e-02,7.891631667278850570e-02,6.589721533801758124e-02,3.815583093419548655e-02,4.676119890070442459e-02,1.463733074896359648e-02,3.201993523197945585e-02,5.504485427989788508e-03,2.073568533286832341e-02,2.690301711199875011e-03,1.265045449245966007e-02,1.767184773792298234e-03,7.461865499550779900e-03,1.249069213767602798e-03,4.444653210119894372e-03,8.336017727640351654e-04,2.795983678076939798e-03,5.135948591001770949e-04,1.912561615395694595e-03,2.998733702425170717e-04,1.418898062345552366e-03,1.766892378747709894e-04,1.107211398743339218e-03,1.151375307950093784e-04,8.794313811467453128e-04,8.954242958341234447e-05,6.982452278043150239e-04,8.080498897138087050e-05,5.593470369169668485e-04,7.752664999181871287e-05,2.800214173135958241e-04
4.976489924647936082e-03,3.567367292252054956e-02,7.149924270180409158e-02,1.240376910997044724e-01,1.094208395586329791e-01,5.806176886017930944e-02,5.055988950742981713e-02,6.918665026593104339e-02,7.177897006645467259e-02,7.428322973671536156e-02,6.552170222884305673e-02,4.857492719391438840e-02,4.991560903274868538e-02,2.233963446647446033e-02,3.806416940715166841e-02,8.655667324979066796e-03,2.798196005602228767e-02,3.903426809636703371e-03,1.904278260185186811e-02,2.669579374264647101e-03,1.200372081206823108e-02,2.208340149048462417e-03,7.196625362782811501e-03,1.736884696896451308e-03,4.299104588857503330e-03,1.224911613064062592e-03,2.697280317845733057e-03,7.767644613664309453e-04,1.857277070935549595e-03,4.578213769947986258e-04,1.427543428792080920e-03,2.650012883772217935e-04,1.185496939615293416e-03,1.643772831620383338e-04,1.001969677469558874e-03,1.269123185672203400e-04,1.015464957464617566e-03,6.222860526185322507e-05
3.007252328604883944e-03,1.777581108800150439e-02,5.719515458131262803e-02,9.095037739945656396e-02,8.698630157420088327e-02,8.307409004032212385e-02,6.786766679318691209e-02,4.801689487400796069e-02,3.999880090128123122e-02,6.453216051113956631e-02,5.709468635215809995e-02,6.456057511700037665e-02,5.403919413382557435e-02,4.903964210071851126e-02,3.204998588887746080e-02,3.848271010717998347e-02,1.410664335089112376e-02,3.142262221591442251e-02,5.867887056228601218e-03,2.430788598590856442e-02,3.543013054070506991e-03,1.716506800573766242e-02,3.177563067629534787e-03,1.109603480163768793e-02,2.933405829161819106e-03,6.717746613702060658e-03,2.420248241663360174e-03,3.954462077111887790e-03,1.777386626182693528e-03,2.398327936359136072e-03,1.171733945032870858e-03,1.600757035353274306e-03,7.119788233854788774e-04,1.229661570711242536e-03,4.200070775871088489e-04,1.077747763831380301e-03,2.526463069073151338e-04,6.505148441203343268e-04
1.883722230597954577e-03,1.094612356136352022e-02,3.418427839575292199e-02,6.927453097150965133e-02,1.026720658586513513e-01,5.047063601622533979e-02,5.466071360022364128e-02,8.348711401997525872e-02,4.395203579055965981e-02,3.220504300469210351e-02,5.694224223083415443e-02,3.293430185074500138e-02,6.597869957812486919e-02,4.929406332347960329e-02,5.019998602617539718e-02,4.037508120151597768e-02,3.651603826548731335e-02,2.215018522228741696e-02,3.019815147450836609e-02,9.758930774256586657e-03,2.596046496501528897e-02,4.822239188579324765e-03,2.084718164375720315e-02,3.873499752944415016e-03,1.518723334266159318e-02,3.967313667064871312e-03,1.010148480176584554e-02,3.773540444387824856e-03,6.210086081017248544e-03,3.184696939642381579e-03,3.619982200892220281e-03,2.405543158559817624e-03,2.114172194431351327e-03,1.642244783835991508e-03,1.309299911294393775e-03,1.029009883833417044e-03,1.131476244485709855e-03,4.277191755630556456e-04
8.833602322947857553e-04,8.219650560482785404e-03,2.152823903176659046e-02,4.821683435898527215e-02,7.149541863571284850e-02,1.066070673588964957e-01,2.557140380422596657e-02,3.221782368779236433e-02,8.563364684978840013e-02,3.771510919236699400e-02,4.694735601925859730e-02,4.523811258891647508e-02,1.453721734655465114e-02,6.569946844083260351e-02,3.383556654342374098e-02,5.562839292705850508e-02,4.176479611262950281e-02,3.781055146582579241e-02,3.025979263128855332e-02,2.789377475688784025e-02,1.601254895211456572e-02,2.399630881879553576e-02,7.638392348047490926e-03,2.120104900437259215e-02,4.846740098502212886e-03,1.751729625790277717e-02,4.638324341012630553e-03,1.312121117314432941e-02,4.900585158862811631e-03,8.989618219555857437e-03,4.656240400389337862e-03,5.682434309867175418e-03,3.923631760973096509e-03,3.364439204644682595e-03,2.995705204277253082e-03,1.891801431121946549e-03,2.294537632637740944e-03,1.321741780708907219e-03
7.976414618637941469e-04,3.732013928536482249e-03,1.848095636960609897e-02,3.182185144437151003e-02,5.813428700389319109e-02,6.419777137546806012e-02,1.015678001290858806e-01,2.098046775236556485e-02,1.908314588306402049e-02,6.620011486423127423e-02,3.198847000027600640e-02,7.099312272965811743e-02,3.162216061626155900e-02,1.355633528641340436e-02,5.819246578247495166e-02,1.576750463016656639e-02,6.071327454707108051e-02,3.382239416274145788e-02,4.397194563671598388e-02,3.378967775862222467e-02,2.928846502950375325e-02,2.257278927109971148e-02,2.212962000393455322e-02,1.216139164475876257e-02,1.915484857513607281e-02,6.828192439586705867e-03,1.712190391237885384e-02,5.409943022175768557e-03,1.429959347458168405e-02,5.701972688759236740e-03,1.086067541437199004e-02,5.973630798789245425e-03,7.729373873251167010e-03,5.565596772126962105e-03,5.101020612992359510e-03,4.579957491158860063e-03,3.745261854755395099e-03,2.192704698819253947e-03
