1.771912362060002466e-01,1.243034531007276566e-01,2.458355003939632355e-01
1.159775371392910148e-01,1.921567893807444305e-01,2.202230514966985742e-01
3.272781081550487081e-01,2.177436147550845247e-01,1.595779002685476095e-02
