8.269537633475194660e-01,6.612036050907998952e-02,7.019166628094558602e-02,1.757149487109793337e-02,1.028215840677200801e-02,5.088738821189936999e-03,1.878925886387228846e-03,1.627868636295937144e-03,4.100668588266510720e-04,5.411778631327334712e-04,1.069858165440761081e-04,1.807698697842721432e-04,3.281522035514895319e-05,5.995234116529340161e-05,1.128656319863458965e-05,1.968344077574840070e-05,4.127152044849496282e-06,6.397828080700147454e-06,1.543711881798881604e-06,2.060685847425795027e-06,5.778132596458028275e-07,6.584901258332860185e-07,2.141120466582043819e-07,2.090084986144384356e-07,7.818386367782862647e-08,6.597364855961202267e-08,2.808611030270123233e-08,2.073080860555161674e-08,9.925010020821563148e-09,6.491871665893473879e-09,3.451462226290028570e-09,2.027730100487223048e-09,1.182057839839999120e-09,6.322249202041255428e-10,3.988445737210158706e-10,1.949451894103177902e-10,1.443674212371731727e-10,6.430000920478506447e-11
6.914152673496418156e-02,5.695304277373528512e-01,9.771999244628826187e-02,1.387958382145700331e-01,4.940477971159426551e-02,3.202027904910081935e-02,2.018990107866230205e-02,7.610839178271855930e-03,8.253876231488497042e-03,1.980602352311596707e-03,3.346863259612731321e-03,6.026656754585335649e-04,1.321912671508080651e-03,2.180663297926121330e-04,5.063795723632727149e-04,8.899750156431774977e-05,1.885528893523955810e-04,3.819054992885703508e-05,6.850984411304248919e-05,1.645162937486864351e-05,2.438272686137132512e-05,6.961922285445698199e-06,8.528302767171909280e-06,2.871564959293751246e-06,2.940003833856908977e-06,1.152713651625487945e-06,1.001359684199327955e-06,4.506736508402334469e-07,3.377189350513353687e-07,1.719487295647579963e-07,1.129792296754663499e-07,6.413977378281764679e-08,3.755628600283161206e-08,2.343228394131190829e-08,1.241551228990427073e-08,8.327790668701563147e-09,4.659112540251813006e-09,2.438769139917977330e-09
6.761483643160830226e-02,1.123100229701909508e-01,3.217429173767150097e-01,9.523719854395105988e-02,1.641355897194471947e-01,7.717815708493840077e-02,5.593008133756724454e-02,4.192852322252460517e-02,1.672219936078522123e-02,2.131315436416848438e-02,4.988067558192978493e-03,1.041893093727921417e-02,1.698661603467709579e-03,4.842596168780360574e-03,7.114220703881694342e-04,2.138149822564848045e-03,3.452386362086961756e-04,9.020347003774130921e-04,1.751033799361000716e-04,3.661823100513163795e-04,8.733873986490943311e-05,1.439573696110509169e-04,4.191355577956153654e-05,5.510076171017445196e-05,1.927617971623505407e-05,2.062777586895193143e-05,8.512686895323045067e-06,7.580193303409563115e-06,3.624539444808538394e-06,2.743587373590907249e-06,1.493336603372003810e-06,9.807080220548418594e-07,5.975097035574259665e-07,3.470123431791332913e-07,2.327450746127561950e-07,1.204195924780012770e-07,9.642483399158140394e-08,4.600794409987083524e-08
1.576375685288142203e-02,1.305910781574511903e-01,1.301062119511077475e-01,1.561797941524610822e-01,7.573706317470149663e-02,1.479034395852502071e-01,8.728385264357756135e-02,7.320078339255438327e-02,5.993142733496566177e-02,2.739203483777983075e-02,3.681704541551722443e-02,9.125440434638695114e-03,2.146135756811298409e-02,3.280513791726601472e-03,1.170680586667420704e-02,1.520344875711053664e-03,5.958396078642355133e-03,8.720115697051640221e-04,2.850309199455927558e-03,5.267420680569367877e-04,1.293880512743106510e-03,3.062562717730646410e-04,5.622724699599309425e-04,1.673549865088648969e-04,2.356638966260554897e-04,8.602818285105560991e-05,9.584043942515888892e-05,4.185385161831679422e-05,3.801930279205087567e-05,1.942364931553975830e-05,1.477081018292852173e-05,8.649593021736408900e-06,5.643752876807348414e-06,3.714112177346130444e-06,2.125673326856262903e-06,1.530135100266991801e-06,9.130393261813767719e-07,5.018003296841183715e-07
1.143092236878330559e-02,4.400196445673418277e-02,1.484658765555568749e-01,1.282521974508781248e-01,7.814800897966389659e-02,5.862899273530861044e-02,1.106066812699490198e-01,8.213016794240941831e-02,8.035808648482875571e-02,6.714393853735543816e-02,3.870659147716822013e-02,4.769496385950506429e-02,1.462890527247750691e-02,3.254624056614738303e-02,5.298692118688465985e-03,2.076401735313947172e-02,2.478313670326103869e-03,1.220077491560416991e-02,1.617070076667359493e-03,6.634390036717330123e-03,1.164047139365926870e-03,3.375409438647461024e-03,7.937621828868650972e-04,1.624386819667192209e-03,4.963494033222023375e-04,7.466614042578021727e-04,2.859159967943033782e-04,3.302243981649219872e-04,1.536405284527813438e-04,1.415198322904320739e-04,7.780513708840011179e-05,5.909004209942040405e-05,3.747850288329485720e-05,2.415000423615360067e-05,1.727727202860095666e-05,9.574291338192394735e-06,8.356901607112581678e-06,4.328493653054308251e-06
4.421001922877726420e-03,3.452838417652527581e-02,7.232128550756096452e-02,1.266052691313357126e-01,1.113467675607075630e-01,5.895740341662365075e-02,5.128298061617373588e-02,7.025014756688038875e-02,7.290162758629960271e-02,7.560174926824281272e-02,6.644737424509471191e-02,4.939307225185204236e-02,5.064983804169405357e-02,2.255354270534042083e-02,3.873794844172660096e-02,8.522363632531435029e-03,2.855761958893193384e-02,3.648633770519456049e-03,1.938041288742488669e-02,2.420852818376347838e-03,1.202128859076049931e-02,2.019439163971380787e-03,6.879115404839168148e-03,1.615433331504137178e-03,3.677853608064998552e-03,1.160790827760579784e-03,1.857896559152916183e-03,7.516942201624308376e-04,8.956159649777469022e-04,4.472274004204428079e-04,4.150855677370429665e-04,2.478159372287293293e-04,1.865488049066463564e-04,1.292917578449616909e-04,8.162487648843872953e-05,6.345016811885109958e-05,4.089690388329372258e-05,2.347432569000415352e-05
2.538151430965211210e-03,1.667357714535174992e-02,5.742442750412288244e-02,9.277429191665936825e-02,8.834021363864538734e-02,8.450516364190581442e-02,6.909514811979992899e-02,4.877848984028389928e-02,4.053338588222800409e-02,6.572993415140535034e-02,5.806603807874701623e-02,6.559748522130184889e-02,5.504668322155924914e-02,4.960096258582731565e-02,3.262037049948440792e-02,3.883930187883568447e-02,1.425959681764240629e-02,3.176909444750679323e-02,5.774363162656543855e-03,2.469007141820104070e-02,3.325056139453905733e-03,1.750557345420792818e-02,2.916518959584770039e-03,1.131234532189173345e-02,2.689372437920012088e-03,6.748464251789859820e-03,2.216720247990876247e-03,3.757864676338477494e-03,1.622290712826525644e-03,1.978780344906816077e-03,1.070984382464227041e-03,9.950546312128109600e-04,6.507487843980626005e-04,4.819635666159655389e-04,3.684830280011861295e-04,2.229758615768179860e-04,2.139527023049050958e-04,1.226516822282818311e-04
1.475266827440877351e-03,1.005295612481451120e-02,3.370711878648812582e-02,7.053917738146747718e-02,1.045595696501069732e-01,5.111231585389980348e-02,5.562100745684160630e-02,8.507147652668477222e-02,4.459338572365827841e-02,3.258407431089995615e-02,5.796670187919296391e-02,3.330365525073492039e-02,6.735113637455018842e-02,5.007433054471736866e-02,5.110819369692634617e-02,4.105061436284229009e-02,3.698137722473389399e-02,2.253000915067475407e-02,3.043019221083234638e-02,9.917191899543841005e-03,2.606471240196950312e-02,4.848646910314049693e-03,2.095594159985048055e-02,3.791987210921866046e-03,1.532957436385362117e-02,3.791940047819247848e-03,1.023763853360587853e-02,3.544935177987583799e-03,6.314102543092667448e-03,2.935735867887583495e-03,3.638755268970070636e-03,2.163353698923873875e-03,1.993529989317028434e-03,1.444220079805607617e-03,1.042779357972034148e-03,8.801283580098799748e-04,6.251000197277673410e-04,3.686165499569594712e-04
6.594082116199813035e-04,7.073533649743854977e-03,2.109361143820673301e-02,4.894037586346458579e-02,7.276919820640524728e-02,1.084842370002453704e-01,2.577117669363384808e-02,3.261666313558702485e-02,8.732126915867144401e-02,3.816848933634176683e-02,4.781536330337640001e-02,4.597806258728484585e-02,1.462396398456546065e-02,6.698834081852310385e-02,3.429925118136070705e-02,5.683568709904163185e-02,4.233127544450769608e-02,3.860626298119283761e-02,3.057829309547343416e-02,2.838594984243913988e-02,1.615159661022472909e-02,2.425201576563353056e-02,7.717732828672520945e-03,2.123425185078827923e-02,4.923439984477514207e-03,1.744688578171752630e-02,4.690522491208680422e-03,1.303409687878858726e-02,4.862249125460860362e-03,8.919506808202453535e-03,4.525522639515126323e-03,5.662493044568258152e-03,3.731024265293117221e-03,3.383172573817554065e-03,2.751924783667027315e-03,1.886008186375924458e-03,1.997279261068406284e-03,1.305992764777360107e-03
5.223340095009210496e-04,3.173057633992145202e-03,1.736497608756877933e-02,3.213424078696876240e-02,5.924594844628650742e-02,6.530409050710153651e-02,1.036084458245548484e-01,2.108418635152669099e-02,1.902042443056623303e-02,6.738296507970560623e-02,3.252822279890536100e-02,7.231226886026291545e-02,3.213069818665652277e-02,1.368699322943107803e-02,5.932890618024651286e-02,1.604110205315143964e-02,6.181004390097664947e-02,3.442765831501012203e-02,4.481386210081202137e-02,3.417706911086402372e-02,2.989841561972824899e-02,2.260255680367138573e-02,2.258142231713158171e-02,1.205805486032987366e-02,1.947786412451341098e-02,6.742940091438329349e-03,1.719755021779389298e-02,5.421992446121556841e-03,1.418714666052829990e-02,5.800394340253632944e-03,1.070465120320246433e-02,6.044796861096944467e-03,7.547184816293395042e-03,5.551521590976318463e-03,4.918595108118437378e-03,4.486494746030372620e-03,3.638900028414704651e-03,2.094185161265161091e-03
