9.455619254643058413e-01,5.282758496381654428e-02,1.565881032175671286e-03,4.341140512739663802e-05,1.166462566136903733e-06,2.990096087708912195e-08,7.520422883788608157e-10,1.854037764657305339e-11,4.534518439310706192e-13,1.100204020034065613e-14,2.662594756791485045e-16,6.435118393547822240e-18,1.557051153591375086e-19,3.776827261969350362e-21,9.141959658638740389e-23
5.283467465748037384e-02,8.426774837584154465e-01,9.981171942359365334e-02,4.502564440742367648e-03,1.677117174491405099e-04,5.665740858489283929e-06,1.749614583273404828e-07,5.150398253739054250e-09,1.454809831491152061e-10,4.011575005561993639e-12,1.083472611387987332e-13,2.889028862802811888e-15,7.628116162147872155e-17,2.002826532466372522e-18,5.207356554584614496e-20
1.559172707182687138e-03,9.983887908695394942e-02,7.482081009893571943e-01,1.413435983396049977e-01,8.628269971011444037e-03,4.048520819390849447e-04,1.650889838880171764e-05,5.971097313319432204e-07,2.015345876686265418e-08,6.420535887874977072e-10,1.971451693691286912e-11,5.867988036690761289e-13,1.709694865535900006e-14,4.899589539934174970e-16,1.378130217233169969e-17
4.304180972477986519e-05,4.483963828663203692e-03,1.414018886539336328e-01,6.616804946208653115e-01,1.777960278327653521e-01,1.377391451021873353e-02,7.816475662401677158e-04,3.740746731428444674e-05,1.552400004881072838e-06,5.913810707639431271e-08,2.098732294899871687e-09,7.104255699262800204e-11,2.311077891625744933e-12,7.310212458323868885e-14,2.243885944086190827e-15
1.155031351868684662e-06,1.662993613111380330e-04,8.593968241407621764e-03,1.778947353963205857e-01,5.826408887050891217e-01,2.095240776725994236e-01,1.978252987506363275e-02,1.320150652258219844e-03,7.263970268136973581e-05,3.404891336715518926e-06,1.445943379025530544e-07,5.659147895540098147e-09,2.094358791888178384e-10,7.399159679180687504e-12,2.505308239829499485e-13
2.956803816453993122e-08,5.610735461567151357e-06,4.014803868643395117e-04,1.372133735557896396e-02,2.096708539415293726e-01,5.106543765678606128e-01,2.368657147912832939e-01,2.650869918170783296e-02,2.038008407446881363e-03,1.269269004674162323e-04,6.637216741031535263e-06,3.110748340389633084e-07,1.331574755510404983e-08,5.354168694057796208e-10,2.024800358336058567e-11
7.431426108164195354e-10,1.730277473744137236e-07,1.635014078624986360e-05,7.752111503609236242e-04,1.971020521176215096e-02,2.370667086217001784e-01,4.453043022966030051e-01,2.601424183286119018e-01,3.381801134569854816e-02,2.948803794235358312e-03,2.053193539923900651e-04,1.185811243323572812e-05,6.082963457824024710e-07,2.830687712547694332e-08,1.217914047639087601e-09
1.831446816567974343e-11,5.089839043098695231e-09,5.905594638920978791e-07,3.705119511061707674e-05,1.309404701025720236e-03,2.641613285481322904e-02,2.604024022893907664e-01,3.861916604947221998e-01,2.796597766978782262e-01,4.158653329206996041e-02,4.062381425953010168e-03,3.130920514817127224e-04,1.980607585939449350e-05,1.105531309540645894e-06,5.507466334682172018e-08
4.479227238170569847e-13,1.437187438437925969e-10,1.991802213379188529e-08,1.535498384561842267e-06,7.195462038767596030e-05,2.021613105337779527e-03,3.370557053861898689e-02,2.799822673207546520e-01,3.329345137226599749e-01,2.957080678875547708e-01,4.970029502358279394e-02,5.385175401464310438e-03,4.556107670562494199e-04,3.139483192847878143e-05,1.878259069251965352e-06
1.087063461573314884e-14,3.962927537771682535e-12,6.343222503136971126e-10,5.845174337423105463e-08,3.368102915874415064e-06,1.257416675600249055e-04,2.925364105433588685e-03,4.145533734178183383e-02,2.960954397890164791e-01,2.851674333736914924e-01,3.085627455906050920e-01,5.805513354506865176e-02,6.919661652577005148e-03,6.393205332766529504e-04,4.731230584440027196e-05
2.631958535609941772e-16,1.070600691071661801e-13,1.947675699913287136e-11,2.073610715747292562e-09,1.429271764798688839e-07,6.566056154748082233e-06,2.034213570584729198e-04,4.030482577087296514e-03,4.955211566046698046e-02,3.090163657701701094e-01,2.425405750208294298e-01,3.184894627377765630e-01,6.654243495392722640e-02,8.682149512280808168e-03,8.694737824881280594e-04
6.365148245089679127e-18,2.855959936333805603e-15,5.798647152838654556e-13,7.019050138524665605e-11,5.591813871264077995e-09,3.075118266915656996e-07,1.173195982885805458e-05,3.102270508387317666e-04,5.343404370901284027e-03,5.789211677874408352e-02,3.190077881564523099e-01,2.047264210984972577e-01,3.256467621272847723e-01,7.523596484167843768e-02,1.071915494326155550e-02
1.541293655551219943e-19,7.545621196447291364e-17,1.690231700700633621e-14,2.283923548209377183e-12,2.069392816331689704e-10,1.315838832202204513e-08,6.013849581586748289e-07,1.959748210549923844e-05,4.515045407716525338e-04,6.867170542248872238e-03,6.637679066299713437e-02,3.263119443301213396e-01,1.717582889084007525e-01,3.291780761154118329e-01,8.813451700113533738e-02
3.741811068293300653e-21,1.982572070801941363e-18,4.846470535289637721e-16,7.226608320292887258e-14,7.311366947282168075e-12,5.289443382660808884e-10,2.796414688815982635e-08,1.092512178323957114e-06,3.104290245022015563e-05,6.328828164097797084e-04,8.602170865191761245e-03,7.484632833454751832e-02,3.295327768030578142e-01,1.344947354348414170e-01,3.653393514226981886e-01
9.086088002559699129e-23,5.173533785370654350e-20,1.369241808301232620e-17,2.229668630991561131e-15,2.491197051746418633e-13,2.015322960628193543e-11,1.214245807515336763e-09,5.504334568499230131e-08,1.882573234177786797e-06,4.767611220585514422e-05,8.787710238412259562e-04,1.096739285690080494e-02,8.982189737148656150e-02,3.827308091184424832e-01,2.376365347680091666e-01
