9.461014592476143514e-01,3.727682754478247457e-02,1.468954499171574654e-02,1.557559804339040494e-03,3.170337305492613696e-04,4.896185350560736392e-05,7.090528711266898164e-06,1.325244102649776263e-06,1.598268415447995989e-07,3.255392932100371105e-08
4.180129221457207916e-02,8.463210516268661054e-01,6.584102398775472376e-02,3.875244298189382125e-02,5.599996240078433142e-03,1.370284556448517080e-03,2.610333310003318859e-04,4.212551166581360095e-05,9.259768847173978045e-06,1.264663002012082906e-06
1.032056667175534903e-02,8.273451488860478209e-02,7.367955778480002049e-01,8.598139764579541822e-02,6.718349913060554790e-02,1.247307241678267259e-02,3.519954268284448528e-03,8.069192279172466165e-04,1.427125678070148649e-04,3.531418876058475310e-05
1.553486977152859468e-03,2.677993746553841009e-02,1.206268078592672710e-01,6.253505442859803587e-01,9.856630922051615173e-02,9.574250992162065821e-02,2.204293172168885623e-02,6.966503029075210747e-03,1.896833479223591695e-03,3.898806488904420849e-04
1.713308792338458599e-04,5.878002374786538836e-03,4.557056694459365315e-02,1.536018059002250968e-01,5.184531695197015511e-01,1.048621121377497356e-01,1.211807250375641215e-01,3.378749911148395263e-02,1.178017948500375243e-02,3.650935642073050661e-03
4.697436962920090544e-05,7.211496119109875140e-04,1.374615297126972717e-02,6.359477901948061562e-02,1.801111226371485685e-01,4.210631760655320632e-01,1.063117137513274885e-01,1.413590914111495789e-01,4.707925448560242726e-02,2.003101549557053870e-02
3.415362813164683155e-06,2.578908764787858025e-04,1.795815848958089243e-03,2.542844497209442028e-02,7.843122506786938397e-02,1.991911370680652105e-01,3.345207876649504142e-01,1.056327833129052790e-01,1.553919482520707274e-01,5.793142783837176846e-02
1.334857109327580541e-06,1.998491291519949089e-05,8.148585770448295729e-04,3.470185938735249019e-03,4.037460890697021354e-02,8.984244567798897740e-02,2.067568977127111352e-01,2.651385926210512722e-01,1.119358853942597348e-01,1.906202890171720399e-01
6.967867975040398287e-08,8.460699519833149866e-06,5.707368979427534969e-05,1.771104538762496112e-03,5.029500464612782391e-03,5.426914578889701496e-02,8.939819932564664617e-02,2.051849099167861457e-01,2.055273185169620986e-01,8.117814081354172984e-02
3.207909547472226832e-08,6.604484382095438938e-07,3.062332951766947935e-05,1.862259609809196364e-04,3.061871201874453649e-03,1.025973556645135704e-02,5.725248589356808637e-02,1.328531361608602523e-01,1.087293774480654895e-01,2.004089185287485364e-01
