9.969343350062249698e-01,4.674580348997021053e-30,3.050533835683091541e-03,6.257749829887689301e-31,1.503203525889321829e-05,1.352321715538935601e-31,9.829573781588364918e-08,4.509120490822639449e-31,8.188331382074071569e-10,5.615356648302367504e-31
5.088230991546968327e-30,9.905933325489165719e-01,3.831569131058954911e-30,9.327530329787217175e-03,3.721074854278005333e-30,7.839980913953620875e-05,1.477531837834240512e-30,7.293152223214629804e-07,3.432178382657371733e-31,7.898323598019345375e-09
3.050533835683097612e-03,4.514467016309484704e-30,9.777641830777883403e-01,4.215751031177427823e-31,1.893765056614975240e-02,4.071548942643698136e-31,2.445065285825104642e-04,6.313015497100721940e-31,3.083134315184581009e-06,6.534296821381236533e-31
4.832522623296558922e-31,9.327530329787180746e-03,7.503454748126082083e-31,9.581669405454090738e-01,9.413985817741452821e-31,3.190462339345376264e-02,1.493415644200687010e-30,5.909920330073488437e-04,4.669528465912943294e-31,9.745663451453272962e-06
1.503203525889325217e-05,3.524080586983139075e-30,1.893765056614969688e-02,1.808146094981993075e-30,9.316446488581293650e-01,2.531434387985716484e-31,4.815666310201632133e-02,5.784662758449455014e-30,1.219877500145667790e-03,2.758393655642626706e-30
8.350472616136761702e-32,7.839980913953528718e-05,4.138203938840973820e-31,3.190462339345374182e-02,2.530897933938629183e-31,8.981833855205799688e-01,3.744044847835431318e-30,6.751575835171388928e-02,9.621311904849856979e-32,2.257408577624839697e-03
9.829573781584084754e-08,1.328259444897299487e-30,2.445065285825119821e-04,1.798244481796983028e-30,4.815666310201627276e-02,3.117765554454995118e-30,8.579300919707015805e-01,4.047569325916900617e-31,8.968968195537717347e-02,3.915474284262128003e-31
3.628362253593851364e-31,7.293152223213594306e-07,3.883998783594906003e-31,5.909920330073464585e-04,6.199560733251671527e-30,6.751575835171377826e-02,3.767459496751115427e-31,8.112070345642474756e-01,6.432643299327384305e-32,1.142675944692672085e-01
8.188331382083207779e-10,3.130506551831633102e-31,3.083134315184721193e-06,2.341257947997462635e-31,1.219877500145665405e-03,3.023012655526633947e-31,8.968968195537727062e-02,4.694730993935583675e-32,7.585216902639331238e-01,1.781908617626542555e-31
4.505200055485782145e-31,7.898323598025640220e-09,7.353078291956289759e-31,9.745663451453877744e-06,2.686270293631672549e-30,2.257408577624838396e-03,5.345229212298495958e-31,1.142675944692670559e-01,7.584167463446355657e-32,7.005708596341723160e-01
