8.102719287202863052e-01,1.509658308368731772e-01,2.196809627066723461e-02,1.023659993860150455e-02,1.708821930328113066e-03,2.276435714844043598e-03,3.429368858462566029e-04,8.816406734596507261e-04,1.136457738049656606e-04,4.380983721122976731e-04,5.998401932355900893e-05,2.390319837006675899e-04,4.444624877165288937e-05,1.337862922694314175e-04,3.617333197824338509e-05,7.486352103835948945e-05,2.914056205154651140e-05,4.158387560598893765e-05,2.246352962146742828e-05,2.317497177672469782e-05,1.648932864417120058e-05,1.282306941177025046e-05,1.264633497073221166e-05,9.853270415201273772e-06,5.032860516974689331e-06,1.180439665479124560e-06
1.427519291835778192e-01,5.194940423370553173e-01,2.447198575208535953e-01,4.332707770097274369e-02,2.872178641127964838e-02,4.265191071405944299e-03,7.293274784993458021e-03,9.873080368080593139e-04,2.908686732095067898e-03,3.510211636284168318e-04,1.528746862585845297e-03,1.872809090402994517e-04,9.219046465123205414e-04,1.626924034291766824e-04,5.736683250232444808e-04,1.603874803515009878e-04,3.585248395265646249e-04,1.505666708989331234e-04,2.214500447746626448e-04,1.341008149564236680e-04,1.325528426852109999e-04,1.117391371954282989e-04,7.638828334091334147e-05,1.074342739425266101e-04,6.200410215743447362e-05,2.124398213869757866e-05
2.867724790427108109e-02,2.226977101718846663e-01,3.143033829048637595e-01,2.873137622311734973e-01,5.887056192814130867e-02,4.864760860799938191e-02,7.230908496614858912e-03,1.340430059186976074e-02,2.159082913886499130e-03,5.074508282453484356e-03,9.496400902895071753e-04,2.470948644035402854e-03,4.470668725881738414e-04,1.536147788646759953e-03,3.152047424440766765e-04,1.057464089401659833e-03,3.328277784770185830e-04,7.148200266972001317e-04,3.605370021260359136e-04,4.779403223448246553e-04,3.514991213622286064e-04,3.167627540851125504e-04,3.580884692508896688e-04,3.116860387738862662e-04,1.407865527508396237e-04,3.715261550187053309e-05
9.486751480794933244e-03,5.529647373562886215e-02,2.581561302482792142e-01,1.878782636258030103e-01,2.925476064149634126e-01,7.066017970484950173e-02,6.577339580859725698e-02,1.059300287267339602e-02,2.008022236803478147e-02,3.893459197614352989e-03,7.512478303400443175e-03,2.342215489342393351e-03,3.070519079693554126e-03,1.197192853405863906e-03,1.549648359051920832e-03,6.150609714306432387e-04,1.048169602088292905e-03,4.507142958427383904e-04,8.378860146420415199e-04,4.918677205880734758e-04,6.281667452768206067e-04,5.657735298931058400e-04,3.819493265530072624e-04,7.213636026593761097e-04,4.637370567092886139e-04,1.589100412178238672e-04
3.269214996746135603e-03,2.532043444754622161e-02,7.193917760731713407e-02,2.643887023929898938e-01,1.196352849873601187e-01,2.742571644399330877e-01,8.100063629081424854e-02,7.733514360530652221e-02,1.453491640948896546e-02,2.628055894254054115e-02,5.245327609824513952e-03,1.108277395211914283e-02,4.079200103467049872e-03,4.364148527721049137e-03,2.589709742180374818e-03,1.801957947965922638e-03,1.354319979811374275e-03,8.943814571935278018e-04,7.058757575115359338e-04,5.093469213299007571e-04,4.717166735224874647e-04,3.940853878938150689e-04,5.363426539800182332e-04,6.500652698275315384e-04,2.173875240686331189e-04,1.107353269654457828e-04
2.122703040404399534e-03,8.005331616992343580e-03,4.215590969639206737e-02,8.193673508940754746e-02,2.521997158787813720e-01,8.930521705781815922e-02,2.444075951875281372e-01,9.073958390138778252e-02,8.270999432279310670e-02,2.117817956795052525e-02,2.924638566200238321e-02,6.104672439834691461e-03,1.433561546370170324e-02,5.639630483145452108e-03,6.736620745856258287e-03,4.180636341314643810e-03,2.738671328825301437e-03,2.457699875966103294e-03,1.109966092736489269e-03,1.298898569297038267e-03,7.199271310603631716e-04,6.617596883501867915e-04,5.568697956391202184e-04,4.938924450869808420e-04,3.475439053727292778e-04,9.125433513516364320e-05
8.223300078699016932e-04,6.697691613169539857e-03,1.221229572796659474e-02,5.679902439163733718e-02,8.959227909496472742e-02,2.283985560476463894e-01,8.174659928041602686e-02,2.118403317577609024e-01,9.623784938435014924e-02,8.554001610225069052e-02,3.174205940177048102e-02,2.846736665048122533e-02,8.015555834330586119e-03,1.539124906724914990e-02,6.926289673872381911e-03,8.100511992362013219e-03,6.177052940707870692e-03,4.199526503399057982e-03,3.991306681099601218e-03,2.182088965964532317e-03,2.135801062340746386e-03,8.898098029371583626e-04,1.057942176065463508e-03,4.484990904416113837e-04,8.740580313987137469e-04,1.713740772439034286e-04
8.322435569901553672e-04,2.223013488197045969e-03,1.259002475484284102e-02,1.537769556702173364e-02,6.806190647782145442e-02,9.718599439681399610e-02,1.968484840988233286e-01,9.106700646557269740e-02,1.795255219723164430e-01,9.317867631573656384e-02,8.943712991597213557e-02,4.421043118616736767e-02,2.710145777422904093e-02,1.075969547782076700e-02,1.405913890921867485e-02,8.226257632646800239e-03,8.960216138413232279e-03,8.336497390879526667e-03,4.868549293095822579e-03,6.239164986768773631e-03,2.375628565871213023e-03,3.632999347015030463e-03,1.522973254256184414e-03,1.872669868781400102e-03,1.646720776812212166e-03,4.884897511754621559e-04
2.992438394201006840e-04,2.774002308329066076e-03,3.865285837923496635e-03,1.872313794445244414e-02,1.802427763427414883e-02,7.689520980356406854e-02,1.010292616393288073e-01,1.615618021053473186e-01,1.166497175983885470e-01,1.469803328181398527e-01,8.252854124705652494e-02,9.403059767722182771e-02,5.536144187678660594e-02,2.786777504444011913e-02,1.546778441264809976e-02,1.275853482818350287e-02,8.051053065762163799e-03,7.515254231004561691e-03,9.429640335602127235e-03,5.050116190702782885e-03,8.636491361762315896e-03,3.740190109650143573e-03,5.633449161658915863e-03,2.430309645341786808e-03,3.517316446916668102e-03,7.931556726624660160e-04
4.313253683560802653e-04,8.215025007563869818e-04,5.305057206024598598e-03,5.446750383085037853e-03,2.339720890539536552e-02,2.363205509443682545e-02,8.458514754178741990e-02,9.595747636372246869e-02,1.270527017792625890e-01,1.536940000208295021e-01,1.153453088776393715e-01,6.894356100687364097e-02,9.684937377149471782e-02,6.376739589133745278e-02,3.146139244823285136e-02,2.053964847002717406e-02,1.166336228296409490e-02,8.536102360370355357e-03,7.340014366248702980e-03,9.326991898526058866e-03,4.657628786732120885e-03,1.008639329647923952e-02,2.482004228179830827e-03,8.278171330797386845e-03,4.250080473002457344e-03,2.723695060784697090e-03
