1.767543889513649750e-22,1.479949390707215202e-22,1.050157661343076523e-22,1.446724620466161596e-22,1.142108375057572945e-22,8.899939633342352713e-24,8.877524064310629393e-24
6.536404334174229398e-23,5.367155743037621400e-23,3.758642665497713152e-23,4.823735809360131096e-23,3.597177610868247514e-23,7.816809879379352324e-24,7.807587489806963355e-24
3.349089987122210774e-23,2.983286410334077074e-23,2.325651758836369566e-23,2.731706053188190847e-23,2.253947559509677612e-23,7.557471268732497358e-24,7.555964963343036520e-24
2.917636885685393317e-23,2.677624769378831576e-23,2.098098643147631868e-23,2.523650993176550124e-23,2.109376545912938095e-23,7.523281694141838124e-24,7.521695821240789797e-24
2.889115533670832592e-23,2.657639326227508135e-23,1.981908697314776663e-23,2.608822328214494293e-23,2.097026496554494806e-23,7.523208746887150468e-24,7.519388263768963938e-24
2.889175658925530711e-23,2.657559551549451111e-23,1.852475520227613972e-23,2.827605039164577691e-23,2.092099386983534155e-23,7.529553039222621643e-24,7.519440645059674900e-24
2.890967949284515140e-23,2.658474510988314242e-23,2.008431674398550290e-23,3.249471549546872682e-23,2.087167193414431449e-23,7.546578679821912741e-24,7.519721728383343631e-24
2.895189490703068754e-23,2.660546786146513190e-23,3.476207506509937692e-23,3.984722654877342192e-23,2.090872955453991621e-23,7.591982833481522503e-24,7.520525424028287353e-24
2.905357201225150184e-23,2.665354895671819673e-23,2.411589556792195688e-23,4.988178432717680759e-23,2.143909229566421107e-23,7.713033374416674579e-24,7.522777092985683022e-24
2.930353083317546740e-23,2.676794965252235720e-23,5.666480726529155338e-23,5.712192481411505859e-23,2.411058537601666244e-23,8.035249769149416999e-24,7.529004411908843215e-24
2.992798729196816320e-23,2.704642833757668137e-23,3.104049152041496454e-23,3.254744431637871191e-23,3.476005230746026621e-23,8.889778180765539116e-24,7.546078783441479598e-24
3.150488926670530346e-23,2.773793454470190554e-23,4.202430046215909791e-23,4.177682240137825822e-23,6.801339523637229058e-23,1.113938599573558707e-23,7.592621896167387520e-24
3.550284694789763711e-23,2.948458727141657262e-23,1.235047126393880537e-22,1.487937825626499920e-22,1.073692493276037951e-22,1.697841923904875715e-23,7.718994123972796204e-24
4.558322236896405391e-23,3.396306318210145741e-23,5.846237552208074666e-23,1.366806953411684297e-22,9.139786272374456436e-23,3.172810872705529002e-23,8.061191217659550852e-24
7.047854254726212677e-23,4.561024973655437875e-23,2.286413683750991361e-23,5.314540333425201914e-23,2.508688355204463110e-22,6.705747855647366909e-23,8.985994769699897655e-24
