8.101867780936204966e-01,1.510060729645389677e-01,2.197539802347178717e-02,1.028308482588450798e-02,1.717164759269868305e-03,2.311673760488270647e-03,3.489158790870442502e-04,9.023342088846906563e-04,1.186582107740643004e-04,4.478546705163603424e-04,6.426253752332918066e-05,2.424494942794801883e-04,4.772608865184092407e-05,1.344482358381107702e-04,3.821996231170067684e-05,7.458482590766187111e-05,3.046860356930363388e-05,4.080181634075542884e-05,2.311022299487902243e-05,2.261192551736625832e-05,1.654623263043606364e-05,1.289967537994424954e-05,1.155923914441941505e-05,7.355507619771716397e-06,8.068864497515690823e-06,3.950477434430217991e-06,6.096990164549666496e-06,3.011978639770234841e-06,2.354769649504387585e-06,3.837443717582233369e-07
1.427902560390139630e-01,5.194029975294107704e-01,2.448176743429644475e-01,4.325947847286824161e-02,2.886130604123229165e-02,4.234856549400817759e-03,7.444047476921586935e-03,9.801331051827171393e-04,3.044993206164935996e-03,3.586599973224088443e-04,1.635425165357693496e-03,2.035763897109854235e-04,9.950020660170887533e-04,1.848007000097700312e-04,6.181755160765545340e-04,1.841419913510421614e-04,3.862433509683233955e-04,1.691621361052011833e-04,2.388443225538782930e-04,1.486067131046951869e-04,1.404667596955661187e-04,1.253551562662624710e-04,7.962530171698802039e-05,9.893046254147298108e-05,4.739042940496914782e-05,7.182629758972614953e-05,3.271653871523920974e-05,6.374254282180681858e-05,2.478657798806073584e-05,1.288394600213381110e-05
2.893003742344385856e-02,2.229757765444701501e-01,3.142657004994169889e-01,2.874928463949037449e-01,5.881227338753988038e-02,4.884358971775237812e-02,7.181107377421818566e-03,1.360934516592374015e-02,2.145421611477340337e-03,5.280212456600584005e-03,9.741460118507642464e-04,2.674363536992197584e-03,5.013363314667204033e-04,1.720555067698751033e-03,3.870485160815193416e-04,1.227312866647731595e-03,4.279267305380397520e-04,8.387850599752966338e-04,4.704779269778566319e-04,5.566357599537768682e-04,4.517985827174199982e-04,3.885744626005268785e-04,4.059279496429361108e-04,2.757826588402637817e-04,3.650046449026015803e-04,1.720344555133712986e-04,3.651094854024227549e-04,1.536191860855113333e-04,1.614331096340590173e-04,1.420159287741515796e-05
9.904667018039813378e-03,5.584712696643584495e-02,2.585937985369545777e-01,1.879839557058748944e-01,2.928041591315376224e-01,7.076534982225342330e-02,6.591408488805125532e-02,1.066656709389937965e-02,2.022540856578235527e-02,3.933884956110808920e-03,7.691414147810666201e-03,2.393831689193241883e-03,3.242308870436252759e-03,1.313703027123597905e-03,1.682211743561665444e-03,7.883624133767844341e-04,1.156573485869914330e-03,6.446524220558808114e-04,9.685899112078373259e-04,7.138516680307130423e-04,7.395355857209347933e-04,8.289234937958590930e-04,4.585872670358927933e-04,8.626557533425075570e-04,2.627477720625624518e-04,7.831029914342207835e-04,1.855274219215188555e-04,8.756589210301120654e-04,3.316080043372384139e-04,1.929193707786311059e-04
3.719693346185883823e-03,2.613493368658910410e-02,7.229603623339557472e-02,2.648330358147613639e-01,1.197356011779096285e-01,2.747867309678588277e-01,8.106678470114647705e-02,7.763102296290637361e-02,1.472467357265538034e-02,2.635359683108166526e-02,5.486216670630844616e-03,1.107942108838198304e-02,4.270009463322678792e-03,4.406883366226239766e-03,2.761728498687767916e-03,1.880127451111076979e-03,1.582503154398588177e-03,9.741584788642233730e-04,9.743258381363911888e-04,5.595918536475322355e-04,7.331439373081312947e-04,4.486862587000958573e-04,7.196281045567683426e-04,4.839064878714689571e-04,8.832811723477781681e-04,4.197423285828494810e-04,1.285119172671259817e-03,4.985594009349642464e-04,6.838045385881892256e-04,3.194989732829059257e-05
2.568108095140223760e-03,8.547643124417192428e-03,4.270019953353049180e-02,8.224640326822421632e-02,2.524523806829697126e-01,8.963390171432532305e-02,2.446570978274132391e-01,9.082704099939266362e-02,8.305615498534349439e-02,2.117795801257040672e-02,2.953683734138153744e-02,6.230585646863960256e-03,1.442934892411508116e-02,5.885458955658536342e-03,6.767657892996402358e-03,4.421434547343632351e-03,2.737884798376662415e-03,2.699898077996287435e-03,1.094401883005824546e-03,1.559380288474440700e-03,8.074518076394177372e-04,8.886012773878889564e-04,6.884149078765327808e-04,5.755898411284093765e-04,3.695325527321019488e-04,4.635396950249394648e-04,1.037317946181706745e-04,7.012212804147254300e-04,3.315812007872339620e-04,1.600662991369434011e-04
1.018448677139957960e-03,7.610784500428562083e-03,1.255109750669555074e-02,5.696801722912648441e-02,8.970857342646372523e-02,2.286168832923349825e-01,8.211238047535805717e-02,2.118941051081137394e-01,9.667423366961556963e-02,8.553775384221797007e-02,3.192975410795394903e-02,2.861937055713406966e-02,8.122511248780040632e-03,1.558519055821005854e-02,7.007623801970387818e-03,8.147028032615395363e-03,6.327887930595662083e-03,4.305352732021520794e-03,4.127156202895505832e-03,2.329634107183613245e-03,2.257810607112635190e-03,9.225550375466112524e-04,1.245054777285595909e-03,3.724288324675662952e-04,7.377355170729165985e-04,5.991975547173305442e-04,4.420210545362244017e-04,1.329166519532131406e-03,5.069640860695182050e-04,3.600584927530046464e-04
1.201308409961501051e-03,2.564175092998888239e-03,1.317860981920735905e-02,1.588501251824951666e-02,6.823861455857857528e-02,9.742055608992136739e-02,1.970161212211320734e-01,9.109626717960511710e-02,1.797514722227225858e-01,9.343266983275642923e-02,8.950148692090791058e-02,4.452862345965805102e-02,2.716935746555832615e-02,1.090251603712430288e-02,1.405769826831691771e-02,8.540031324898044243e-03,9.300497427134077691e-03,8.449181710043487600e-03,5.083965848537489590e-03,6.301469331860867426e-03,2.348137272529213313e-03,3.669862286405650795e-03,1.692266055053438150e-03,1.818781928072219769e-03,1.603514124946489030e-03,1.026465587716096335e-03,1.009464749230502140e-03,9.247509967745739124e-04,4.541179279115241233e-04,3.107529502342681925e-04
4.813967026317563088e-04,3.631084734758718846e-03,4.159945735844033238e-03,1.889875304971367492e-02,1.826485568251588060e-02,7.709804124486457910e-02,1.014929098828316612e-01,1.616006523994065192e-01,1.168970200691142880e-01,1.470782098778856961e-01,8.272844429527834165e-02,9.422368837312058987e-02,5.559264909557051076e-02,2.798699686605461007e-02,1.567699094112658120e-02,1.324940430493976029e-02,8.130681669355771177e-03,7.509049522041564770e-03,9.566769460056256252e-03,5.200832805438211637e-03,8.737599713137478297e-03,4.242719466624006626e-03,5.819191712373088070e-03,2.741282246230835468e-03,3.193899228640593047e-03,1.203449115659544107e-03,1.520697301985219274e-03,9.223798674808796364e-04,7.469818490184398311e-04,3.330310063145097504e-04
7.675135909595174818e-04,1.124289917611206958e-03,6.040296046865610037e-03,5.862079827690955779e-03,2.356304039494173594e-02,2.371041481370406157e-02,8.470739943661827198e-02,9.629402637220613181e-02,1.271382864758984765e-01,1.540629578580564596e-01,1.153487713159822847e-01,6.925143726703905656e-02,9.709697629412591957e-02,6.449797627725738225e-02,3.166393436481691748e-02,2.061783275681372887e-02,1.180021081701483100e-02,8.512663201582356884e-03,7.750912848715573074e-03,9.362061201085573187e-03,5.129487583865446725e-03,1.009431628867141044e-02,2.719787670910385827e-03,8.070404742158225272e-03,2.105593583967307458e-03,5.196748894754484212e-03,2.089159565515107553e-03,3.064966104064133744e-03,2.353348594694203502e-03,8.414808294475346635e-04
2.641761400916268565e-04,2.203646572616818188e-03,1.732522142155010214e-03,8.781889386608912607e-03,5.926772432910038836e-03,2.547558821566790060e-02,3.512038492285524810e-02,9.094632897529128512e-02,8.276304441764770203e-02,9.679072933109977850e-02,1.950781423951293836e-01,8.689946458681013786e-02,5.877582597426918992e-02,9.577750871390039444e-02,6.638801508728871259e-02,3.700461589958830427e-02,2.620127992146624105e-02,1.399170387604514211e-02,9.243986795527720998e-03,6.317290831040017762e-03,8.469787384433366539e-03,3.149075684817270911e-03,1.064033214556731576e-02,2.836605284523125835e-03,1.001002886395667077e-02,2.524161510282087011e-03,7.201911744607008073e-03,2.249552226026206147e-03,5.036874575194117375e-03,1.086920554412981786e-03
4.251254415409236082e-04,5.027532177908070792e-04,3.255244051067724288e-03,3.227585149767799120e-03,1.253279224733997582e-02,4.674001436546742008e-03,2.566067946619270124e-02,4.892309584747032980e-02,9.532111540350332590e-02,6.706698069941717522e-02,7.115303795315913726e-02,2.298268810975287457e-01,6.414530669543984376e-02,5.362687812128936332e-02,9.197390726557980178e-02,6.640255700829762742e-02,4.010325984339989380e-02,2.976942331701961514e-02,1.538604899648411857e-02,9.672298148189307360e-03,8.229141040701116669e-03,6.993566210369266817e-03,3.434641991457200189e-03,9.863536024868387736e-03,1.346247812045964394e-03,1.112526484786360501e-02,9.018037618737130556e-04,1.004341011395164240e-02,4.083086648102868775e-03,3.251475921032271049e-03
1.231542029994451551e-04,1.323731550457458344e-03,6.994606717467976740e-04,4.069309152990361819e-03,4.357434745289500561e-03,1.540803267768292052e-02,5.716338058042323179e-03,2.600059257196119661e-02,6.168794060014690800e-02,9.663626014706737377e-02,5.392573603245322950e-02,5.196456023931817630e-02,2.503552949663088723e-01,4.855265295682729271e-02,5.284982582009142837e-02,8.315563020948237016e-02,6.656227204084323723e-02,4.253517448784586291e-02,3.325050532171181655e-02,1.880997330208651966e-02,1.138650194626815264e-02,9.433264689154834126e-03,6.345158475952454580e-03,4.092761323235678990e-03,8.608676170954588161e-03,1.714244809937940468e-03,1.039184977023212622e-02,1.024965973247013440e-03,1.057056966616471035e-02,1.512829117220106491e-03
2.128064069514668910e-04,2.783664097159438411e-04,1.974327637842957818e-03,1.510969446225708321e-03,6.280938568585639308e-03,3.885963011892623695e-03,1.598261905436396124e-02,1.009713720109709986e-02,2.793001204501780604e-02,6.898602210801638157e-02,9.505081998532360910e-02,5.003155957873340470e-02,3.725720158516181157e-02,2.546033263407735947e-01,3.852653598143568336e-02,5.384137941592362364e-02,7.677133180053942463e-02,6.765884948257656906e-02,4.251023077828842978e-02,3.672065439879280274e-02,1.968421090420019448e-02,1.303520175157265801e-02,1.249563500373386364e-02,4.920248739565438734e-03,6.524717163515082741e-03,6.525848660680328046e-03,2.864234938627043935e-03,1.149825060993074979e-02,2.885511893795831943e-03,4.843558636292633578e-03
5.345051765306465792e-05,7.659112405153187947e-04,2.691989553027497812e-04,2.035045003071484122e-03,3.150277851029831613e-03,9.561123092904860385e-03,2.525451145410803795e-03,1.495124673476395938e-02,1.716483321118075431e-02,3.228189916754011651e-02,6.867730493467733011e-02,8.904419533926531682e-02,5.162648696454930075e-02,2.794451214243670947e-02,2.512186657820057456e-01,3.496895123178326431e-02,5.440191740237793061e-02,6.838347718528520192e-02,7.061077233570355050e-02,4.320841141297808441e-02,4.058729973097428140e-02,2.069752708328109411e-02,1.461101258349627695e-02,1.307428818218144863e-02,4.527229190320192567e-03,1.008101262106851810e-02,4.413172166386203354e-03,3.565206228179726867e-03,5.282514166949422475e-03,8.778424850270871130e-05
1.214373172015737465e-04,1.696953338881534881e-04,1.392575004825776994e-03,6.373094051546381034e-04,2.861110054479276167e-03,3.714208100284986137e-03,1.163994855327265578e-02,3.395541145481683742e-03,1.324391200045705805e-02,2.657401173706281858e-02,3.703474473985580301e-02,6.250699363777323381e-02,8.158307554343109669e-02,5.734731780061051720e-02,2.283242352637614506e-02,2.423471868666177698e-01,3.415537707640180914e-02,5.368713766887382721e-02,6.106747983066117269e-02,7.182069556791706444e-02,4.424762098367247126e-02,4.315592175817257320e-02,2.084675571875499109e-02,1.730592123296468415e-02,1.199203044891582366e-02,5.274534962987553408e-03,1.498135707766607566e-02,5.413569594230609183e-03,3.169096242764677870e-03,1.099994684984317937e-03
