9.267302770434100445e-01,4.091710094613326687e-02,2.726853395496630153e-02,3.574348635343537958e-03,1.184558997930944962e-03,2.489727231507292133e-04,5.665798504790643957e-05,1.565033647095773195e-05,2.843607827303245725e-06,9.058567479335582017e-07
4.408504601603045053e-02,7.957168448832598884e-01,7.189918583353112347e-02,6.900120311907520509e-02,1.260783048269231883e-02,4.918178815406655004e-03,1.308735967662131520e-03,3.257844098714417691e-04,1.090781396661285717e-04,2.391848842243713541e-05
2.422066329582984665e-02,8.324930008056345698e-02,6.428846036870898839e-01,9.217798216470500516e-02,1.127044425283838663e-01,2.721132777766613331e-02,1.200248997620790778e-02,3.970055637084716690e-03,1.075035487428030023e-03,4.093425705654069177e-04
3.708722125583813981e-03,6.098029963821462174e-02,1.139137154496052268e-01,4.890043685523887129e-01,1.023413674080755759e-01,1.485627384768081205e-01,4.617678270431645887e-02,2.220090579738054348e-02,9.346204289039527005e-03,3.110842271483023509e-03
9.450421694247425689e-04,1.353915012112310787e-02,9.903076979678496206e-02,1.337157612995227840e-01,3.503431451256474594e-01,1.037004437667439355e-01,1.695695410230892708e-01,6.845823229994506265e-02,3.780077746501100261e-02,1.696657972413506688e-02
2.505058903203861423e-04,3.885348260867582150e-03,3.019416257260011324e-02,1.295968901440432697e-01,1.408153210993287330e-01,2.390366334982399199e-01,9.948261205666071583e-02,1.706203137493063626e-01,1.025499241857049659e-01,6.809187257334105292e-02
4.189526498872728178e-05,1.349675068451883101e-03,9.466407827606149877e-03,5.294810572849519698e-02,1.474758525342201865e-01,1.376193681143656200e-01,1.335134415575539579e-01,1.081409222490995331e-01,2.384249808280970995e-01,1.133604071979034816e-01
1.589580667225377444e-05,2.367462563802735104e-04,4.367376689742527920e-03,1.697498593979505921e-02,8.766185410931233435e-02,1.409188000906794191e-01,1.827563902912728577e-01,6.050335370792195300e-02,1.377609572597695564e-01,3.132802163576088317e-01
2.421768847583562515e-06,1.271311005233317372e-04,9.833213461036644995e-04,1.181096398198568792e-02,3.935276624688794495e-02,1.470932874306194738e-01,2.920215832164151371e-01,2.376842170140096855e-01,2.537271795394277496e-01,7.734696274541183469e-02
1.086247113332892404e-06,2.301074653681664989e-05,5.180352918329608151e-04,3.246113043173020837e-03,2.332592907701081658e-02,8.091064369883795016e-02,1.724193933221491171e-01,4.270571295144480195e-01,9.569485826263761374e-02,2.090380146831052333e-01
