8.299694296344937161e-01,1.505528086027740353e-01,1.650873298905823280e-02,3.495399683119391511e-03,4.632052922382634899e-04,8.727631266243819923e-05,1.391834028528426905e-05,2.428067327346121645e-06,4.329631554111842996e-07,7.290903843564712375e-08,1.353093272435817668e-08,2.268568917936825335e-09,4.209125064107900247e-10,7.129463820988840361e-11,1.302143293657784009e-11,2.235410496110413744e-12,4.007744689183362756e-13,6.955539113896934590e-14,1.226949710666431903e-14,2.143028931477237726e-15,3.733373326491301657e-16,6.533249763417106519e-17,1.128006090382402858e-17,1.970691335478554379e-18,3.381424633852257717e-19,5.883838900789452492e-20,1.004452630546468431e-20,1.742992308702037359e-21,2.993041744475107637e-22,4.832482478334199697e-23
1.483299864887963060e-01,5.503252159741020000e-01,2.482526974524152386e-01,3.973271832750387839e-02,1.191235477372609187e-02,1.982262979001494715e-03,4.519873447761978743e-04,8.531345752784476755e-05,1.693378599545504356e-05,3.446445715456037107e-06,6.415980844672204746e-07,1.323446067718040453e-07,2.414275681771511681e-08,4.882092376192306794e-09,8.902739393969451556e-10,1.747131176320731787e-10,3.202832109655244855e-11,6.106720490604258925e-12,1.124091925504179720e-12,2.092919575442595537e-13,3.854654621536800190e-14,7.047707041773669369e-15,1.293943108010390354e-15,2.334355078515750150e-16,4.260072813677288896e-17,7.611240514606498696e-18,1.376913646972762230e-18,2.450262295392098232e-19,4.434102536237830695e-20,7.313682417049147826e-21
1.834158002969493023e-02,2.407383198729201312e-01,3.449195725421335124e-01,3.024453652419533678e-01,6.278238925980458851e-02,2.508258951644729701e-02,5.049031908836178889e-03,1.352922573791893015e-03,2.968844021798421897e-04,6.594396537701915743e-05,1.515558940015910062e-05,3.087255701067921237e-06,7.025873130104107634e-07,1.385153151296216085e-07,3.035938253911136111e-08,5.931951734329534905e-09,1.245474063515165982e-09,2.429496693870642345e-10,4.909610807187275989e-11,9.558786096699175424e-12,1.873384674092627815e-12,3.630080150728165521e-13,6.950386008267647853e-14,1.336291264899702840e-14,2.514387614937293304e-15,4.786028994010322101e-16,8.880447283601366738e-17,1.675769968843688467e-17,3.119789759196163865e-18,5.393127349974226279e-19
3.783272184313328339e-03,4.374861601597909017e-02,2.886360143110517917e-01,2.056461039387713630e-01,3.221451479178153998e-01,8.138977545096406918e-02,4.174444821918572163e-02,9.922662371355266478e-03,3.056329000827332550e-03,7.697979856219656783e-04,1.887987510496802425e-04,4.859636457549888652e-05,1.074017717749038020e-05,2.680399954479591575e-06,5.678468319743466959e-07,1.342617899427244203e-07,2.799470126519854223e-08,6.264882864604381665e-09,1.296382433429142260e-09,2.768251197889219538e-10,5.686762727614132278e-11,1.170299870118926900e-11,2.381066663258960187e-12,4.764563013705197879e-13,9.576383014065015578e-14,1.876485506962709153e-14,3.715089554498895306e-15,7.188636178298957629e-16,1.421942169453164768e-16,2.501138743131412595e-17
5.420178092861192365e-04,1.276953280762913902e-02,6.834969366609026931e-02,3.026238693713261818e-01,1.228129697689541167e-01,3.158607293601788379e-01,9.349373420924214639e-02,6.002748461243750944e-02,1.658220908621980266e-02,5.768896131102221013e-03,1.652430459067977947e-03,4.425272799943721566e-04,1.267608077821387718e-04,3.017656445560097027e-05,8.217775421657845601e-06,1.861666797435276939e-06,4.729150390796877801e-07,1.048583726168491741e-07,2.492836720864573597e-08,5.457453658895721510e-09,1.228067869794210598e-09,2.656141771656937910e-10,5.726966960626082306e-11,1.221247713535095210e-11,2.549270617004293736e-12,5.349016123351562877e-13,1.088334607361599832e-13,2.249612640260390563e-14,4.577980141868243767e-15,8.521016400125155565e-16
1.060315714097435794e-04,2.281153413335020030e-03,2.663348167176895348e-02,8.737560640667807466e-02,2.922334861828251862e-01,8.572024838193392782e-02,2.914025691930038353e-01,9.874628276018532214e-02,7.788355368038865634e-02,2.474453110254965643e-02,9.581843894103171319e-03,3.100775871597565882e-03,8.981374943378695993e-04,2.848974559573259251e-04,7.260396740017476078e-05,2.148543109287125117e-05,5.183065923696588597e-06,1.409589222183678137e-06,3.313553366503760301e-07,8.343504195587822500e-08,1.927994472597117349e-08,4.560678718962236675e-09,1.036574229413323901e-09,2.336868874796331455e-10,5.214518045951914644e-11,1.133800259838717253e-11,2.475789783453743619e-12,5.255324904845355102e-13,1.146683158598669562e-13,2.160115412554904129e-14
1.741325845995032859e-05,5.447142480582554307e-04,5.704225506874132344e-03,4.391942386384487668e-02,9.867643558738581344e-02,2.657373753811469452e-01,8.332021526790422961e-02,2.556996267254848521e-01,9.799420092452808262e-02,9.343631584015577030e-02,3.392589185003021257e-02,1.443750670394052318e-02,5.254399012813873969e-03,1.632392210443263381e-03,5.712591494055477889e-04,1.550062163596973154e-04,4.967445758391472797e-05,1.271439511161788124e-05,3.690461563444457330e-06,9.173287100457570921e-07,2.439969746423490727e-07,5.939034631413719228e-08,1.473530019046907840e-08,3.513492684870451833e-09,8.266520587710580837e-10,1.927786575514873622e-10,4.351498248827519693e-11,9.931564951255917221e-12,2.232407152215204773e-12,4.502852180035728537e-13
3.275081699680885732e-06,1.049556256825415310e-04,1.617461465717506819e-03,1.098593308735915097e-02,6.260187588639977430e-02,1.021276264271769180e-01,2.300398733550465535e-01,1.048779741966072709e-01,2.146492088599099568e-01,9.278475368994039407e-02,1.052319449040312466e-01,4.352614142539359965e-02,2.012375672769212490e-02,8.212401388298252308e-03,2.716136725201967559e-03,1.045674793456231183e-03,3.006713718662042470e-04,1.040454740330058660e-04,2.816682339725481917e-05,8.701892413928060934e-06,2.281998686294169484e-06,6.396328344583314080e-07,1.637050665848928701e-07,4.251435554839478264e-08,1.061868321230950027e-08,2.603595444923606004e-09,6.322602586981244910e-10,1.489586421305114454e-10,3.623610507061002683e-11,7.348701669913114021e-12
5.841112011708179809e-07,2.265349215241737246e-05,3.588046559677182971e-04,3.625043759854406494e-03,1.795940855063815622e-02,8.055480676395811168e-02,9.899617585282177723e-02,1.906503286605742697e-01,1.405618655038358977e-01,1.730178484534150019e-01,8.493462516355260172e-02,1.123852541506246139e-01,5.291705617885856389e-02,2.629590401227536317e-02,1.201356099186750778e-02,4.201095597787617326e-03,1.775668067859664280e-03,5.387631078883844699e-04,2.008296731433049562e-04,5.734615190078269946e-05,1.881107964330641178e-05,5.194231319925108175e-06,1.530863786089367224e-06,4.113336209110655879e-07,1.116028480240585693e-07,2.916797724264402216e-08,7.423493865769195795e-09,1.886753762371450843e-09,4.749943365468266155e-10,1.045822836307030466e-10
1.068458788221943779e-07,4.582000508159125374e-06,8.747925618004371131e-05,9.131037852049684982e-04,6.789079718753138551e-03,2.617021874908441112e-02,9.590671389560487259e-02,9.133168952239641147e-02,1.517315030778847718e-01,1.819106624349520751e-01,1.344038814200315124e-01,7.618871854786567199e-02,1.146261320870539113e-01,6.152059319722704561e-02,3.252102858206284280e-02,1.662382871124810924e-02,6.107510337550185742e-03,2.830273920615658263e-03,9.027173907237849614e-04,3.617472449538064699e-04,1.086944345611527278e-04,3.777479349830067078e-05,1.096437215369740426e-05,3.390956184520756808e-06,9.552531296352500428e-07,2.703978115910164313e-07,7.362806092461251808e-08,1.956991584185454044e-08,5.373713850403770466e-09,1.181176145371436707e-09
