8.726403431188898274e-01,8.275666642501766646e-02,2.614830884118998430e-02,9.218152741282759424e-03,3.304929820952872375e-03,2.696909314181348410e-03,7.423574745282927661e-04,1.070883158216282645e-03,2.173258519550455028e-04,4.861805842539742586e-04,7.532413065155654861e-05,2.461637122093828130e-04,2.988756410871403583e-05,1.347732753555578591e-04,1.374186756577728959e-05,7.715164110048669717e-05,7.502919659046311567e-06,4.508615221493560387e-05,4.793770321835152434e-06,2.653874049490795097e-05,3.374792987197834222e-06,1.551867154582453297e-05,2.800682680398621742e-06,1.101457387029632838e-05,4.499397115240090198e-07
7.573044516018759276e-02,6.702685940125924224e-01,1.455178035443228934e-01,4.988654856674303723e-02,2.691761091404219763e-02,8.235002348693136812e-03,9.875334530738332992e-03,2.158096301807741531e-03,4.585073772210935227e-03,7.075890353673184533e-04,2.288821645549844828e-03,2.675989805846832985e-04,1.242193590525119632e-03,1.129694054043297170e-04,7.315533438614002038e-04,5.494683139858979693e-05,4.551127489193356477e-04,3.305122450074191612e-05,2.905973465793300911e-04,2.453256138735886941e-05,1.862640423450339234e-04,2.074941217679758320e-05,1.323587170738335075e-04,1.466846689294582325e-05,2.571075099929696995e-05
3.253702848748123155e-02,1.269793358266622929e-01,4.905318929891278046e-01,1.830191672405590275e-01,6.062067282130580159e-02,4.527385926606630751e-02,1.137427042602253725e-02,1.919665214422362765e-02,3.212612088405853057e-03,1.025388980536853789e-02,1.166027147443237993e-03,5.524451428699541679e-03,5.010771801753171033e-04,3.091379572994865533e-03,2.347106037713305739e-04,1.873298471089605063e-03,1.188216967155833850e-04,1.228101505190229382e-03,7.293018604718142601e-05,8.450526709454095819e-04,5.876366295119968069e-05,5.866145151107050176e-04,6.523601554248336699e-05,5.069382256113397949e-04,1.133384835503087772e-05
7.297471424902234743e-03,6.232094510276738053e-02,1.605923629018798648e-01,3.564607481198426298e-01,2.008813839315245486e-01,6.353882463697327343e-02,5.920511062298080412e-02,1.261836177262432371e-02,2.669967200628337728e-02,3.434125236450374149e-03,1.647440982727505637e-02,1.346277712838254894e-03,9.735183773141623323e-03,7.448358876589993710e-04,5.519354089338591833e-03,4.567722356329935690e-04,3.236685160049318846e-03,2.708600133283207523e-04,2.083150239777118926e-03,1.624847439880662883e-04,1.468868473349246645e-03,1.192329596117602656e-04,1.228946896929135422e-03,6.971584164217811675e-05,2.762477066941605741e-04
5.465865805014646396e-03,1.967577359035938694e-02,7.520219143607982659e-02,1.814605980260306228e-01,2.621425807980475309e-01,2.078225999889204700e-01,6.421300482763871165e-02,6.959556464543030507e-02,1.403445093408000471e-02,2.979553997998635531e-02,3.281823124045808466e-03,2.120700162748719725e-02,1.116674701473337975e-03,1.453919833264750473e-02,8.757902323873115310e-04,8.783656904448518613e-03,8.120559524992696735e-04,4.970656563102473884e-03,6.386887876560205877e-04,2.884694480585345104e-03,4.327555691919508958e-04,1.851346890552166757e-03,2.948032376289673418e-04,1.730875317775265728e-03,8.623466209181986119e-05
2.032042500388620259e-03,1.427449760579321478e-02,3.315036501870054220e-02,7.736399934302128079e-02,1.907862576237340235e-01,1.953922500195470757e-01,2.087472220153799574e-01,6.311353011140086178e-02,8.066521585390085125e-02,1.713240858551021498e-02,2.856222522436964104e-02,3.958239726254341069e-03,2.176833973284381801e-02,7.096675504786576459e-04,1.839894787845773941e-02,6.097740617073742295e-04,1.293130708297010947e-02,1.027206034223869090e-03,7.842776092197318444e-03,1.128608824064631115e-03,4.356777915434486073e-03,9.341104591300722175e-04,2.527653693706967235e-03,7.430166476403719843e-04,6.302276934540638337e-04
1.572460848135824943e-03,6.777502632929235417e-03,2.041057520644956602e-02,4.665818096024049177e-02,7.669266625575699159e-02,1.892421867347961750e-01,1.496188214202333333e-01,2.036672757574253256e-01,5.827467265872182667e-02,9.628419904704063614e-02,2.109551221288532424e-02,2.723310776905173841e-02,6.597705799988545609e-03,1.718633718266197180e-02,1.206938778563679737e-03,1.824515944667896850e-02,2.499607009665581530e-04,1.604408376878160153e-02,8.683773984673210256e-04,1.146114034593996231e-02,1.454212729644847012e-03,7.064942431221109438e-03,1.583927437478544874e-03,5.022149905090147852e-03,7.194286347371047115e-04
8.211776357242825440e-04,5.076104236417684594e-03,1.249264403516367472e-02,2.229768066389419337e-02,6.095631057348499526e-02,7.484282449127692416e-02,1.791772917531888332e-01,1.230210014187241713e-01,1.898980388715801326e-01,4.970292569273696004e-02,1.152434123733355742e-01,2.305771229120007204e-02,3.198644281316100069e-02,1.022825057583751085e-02,1.145486533305160697e-02,3.399119651657351270e-03,1.312717993314083641e-02,7.641868130176227665e-04,1.527213217012970622e-02,7.506077930946119343e-04,1.369029239643974015e-02,1.529466356475251386e-03,1.049604761054033844e-02,2.097078640005722947e-03,3.076919012111506684e-03
5.667374598797222940e-04,3.281059536631451747e-03,8.566829052174476308e-03,1.713083142125572736e-02,2.250039232267276451e-02,7.647048832552258424e-02,6.968783517537772976e-02,1.649926591457529235e-01,1.131871323295769310e-01,1.670644876264359979e-01,4.153625587223667981e-02,1.305453315504949974e-01,2.183809961066528887e-02,4.426647834632221890e-02,1.226263035787879263e-02,1.020835489448000330e-02,6.133694069276873599e-03,6.801453222825494874e-03,2.419826582331435164e-03,1.063203963975041695e-02,1.325991221013142572e-03,1.278375529563209427e-02,2.046531305435273732e-03,1.500153594272909084e-02,1.119135906008013022e-03
3.741285621513626707e-04,2.087897881871750121e-03,7.009769753986341140e-03,1.031070573127793912e-02,2.013766141803266518e-02,2.410976329943845253e-02,9.163370742951718051e-02,6.042391505817829023e-02,1.506011184797185487e-01,1.133043472078674452e-01,1.404283795015293657e-01,3.779673916879772166e-02,1.366748731876031575e-01,2.004805080153821209e-02,5.808657188680063643e-02,1.201528198914626928e-02,1.524050278530586500e-02,7.525291584179081769e-03,3.750265769396769408e-03,4.541820620684597701e-03,5.243583381706461155e-03,2.418611794111361502e-03,9.892206012865259815e-03,9.604522505776857564e-04,4.131486899850178064e-03
