7.139956371359118537e-01,2.388623105100554089e-01,3.982570078278818010e-02,6.181191651485938923e-03,9.285877062713538245e-04,1.578380443696215181e-04,3.286137380591746279e-05,6.774479805667995181e-06,1.673123169438743794e-06,3.228429112389955565e-07
2.366241603388515302e-01,3.162701482854385349e-01,3.311914539607829222e-01,9.151871631524870210e-02,1.962261389924279190e-02,3.762047397208849713e-03,7.571443024129437130e-04,1.857285918699184404e-04,4.666167662131037128e-05,1.057906095674705203e-05
4.130847198516827967e-02,3.246187970141705681e-01,1.108776996596240461e-01,3.338963387960133256e-01,1.387493223465235681e-01,3.855341415797495369e-02,9.065370307333557587e-03,2.083415916402481163e-03,6.346691379486956840e-04,1.439214896061327697e-04
6.734924907904439768e-03,9.361578452483362844e-02,3.236831255962814291e-01,3.095886644541574056e-02,2.881861708497595043e-01,1.734887176821474641e-01,6.001264722578075750e-02,1.673649066929604537e-02,4.719732471065466069e-03,1.299256342998098826e-03
1.068625636211577475e-03,2.111656439848010741e-02,1.398407546079667441e-01,2.762267707616434809e-01,2.609130284651839729e-02,2.228565973314399207e-01,1.929914011541850605e-01,8.043383782527793735e-02,2.836731274402703312e-02,7.220485589437453285e-03
2.041335435275559490e-04,4.218667183857416000e-03,4.098933750469541115e-02,1.722517143655799554e-01,2.110466422467005554e-01,5.925558467760573544e-02,1.567532909155358034e-01,1.961905639862172590e-01,1.051796271513713438e-01,3.764603279765175309e-02
4.392093424260263792e-05,9.604069839686104953e-04,9.898135111207613177e-03,6.305309815887495672e-02,1.889245585970529273e-01,1.459348666142019912e-01,1.070816397221977662e-01,9.570838769960310355e-02,1.993296167633624993e-01,1.184249213674498924e-01
9.956225607528953331e-06,2.423651958227711128e-04,2.589463307973514927e-03,1.781955496170160858e-02,8.361040269807526459e-02,1.902636182065275683e-01,8.905298475125633662e-02,1.715228025570813275e-01,4.727414620920351168e-02,2.130607783854472914e-01
2.454912083776177678e-06,6.502447563953411272e-05,7.850805477134886702e-04,5.517070110499495625e-03,2.876831134569837745e-02,1.051711097859988620e-01,1.831660620884024704e-01,4.069656512017059968e-02,2.159213442458473853e-01,7.590059516883115864e-02
5.866660786864344538e-07,1.845799819539737497e-05,2.456845537281736390e-04,1.979785646629849891e-03,1.082078620278354060e-02,4.681523777510868817e-02,1.566857034370426338e-01,2.776470100183922596e-01,1.346518194829653958e-01,2.106512823084760386e-02
