4.592092901979062947e-01,8.098206359120420084e-01,1.997155146767559009e+00,6.985948199008932269e-01,1.593676186289046726e+00,7.541298677315749766e-01,8.085415713428859563e-01
7.660072636663852741e-01,1.350862237800570798e+00,3.331455573194827657e+00,1.165326394361858808e+00,2.658412102471699789e+00,1.257964437481649433e+00,1.348728629505647758e+00
1.277777128021044817e+00,2.253374024558406408e+00,5.557202831304423718e+00,1.943881584448424515e+00,4.434498656232182867e+00,2.098411153941710072e+00,2.249814951415471054e+00
2.131460713673851259e+00,3.758854420878533276e+00,9.269973028228589484e+00,3.242589915271715917e+00,7.397189590673835191e+00,3.500360773156758754e+00,3.752917529056868151e+00
3.555490761500172958e+00,6.270147078724297884e+00,1.546324698821817023e+01,5.408965979584244188e+00,1.233925592997371190e+01,5.838953686096804319e+00,6.260243746287280864e+00
5.930916049268285306e+00,1.045923571034338373e+01,2.579425060790392621e+01,9.022699056241322069e+00,2.058311944543816097e+01,9.739961780464343022e+00,1.044271595618512372e+01
9.893364247872870720e+00,1.744705670712582091e+01,4.302740329571744127e+01,1.505076914271059785e+01,3.433471260418834703e+01,1.624723547830060255e+01,1.741950009634001262e+01
1.650312621659259094e+01,2.910344466571647715e+01,7.177403455190986392e+01,2.510619609222962012e+01,5.727375253965622193e+01,2.710202222936909422e+01,2.905747746846126134e+01
2.752887370737848727e+01,4.854747168125384604e+01,1.197263055930564661e+02,4.187965918849825897e+01,9.553837737886378534e+01,4.520889784001852263e+01,4.847079377481885132e+01
4.592092901979063413e+01,8.098206359120419506e+01,1.997155146767559017e+02,6.985948199008932136e+01,1.593676186289046655e+02,7.541298677315748478e+01,8.085415713428857032e+01
