6.713940399028393013e-01,2.540950987493667546e-01,6.078467745026337049e-02,1.151521931710421977e-02,1.877032203482232632e-03,2.925812934643927973e-04
2.613469403078675368e-01,2.730750780869889427e-01,2.989473697996149482e-01,1.238858192759525328e-01,3.361240448216173266e-02,7.946696828489861406e-03
5.663210372881756494e-02,3.191644817504612486e-01,1.201792503044751687e-01,2.569417119487924506e-01,1.606544685593615240e-01,7.172645210462413878e-02
9.135936627080754394e-03,1.203077572421793195e-01,2.885810017160602703e-01,8.490428231113707203e-02,1.707329293475295939e-01,2.446039266485463826e-01
1.283958892375111497e-03,2.702730035989422269e-02,1.610963033943959011e-01,2.048984444308895037e-01,1.380798667586315143e-01,2.489209274998976928e-01
1.796602004390658147e-04,5.486100122126316703e-03,5.858573353525491773e-02,2.482853419795575112e-01,3.070004969449651733e-01,6.097399455033728627e-02
