7.891629164884566006e-01,1.745553015307833300e-01,2.991663775177214393e-02,5.274259231563052479e-03,9.005314568785493037e-04,1.520335877239498157e-04,2.603171131566802418e-05,4.393828401655348730e-06,7.816030339349810679e-07
1.859175203112095609e-01,4.742330603282652879e-01,2.504722617897444104e-01,6.809234538932611158e-02,1.666803545108615225e-02,3.665423223195804405e-03,7.535280124022977755e-04,1.537847060724897451e-04,3.187323373054561733e-05
2.135228129489243065e-02,2.872960732716413057e-01,2.808273472419071104e-01,2.645890302642319725e-01,1.017185425991676689e-01,3.253207865216733302e-02,8.848580078538803920e-03,2.162168315590942171e-03,5.629933862998027149e-04
3.027262569108168759e-03,5.173111561904331079e-02,3.295816450912557038e-01,1.739001450264784088e-01,2.441484257712108197e-01,1.247159702300151829e-01,4.991446241954541896e-02,1.652603916969604819e-02,5.273874014377776323e-03
4.598642045033931019e-04,9.839951653787952154e-03,8.328169730142291616e-02,3.327979913005127410e-01,1.253478748454644742e-01,2.084179775346369223e-01,1.354402702732164510e-01,6.478985940026754653e-02,3.138916766156886473e-02
6.142715432236428813e-05,1.952189148253134603e-03,1.978539790897291401e-02,1.113070894630739521e-01,3.118928880519037383e-01,1.118222879349723697e-01,1.708347564764931548e-01,1.331440856274450080e-01,9.985199175194833798e-02
1.000850234377695082e-05,3.121212926678586458e-04,4.935773071660063370e-03,3.154800826338920866e-02,1.348711489067522251e-01,2.848860325299271135e-01,1.146702840203140394e-01,1.184250758645453983e-01,2.002991570273187916e-01
1.456073307142451003e-06,6.079069875133119577e-05,9.293383428400552124e-04,9.622347578066335963e-03,4.158456546604115400e-02,1.368236167138447701e-01,2.127229920421987164e-01,1.373489333738803497e-01,1.817013426529855702e-01
2.361403215838799229e-07,1.098724891620113434e-05,2.298815891247597755e-04,2.367991483925860167e-03,1.745576456068859139e-02,6.064379381593895668e-02,1.677194308206780837e-01,2.748816116797948572e-01,7.007517765122064923e-02
