9.998843064154040450e-01,1.727373320200117189e-30,1.155568490855131110e-04,3.480928893690549038e-31,1.364952453194929606e-07,2.678140834820520822e-32,2.398213000538651287e-10,5.230897827582777756e-32,4.557725719818620578e-13,3.190646124828202903e-33,1.824330746830797134e-15,3.356162248598484271e-32,5.702040607625396126e-18,1.128470638100754240e-31,3.160947772647354391e-20,6.303806950195742466e-32,1.526689225762420055e-22,3.375588351374562000e-32,1.024942847463747824e-24,2.793984136431797918e-33,6.904987358726461779e-27
1.201244506475533555e-30,9.996187996406701304e-01,1.353176451909280939e-30,3.804932312866146746e-04,2.410291027290714115e-30,7.052876077800166395e-07,9.114218360723499065e-31,1.835958815239312172e-09,2.236349251177772459e-31,4.462887834339181466e-12,7.315912199292637059e-33,2.204912726982213307e-14,4.125503080908669958e-32,8.320232269850117015e-17,6.390777026563319841e-32,5.273139462357824096e-19,1.734855880626711010e-32,2.956154651541213057e-21,3.402445604266886169e-34,2.200770866562684473e-23,5.095904720802902705e-34
1.155568490855109426e-04,1.505070039972427353e-30,9.990506793981581701e-01,5.794518122489281402e-31,8.315625227608362379e-04,5.127071114727525417e-32,2.193198922308807598e-06,4.682910243261250439e-31,8.006589700518521542e-09,6.052269818180642007e-32,2.434540012377949028e-11,8.665327746473788639e-35,1.451341079904498869e-13,4.735213364066516663e-33,6.538258421422966189e-16,1.904460885662411841e-32,4.690617662016155102e-18,3.419786520437712969e-32,3.027088271697856294e-20,2.610409855697050691e-32,2.487663105506690176e-22
2.512649535464314650e-31,3.804932312866154877e-04,3.882198764445868287e-31,9.981058571104820532e-01,5.692851544089815351e-31,1.508303247256947456e-03,3.488618123121225944e-30,5.320199109588532419e-06,1.173491472188463767e-31,2.611357103212411198e-08,5.358108300371568539e-32,9.760942718547458407e-11,4.701908836851275894e-33,6.890636409427427476e-13,2.385597055350885914e-32,3.669184566469807376e-15,1.964901677176099873e-32,2.955253789775598810e-17,3.391668843385489059e-33,2.178692096881958126e-19,9.992038661273036431e-33
1.364952453193927195e-07,1.788078712024366451e-30,8.315625227608424179e-04,6.019606128611933375e-31,9.967042905691667620e-01,2.855992635596236633e-30,2.452845835683833270e-03,1.724615078478849237e-30,1.109346128576235488e-05,6.264290800957423145e-32,7.079245594690071155e-08,1.053006175573582490e-31,3.207512303708272430e-10,5.092410779706471755e-35,2.639554471752984249e-12,3.347745393277677376e-33,1.646449055872771186e-14,2.561944051061514916e-32,1.478602937982010746e-16,1.433982755309402176e-32,1.236421769367827712e-18
1.599513517552712306e-31,7.052876077797063078e-07,5.732958846845254124e-32,1.508303247256959816e-03,2.629753639328756002e-30,9.947602837015594446e-01,2.618306613623001448e-30,3.709663545600501173e-03,2.296635480472438549e-30,2.087480575809986047e-05,1.750133473878581673e-30,1.684888716923460461e-07,2.564045703881687403e-32,9.146284349390569843e-10,2.492626892291128161e-32,8.659078475961199446e-12,1.424838432120635117e-32,6.275176719837322503e-14,5.840713441501421786e-32,6.247593880630027618e-16,4.228505412777917552e-32
2.398213000551313354e-10,5.081693288349872427e-31,2.193198922308148606e-06,2.708437070685332093e-30,2.452845835683862327e-03,2.528822212057717570e-30,9.921828725209167477e-01,5.700036893511342692e-30,5.325259181211163852e-03,5.121120380853861255e-31,3.646288293920823496e-05,1.589121322705755057e-30,3.637725275653070783e-07,1.279810520537370786e-31,2.342537856299010345e-09,3.301074977274972055e-32,2.523162274959806560e-11,1.769719743655529051e-33,2.108371296246824102e-13,6.110807390141016997e-33,2.315879174739444593e-15
8.191127701397024942e-32,1.835958815236620113e-09,6.482992915857871356e-31,5.320199109587743832e-06,1.299705310893489042e-30,3.709663545600526326e-03,5.461310056792151535e-30,9.888763105027199574e-01,8.020696114256589266e-31,7.347779218896355498e-03,1.408546383974309319e-30,6.019125881998552434e-05,1.739688663387532105e-30,7.278589299167052587e-07,2.867563491936120324e-31,5.512403157329191095e-09,2.976144819149995242e-33,6.691793166555473069e-11,1.232338000982453576e-33,6.402411247498520296e-13,1.126487300708974344e-31
4.557725720155451310e-13,5.303183777954484913e-32,8.006589700475132610e-09,7.272804661774786444e-33,1.109346128576185852e-05,2.112433229759293167e-30,5.325259181211192475e-03,7.488233894390987420e-31,9.847406668232472349e-01,1.898780473185389227e-30,9.826547127295809023e-03,1.472155792171181050e-30,9.504329198136960181e-05,7.834407415444479782e-31,1.369833527192412177e-06,9.336201765030237863e-32,1.210824961459223044e-08,5.921633307149012422e-32,1.643458963980374133e-10,1.579394901959082525e-32,1.788631460933784865e-12
8.268452387639374896e-33,4.462887834226902199e-12,1.314265441784012323e-31,2.611357103206721519e-08,5.353604813537564682e-33,2.087480575810010780e-05,5.117955985074905906e-31,7.347779218896403203e-03,2.378544420893405140e-30,9.796725507848413894e-01,3.794427086898902710e-31,1.281150811791454368e-02,2.246973127856439454e-30,1.447843140893843178e-04,8.481745162660838056e-31,2.451142995287506199e-06,5.971536443968192343e-31,2.511419343200957479e-08,3.364845693669888610e-32,3.785530050915474876e-10,2.552715264198357904e-33
