6.699167966792678452e-01,2.562279673206175890e-01,6.124689267940919279e-02,1.152287644914457704e-02,1.861334126021717012e-03,2.849224642392918184e-04
2.589898979813858859e-01,2.759397475441573988e-01,2.996508431467175826e-01,1.239963149030394035e-01,3.356088562917546730e-02,7.812656044315764020e-03
5.995077259624334576e-02,3.065502656329625597e-01,1.316207859244147294e-01,2.572923581069419541e-01,1.603835624590677078e-01,7.088078879069699412e-02
1.046931029242409612e-02,1.242861050208624724e-01,2.682897871133491652e-01,1.016564744153343469e-01,1.748585812700897135e-01,2.408836955579761463e-01
1.527902398218448270e-03,3.059804323320250777e-02,1.607019698969550103e-01,1.827747594274167220e-01,1.588088758359545993e-01,2.486919488750009843e-01
2.150205397264451617e-04,6.524852927827299622e-03,6.666114866940875405e-02,2.537272201695027207e-01,2.874337331922365291e-01,6.839407560696468547e-02
