8.725956634131680767e-01,6.451279832964293415e-02,4.760901744614561698e-02,9.423244032546206073e-03,4.087784814405405649e-03,1.166978295023264655e-03,4.019820354762257994e-04,1.371873917306809737e-04,4.227519671104847587e-05,1.581183260789084761e-05,4.624932472302239590e-06,1.811150558083633837e-06,5.192803166109646630e-07,2.075469867613517276e-07,5.947772245321974428e-08,2.383254889939662058e-08,6.982252312184967094e-09,2.718601817791132401e-09,8.463852020111716109e-10,2.514078890763426479e-10,9.040132990508196627e-11
8.798903587984796548e-02,6.592435628050409280e-01,9.035068719252069280e-02,1.084583723319989951e-01,2.906741515594110994e-02,1.570761722224470885e-02,5.595696381426350403e-03,2.194277364285811271e-03,8.939062489135854656e-04,3.010640680537765112e-04,1.303633559075318652e-04,4.079982325486694681e-05,1.807776404973987849e-05,5.476778874068820622e-06,2.434747035315195153e-06,7.320034956792258894e-07,3.183222392862964248e-07,1.017233722478025624e-07,3.711744285017291432e-08,1.267517300450839563e-08,4.327124231862172020e-09
2.624968033642023288e-02,1.687275557766461931e-01,4.465801390819606476e-01,8.943311447228170785e-02,1.541502681220034421e-01,5.342198240831333433e-02,3.446984963033216526e-02,1.512096063445887185e-02,6.583875336290824498e-03,3.189230363315247174e-03,1.154340652677085348e-03,5.781324381966496204e-04,1.913149466824512533e-04,9.584228844939514217e-05,3.050931297377049484e-05,1.496137914190014112e-05,4.797240443777372806e-06,2.203760937301139317e-06,7.675794072290660991e-07,2.492294324621199141e-07,9.845046704975725453e-08
1.056384859599229092e-02,5.755494844656041525e-02,2.238002965030534419e-01,2.713542523749475910e-01,7.755678802380387704e-02,1.700691315309497131e-01,7.477762535811426081e-02,5.573499620534300147e-02,3.002572011319777634e-02,1.419918953418674266e-02,8.194503775630983602e-03,3.136861144116233173e-03,1.822415200055680327e-03,6.295413244558114565e-04,3.583514308363077903e-04,1.181974204103053303e-04,6.404758313938463149e-05,2.227557084484117013e-05,9.598766492171223797e-06,3.641901719633382660e-06,1.321847909182062353e-06
1.338405992784018166e-03,3.815539017645135089e-02,7.792600345604694390e-02,2.414596327258318187e-01,1.519440818233636359e-01,6.800110608204323892e-02,1.569257126958833182e-01,8.718077916157139506e-02,7.277057966461784877e-02,4.842289353518154649e-02,2.434097809194996423e-02,1.686364930866496997e-02,6.718994404225422067e-03,4.551660563064927924e-03,1.630756260685181256e-03,1.044689867506904974e-03,3.687735714582396980e-04,2.094774367023572597e-04,8.298235213607182015e-05,2.999808769323930387e-05,1.336338812338310881e-05
1.049319465902109373e-03,4.860011533154235189e-03,8.219679113066806486e-02,8.078054822269979673e-02,2.206462881505032447e-01,8.736579312578052203e-02,6.734297402585774639e-02,1.265541070709599314e-01,8.872455527854664070e-02,8.011074134033659144e-02,6.666787774693186397e-02,3.481148054646183987e-02,2.936773931141641730e-02,1.193677379112799419e-02,9.583448989970428170e-03,3.469290818483178676e-03,2.544953727719758991e-03,9.611566640080477760e-04,5.165867828028231903e-04,2.206574306415390286e-04,8.688941483054640660e-05
9.742145396711684243e-05,5.581884449922394978e-03,9.905714096274741143e-03,1.347706260730856531e-01,6.898073720249497942e-02,1.710869687355998092e-01,6.256217759137192025e-02,7.466200186257485050e-02,9.448893676418634868e-02,8.161263574309213231e-02,7.631134521706749163e-02,8.060340475516078462e-02,4.260561710492667686e-02,4.456532601050357950e-02,1.830122474314501216e-02,1.724114294417394486e-02,6.712636524092627927e-03,5.118250451347600323e-03,2.356731517236804099e-03,9.763377033500234871e-04,5.098776379812603203e-04
9.671718607151201486e-05,5.199952186084883920e-04,1.675525241618067845e-02,1.447768667012102640e-02,1.831396511335085520e-01,5.135765815401072132e-02,1.096265229082127729e-01,5.712814407596278343e-02,8.386371218646476722e-02,7.267831526072120185e-02,7.044597710638197952e-02,6.472645757591626026e-02,8.721726755711896317e-02,4.492404222233174066e-02,6.068341500905794633e-02,2.368590250548856246e-02,2.772310571696807655e-02,1.113559581404450355e-02,8.280564818792324547e-03,4.051129511811052408e-03,1.791780730852239600e-03
9.387805039904307088e-06,6.803125854809978588e-04,1.519737413289909194e-03,3.700685257186222404e-02,1.633341701265462673e-02,2.141593363204328249e-01,3.758526483556761527e-02,5.433240079428535568e-02,5.385738700517344463e-02,8.767968987371078937e-02,6.511765044173564720e-02,5.973577061708635477e-02,5.190985881110721234e-02,8.486466140133686054e-02,4.201768350566919413e-02,7.201966705724080486e-02,3.042226353303067662e-02,3.679374055116956671e-02,2.027978677909840835e-02,1.014241751464033114e-02,6.621908567697636430e-03
8.561907920057622025e-06,6.888102981628242509e-05,2.622674874841164974e-03,3.174632923307801457e-03,6.645820508627185708e-02,1.433799391023736491e-02,2.189285575255113525e-01,3.364337338815721196e-02,1.863308565316679904e-02,4.410291537565123182e-02,8.149659983280854725e-02,6.785835276692792073e-02,5.225565365654311067e-02,4.423674163233400763e-02,7.635336064239811593e-02,3.077467274991918869e-02,7.795953131557274707e-02,2.989160902030240166e-02,3.980500948373362491e-02,2.286079899522186834e-02,1.220563569164958076e-02
1.022541114809400135e-06,7.496582799531987498e-05,2.740244588879811529e-04,7.289250106415850680e-03,5.228277188078237804e-03,1.019440194663109589e-01,9.322449011735291571e-03,1.959449499609042245e-01,3.959656691506133197e-02,7.572372494224049663e-03,2.857071698281537023e-02,6.526268970683703208e-02,7.179143281065761273e-02,4.715891547990554156e-02,4.495264457244559780e-02,5.861014453040262057e-02,2.689623310937306819e-02,6.490215014517837500e-02,4.418023768613003194e-02,2.997681905332255994e-02,2.805098297528962198e-02
7.398371088636729400e-07,9.607260554468440733e-06,3.533072516404307394e-04,7.794400147144588771e-04,1.624544504815629564e-02,7.098186170814822608e-03,1.372409700423317114e-01,3.967680594983424847e-03,1.516136730886508965e-01,5.028005080173109098e-02,1.732643117162144600e-02,1.411511155577750871e-02,4.320849567632664701e-02,7.048015215528100064e-02,4.054191173032155315e-02,4.977858164361474713e-02,3.445419859616973002e-02,7.212737843944094611e-03,3.778812824502805756e-02,2.668202086211893947e-02,2.180884641122187578e-02
1.131224333708487139e-07,7.758762059543844973e-06,4.838642130597177238e-05,1.184188494543827411e-03,1.766781345639617659e-03,3.066230441877846116e-02,8.100549894654737737e-03,1.645941803952128690e-01,1.715441424276569014e-03,9.802849276216453467e-02,5.830454523240743286e-02,3.801980997632541104e-02,8.361487321613280191e-03,2.265777067082336976e-02,5.549547267286830676e-02,3.577061293871445363e-02,5.160482306128869739e-02,1.647408631235268081e-02,1.180050180252492469e-02,1.059639745606042599e-02,2.568293240115874718e-02
6.302391835705230237e-08,1.289620812798226284e-06,4.326305642167802809e-05,1.728762211498517166e-04,3.150493038285920745e-03,3.377220475018267130e-03,5.059789980984988333e-02,7.815737032207571364e-03,1.770918819129006783e-01,5.189377957408153851e-03,4.877653657357781947e-02,5.758499930302624775e-02,5.793566513819269764e-02,1.502568875375729328e-02,8.093638556219326027e-03,3.796539982481134806e-02,1.888925185762878670e-02,4.662097012671627405e-02,9.365007489603154739e-04,1.445160653105527796e-03,4.145008271165221726e-03
