8.943892159076077819e-01,8.644296897447058259e-02,1.646387814958723966e-02,2.293939441623221980e-03,3.502907426935507112e-04,5.104660462727619635e-05,7.386309181050966043e-06,1.089866373980048278e-06,1.566367354061243394e-07,2.336799524715504845e-08,3.395775071703592320e-09,5.135412684768277986e-10,7.601367658170799990e-11,1.168238102322805224e-11,1.763553956521922454e-12,2.778381013263369768e-13,4.137219288842242900e-14,7.161286341667001857e-15,1.041797944305521236e-15,2.599360498491404697e-16,1.471332188590021117e-16
1.031103084159062516e-01,7.068338650782536314e-01,1.382878994951821094e-01,4.193638596300328092e-02,7.959143363073744801e-03,1.542300927017111432e-03,2.740195052354456773e-04,4.658046494291280835e-05,7.948129210912879648e-06,1.291143397345662281e-06,2.159837520063286172e-07,3.465969245233569938e-08,5.759857021245178512e-09,9.272026897449444961e-10,1.540442128069794859e-10,2.521236725936496808e-11,4.113049429567151938e-12,7.000603645719810632e-13,1.268116146876719035e-13,2.387273863904454362e-14,1.545231541978065825e-14
1.564601903907670817e-03,1.988489569631710085e-01,5.447329723903695520e-01,1.623168681885311104e-01,7.032439426087816470e-02,1.710883709564284608e-02,4.043474578590286819e-03,8.532478535270690209e-04,1.669625326219610400e-04,3.246713369821325286e-05,5.888341559678102922e-06,1.094164023605150070e-06,1.923142159901347927e-07,3.489495682327283432e-08,6.061111331421548657e-09,1.095379418621846476e-09,1.829854199120722765e-10,3.564944807862765210e-11,5.228338580901883487e-12,1.356103241842691247e-12,8.514191434379977436e-13
8.854919501822830843e-04,4.288522879999989018e-03,2.840214282602573914e-01,4.087147469186412363e-01,1.652327561470950945e-01,9.694583880557311462e-02,2.915110325663500951e-02,8.178846739727088644e-03,2.012531236305133142e-03,4.463404082262361662e-04,9.781329644751656589e-05,1.960883974756718730e-05,4.016974082261306740e-06,7.681961043485111359e-07,1.509739803839411283e-07,2.848868347894005892e-08,5.284185649157900345e-09,1.031954338601052954e-09,1.899733979466875128e-10,3.721068148978224097e-11,2.699387361839228865e-11
4.436999543076892901e-05,3.325477004935056564e-03,7.944094627996707222e-03,3.560703724117831870e-01,2.983724600867045385e-01,1.533595781044339579e-01,1.185057159368799323e-01,4.303914016608992310e-02,1.405892957338978309e-02,3.981064959310791698e-03,9.885250108014912926e-04,2.420143483493525144e-04,5.319539628339954286e-05,1.193732992259484154e-05,2.467004447366520460e-06,5.274409436709555461e-07,1.018410213426841611e-07,2.251890952428492821e-08,3.511042693535411396e-09,9.022217261650817676e-10,6.234101285975273493e-10
5.246292636177644020e-06,2.253292844776788779e-04,7.749401424191573740e-03,1.242665826567476012e-02,4.131735475147828018e-01,2.124079288285654066e-01,1.323976126501040240e-01,1.330086908521734002e-01,5.749996670751072320e-02,2.155077410981013145e-02,6.956263972628934714e-03,1.914708654826057952e-03,5.202029688511940328e-04,1.245039432112172030e-04,3.038768300498291249e-05,6.832570850571251251e-06,1.490682715664048691e-06,3.424214921645981199e-07,6.504565271988252254e-08,1.352987691866868212e-08,1.063329474135670754e-08
7.302568932146633824e-07,2.946532230152009780e-05,6.824542960047947672e-04,1.434029184237758762e-02,1.770178195093339429e-02,4.542949643329091125e-01,1.487977881929165302e-01,1.072399518717192662e-01,1.396197758548708423e-01,7.123133847197764268e-02,3.028722569335971088e-02,1.106861224700581361e-02,3.350568957603103533e-03,1.003960814472573942e-03,2.604850451000256264e-04,6.910028016829505696e-05,1.609487298277854640e-05,4.105192945496720685e-06,7.352076612601120813e-07,1.777815096990700183e-07,1.330482001464065733e-07
2.742650644147834598e-08,5.130965071108244577e-06,9.608600362000962103e-05,1.597704125361123096e-03,2.304342032813538194e-02,2.375800408408430819e-02,4.791900325466362243e-01,1.049724566524240926e-01,8.185348150859179939e-02,1.384855900648338523e-01,8.306209624949630055e-02,3.970221459709007139e-02,1.636072421995423201e-02,5.404684629707089301e-03,1.778263174342669837e-03,5.021497446888315615e-04,1.359213440117569083e-04,3.808911620534555166e-05,7.682211357174775421e-06,1.779286988420201053e-06,1.432837662315817188e-06
7.584634449225219491e-09,2.126879149249634302e-07,2.050382141882809803e-05,2.375808420986822475e-04,3.185876705736226215e-03,3.358906766760730300e-02,3.056798758934034521e-02,4.883671727838367893e-01,7.799729485990983258e-02,5.922341798670231056e-02,1.305318872477452818e-01,9.204815374196348432e-02,4.913507041001490688e-02,2.271720908882219822e-02,8.197195002777459688e-03,2.927543362801663610e-03,8.799270406706366380e-04,2.671432439170617467e-04,6.080170798730205405e-05,1.333274387545673655e-05,1.047584922125294889e-05
2.071418497782403126e-10,6.803196277867797517e-08,9.273731972300380303e-07,6.116357772137625539e-05,4.931659703950750035e-04,5.680838053791693876e-03,4.552721837366770219e-02,3.806022573868902970e-02,4.830156782340925270e-01,6.475448140502852723e-02,4.136955122874984986e-02,1.171992898944068107e-01,9.770138440016711001e-02,5.767125337664998075e-02,3.006024241015975429e-02,1.177522337770791835e-02,4.345698575730606687e-03,1.575686777349939597e-03,3.546336856776025645e-04,9.946951966749442643e-05,7.578408811006493047e-05
5.645644997322196377e-11,2.157813041856866944e-09,3.379354320695493131e-07,2.993393661827838954e-06,1.513343341932038566e-04,9.051871420523614157e-04,9.318238738994611553e-03,5.827250854124416818e-02,4.609996940514290292e-02,4.648615884397302445e-01,6.206277323156100811e-02,2.931858120243210214e-02,1.005192458792350391e-01,9.905623996544679621e-02,6.574672768365008579e-02,3.725652030774079249e-02,1.643689524715725644e-02,6.323005862486553129e-03,2.086242058194430482e-03,4.177246611273857072e-04,3.264614750001611156e-04
2.348457706690506352e-12,6.151651445707244258e-10,1.233519543621466571e-08,1.227099824892112325e-06,7.964405307632461094e-06,3.279666319860088919e-04,1.514657741731768436e-03,1.431524609025001775e-02,7.114644176982437562e-02,5.450770511017560133e-02,4.361858284569838373e-01,6.707836739736597331e-02,2.359692979304406357e-02,8.106241520269157064e-02,9.859463555388732481e-02,7.030204571849307804e-02,4.349930466125156991e-02,2.284116364825335838e-02,6.288178492348478130e-03,2.430585663425628099e-03,1.595107448261821230e-03
3.198230974828266069e-13,2.999225083566669517e-11,3.650022844889926179e-09,5.115071996241699194e-08,3.633800392530647494e-06,1.847396111666966048e-05,6.431720321974203087e-04,2.355622271190912533e-03,2.085364051470981611e-02,8.349698523890144997e-02,6.287799916712998038e-02,3.987782962026608091e-01,7.590649805831481411e-02,2.259280775273062036e-02,6.577881312416901383e-02,8.746651026851830213e-02,8.218394918791858961e-02,4.604419453334972906e-02,2.720100531006044292e-02,5.446058770636179151e-03,3.958117713601144901e-03
2.590627847128406327e-14,4.063342920201273238e-12,2.065133589979169781e-10,1.560894341166379539e-08,1.719080659698107211e-07,9.298228980993245935e-06,3.859227434926563527e-05,1.166219742580473697e-03,3.456252377236005389e-03,2.899913123425927955e-02,9.447067202629087779e-02,7.135975774818409390e-02,3.550934437687910949e-01,8.963466645132173172e-02,2.440089680833672919e-02,4.083109251888517033e-02,8.032238435489162665e-02,8.444733288120703785e-02,3.536728988779443139e-02,2.311197463400120958e-02,1.207932224556947445e-02
1.527966424587050554e-15,3.810026103540281670e-13,2.783056683154216097e-11,1.014849060107409005e-09,5.389567950275288726e-08,4.957008838625828826e-07,2.124790878312905022e-05,7.455957765515254141e-05,1.982991147667842718e-03,4.792076963595875982e-03,3.904399222755766674e-02,1.045431162986476120e-01,7.685798600276030901e-02,3.051046296069160890e-01,9.087702286976175048e-02,3.009208814177397745e-02,4.430471705391277742e-02,5.001503687232773665e-02,9.859608696877399103e-02,2.537612138723950583e-02,1.781495251215932732e-02
2.712822230111665199e-16,2.175578964755974647e-14,2.977017286198841484e-12,1.372225863430661270e-10,3.966646211502487989e-09,1.583407009162804833e-07,1.287400183052957641e-06,4.433699785807210844e-05,1.329765800998904688e-04,3.233172960597814269e-03,6.426271862368842895e-03,4.984922201963814387e-02,1.129761084038709146e-01,8.048907683691484960e-02,2.346942033588226839e-01,1.062718828522561804e-01,1.134219665764656104e-02,1.458567232379859649e-02,3.156438024662158032e-02,5.615072271072348714e-02,2.458403003806439516e-02
7.325349248325685934e-18,4.412556620344592464e-15,1.600718748136459777e-13,1.687200482782378980e-11,5.362724876988291111e-10,1.322022157727027097e-08,4.215038344951429498e-07,2.958876495846716290e-06,8.550323896947380491e-05,2.344927961176863592e-04,4.941754080870999592e-03,7.887425023877504132e-03,6.541597879362888446e-02,1.233988098296848190e-01,7.402268342326243089e-02,1.784168009326795867e-01,7.272162242329036075e-02,2.530567279991757790e-02,2.754744770159453515e-02,2.619568778334984208e-02,3.255867464642584613e-02
2.886108461450989222e-18,9.499873549508945807e-17,4.087045854257521726e-14,8.012143092789893317e-13,7.751379490682571573e-11,1.907152875012343253e-09,3.616521526897816349e-08,1.019560292090453278e-06,6.666094865063203815e-06,1.480744959447874811e-04,3.911663365958352716e-04,7.722145707828607930e-03,9.029960030729906537e-03,8.071297563524636176e-02,1.469689550205949824e-01,5.328671920502436876e-02,7.739416754432155987e-02,8.224927175158142090e-02,2.823774098234649657e-02,6.340366810172984313e-03,1.764644218227465894e-02
5.460804266052267770e-20,4.653249664405076571e-17,8.270018605248308251e-16,2.430629260502840056e-13,3.003929049037545026e-12,3.093106555623575110e-10,5.526100875005745228e-09,9.604559524768362901e-08,2.369733861134462518e-06,1.282868320340897021e-05,2.492836001671933869e-04,6.682011149029185547e-04,1.094579751214493080e-02,9.498337425426153433e-03,1.042345379428828572e-01,1.620188452327127882e-01,3.811365469130751499e-02,4.356161488488084071e-02,5.697299455051223899e-02,3.623169367483369124e-02,2.583684971544161768e-02
3.771888039648506204e-20,8.252652898275017738e-19,4.637726955163458963e-16,5.940509473483478080e-15,1.073631586397131810e-12,1.240694167116992294e-11,9.717669496192238506e-10,1.384442451222521106e-08,2.547029425520731017e-07,4.889174148210052687e-06,2.361798401579956268e-05,4.370864294661515478e-04,1.021899410326939251e-03,1.470290146377478506e-02,1.139913184738455647e-02,1.250391443405739766e-01,1.566625729409207857e-01,3.715746048511366084e-02,2.281176033953169133e-02,5.468281171400542207e-02,3.741077463698363331e-02
