9.216497169942260426e-01,5.036402885679748531e-02,2.291509787331811807e-02,3.838635618188378056e-03,9.248533805423741995e-04,2.451275791215900787e-04,4.444755911168207232e-05,1.469118453619027056e-05,2.355296407323989590e-06,8.538492343490668965e-07,1.320077869264033932e-07,4.867939104409554021e-08,7.803766675154091757e-09,2.683094293030104413e-09
5.047198342380549568e-02,7.805901596543809440e-01,9.138528853905614202e-02,5.797950512714397653e-02,1.392351168717326226e-02,3.913489179233958434e-03,1.335420953424581395e-03,2.657968025908217114e-04,1.068160981304904704e-04,1.832751644258529003e-05,7.767087169878840805e-06,1.268753118280866395e-06,5.320481416587600581e-07,1.056436559028305102e-07
2.281284060569584507e-02,9.177447822843616543e-02,6.238896828198011724e-01,1.208399812339595591e-01,9.448899818588619992e-02,3.088694720705590854e-02,9.682759187579950688e-03,4.175838683842328543e-03,8.901999352773197222e-04,4.312903761512402274e-04,7.801712736780759376e-05,3.830238248375754341e-05,6.785870797808845692e-06,3.018026614948038164e-06
3.841225003109545368e-03,5.771065277393588183e-02,1.215925971953187024e-01,4.697970152796676069e-01,1.378921698055729783e-01,1.237776271329874417e-01,5.359551402230848527e-02,1.812872432557206814e-02,9.785035434081768013e-03,2.188802202763322734e-03,1.273434618538935503e-03,2.391745823775250947e-04,1.362068597078491979e-04,3.130738128922713070e-05
9.172965858466512008e-04,1.394762447197200883e-02,9.403161784672321721e-02,1.389870123148058967e-01,3.331916857571811108e-01,1.430934931290476220e-01,1.405250891315626693e-01,7.948636355111500518e-02,2.824875838374490966e-02,1.901722618094319958e-02,4.385816477137196787e-03,3.042589340797571644e-03,6.137146695872148974e-04,3.739016362128190236e-04
2.449352609362491148e-04,3.880454329673235520e-03,3.097260479864478999e-02,1.231489831236892707e-01,1.444173244086993935e-01,2.237429306395613826e-01,1.381851449818913280e-01,1.432139037778512314e-01,1.051453128066194287e-01,3.837446598538364617e-02,3.228608127778748171e-02,7.538386382421159194e-03,6.264039750341609918e-03,1.754311512118129955e-03
4.397557376765589638e-05,1.335291791735620376e-03,9.597936177073763259e-03,5.379867205518904655e-02,1.397722920470024499e-01,1.395635040620347711e-01,1.452274732996592377e-01,1.257485822340578263e-01,1.337478567153090048e-01,1.270005022000427475e-01,4.668713899806714585e-02,4.880811799317569255e-02,1.198694711239429306e-02,1.081460891099981711e-02
1.465859706275464057e-05,2.629128854257692903e-04,4.178283801142647531e-03,1.796301290024219371e-02,7.986579845813963907e-02,1.424008994936031280e-01,1.269879709540614188e-01,9.599185572879442852e-02,1.087717248846760132e-01,1.164067307994338246e-01,1.421323071770482227e-01,5.179960732839637705e-02,6.767704365494053853e-02,2.555811358585542009e-02
2.327359428230755220e-06,1.066322502804965280e-04,8.803011838945441238e-04,9.797368122422187714e-03,2.797752857307283722e-02,1.057455522551282029e-01,1.329411406941480300e-01,1.097033041820040244e-01,7.032949370767276054e-02,9.021663187441179843e-02,9.669810154178681838e-02,1.450644891409234027e-01,5.301654478485019750e-02,7.668116910431913014e-02
8.507681993118612448e-07,1.810832543324030934e-05,4.307625835914555496e-04,2.163793129432880873e-03,1.905401187877285574e-02,3.798522198689960327e-02,1.278378230942762428e-01,1.156681730961406362e-01,9.072020998245783341e-02,6.039697077794450863e-02,7.282085042212625703e-02,8.096409255685757533e-02,1.401996750144971216e-01,8.962965974291539628e-02
1.303709297655680220e-07,7.741302076830252604e-06,7.705725428428349404e-05,1.272320803152358817e-03,4.332170518287296532e-03,3.236176014140274004e-02,4.613824824677093678e-02,1.430994581850558167e-01,9.588154843138206596e-02,7.276293053907997854e-02,5.780441590490939530e-02,5.656156399587624478e-02,5.081452648807960326e-02,7.528516182249025968e-02
4.851772724301943074e-08,1.254012369227253918e-06,3.828322518466271810e-05,2.363674982787801568e-04,3.053034787287099271e-03,7.443971833660823281e-03,4.928558928073760448e-02,5.101117680576244817e-02,1.483387934829054067e-01,7.926939852427378197e-02,5.699208678275058393e-02,5.644648347888750473e-02,5.472458920295066032e-02,4.126720253541237698e-02
7.585199430699252138e-09,5.296294209214121533e-07,6.566576096224627686e-06,1.360730219156282034e-04,5.901645806456515785e-04,6.290512559654105884e-03,1.144624950327884777e-02,6.854215586466730348e-02,5.114034638885835843e-02,1.439851709728640072e-01,5.817349886493942968e-02,5.319683120311535784e-02,3.573422118477553172e-02,2.594445289677398472e-02
2.825341841742510568e-09,1.049030714537294267e-07,3.192061329505042667e-06,3.093550410026757913e-05,3.975498519646508710e-04,1.721907675273357148e-03,1.158861108498257519e-02,2.489466097783829546e-02,8.364620239686709757e-02,8.750910248486547249e-02,9.055148329187573397e-02,4.711620240534464960e-02,3.340004420535381408e-02,3.346219425628939315e-02
