-3.047676032627850288e-33
-8.480339599469935372e-33
-2.359704868641448380e-32
-6.566018968672180531e-32
-1.827033781634910991e-31
-5.083830027238262620e-31
-1.414605904151470847e-30
-3.936224959014386759e-30
-1.095277976890784343e-29
-3.047676032627850689e-29
