8.668288733158062698e-01,1.051972035247866200e-01,2.193928184116753638e-02,4.617683856374412386e-03,1.074289730405998244e-03,2.535958118701146617e-04,6.235756151844826115e-05,1.480588936146681070e-05,3.733198572630605023e-06,8.802019880642708140e-07,2.245825883494087747e-07,5.271808591236510796e-08,1.353043393801191747e-08,3.389873384083263524e-09
1.200068576132109627e-01,6.449144361779610701e-01,1.632352260929074705e-01,5.095972337100927035e-02,1.479686374159112916e-02,4.331619941820938173e-03,1.248577159916250878e-03,3.620597149261571448e-04,9.895606787483458367e-05,2.836295729370899129e-05,7.465547121379526740e-06,2.108749013979912140e-06,5.382662813723123500e-07,1.618198702344406747e-07
9.226372822953460631e-03,2.139735496679879279e-01,4.692529643797483385e-01,1.866000532814675039e-01,7.649835603872730261e-02,2.896322344654372882e-02,1.024303218539781082e-02,3.519768487536048800e-03,1.181805602318262288e-03,3.661706610545575283e-04,1.186382574925104526e-04,3.412233002652943677e-05,1.074412293163513118e-05,3.216966841283885807e-06
3.457748834615512190e-03,2.151624481039587228e-02,2.802771298035204861e-01,3.400305985778900308e-01,1.875770122591954303e-01,9.266251409065867639e-02,4.431019899296065323e-02,1.838759073489918197e-02,7.415772219220774508e-03,2.840447293254428403e-03,9.916640983013303573e-04,3.580156591539285357e-04,1.115418758930784122e-04,4.282983263263553399e-05
3.161982823746854396e-04,1.220597589324023610e-02,3.288870693538256673e-02,3.188935486321057833e-01,2.534540325634870861e-01,1.768593228150442676e-01,9.783088751937132899e-02,5.794966717761881880e-02,2.758567181478626187e-02,1.288759177399714274e-02,5.627605258514314923e-03,2.150367737037785221e-03,8.783908937523373815e-04,3.312742049719320596e-04
1.335588417711683243e-04,1.330789533752241380e-03,2.638550703812771875e-02,4.146557814327848923e-02,3.318373578205134899e-01,2.025410833202441474e-01,1.625840874130124181e-01,9.367779240895979243e-02,6.775448050601486083e-02,3.616458535653168521e-02,1.956152157437409875e-02,9.614660870638272114e-03,3.941394025604308578e-03,2.116800536889092491e-03
1.692097324987590758e-05,7.020887834472086010e-04,3.331968584550995972e-03,4.465421868124094112e-02,4.707414226956999070e-02,3.231265721488350562e-01,1.783370827430498240e-01,1.499259255720067907e-01,8.391911287384180851e-02,7.237260977198173295e-02,4.328158056511102053e-02,2.591860911462547101e-02,1.478708183771855131e-02,7.745630478611103750e-03
5.313161036873055405e-06,1.057187629986507853e-04,2.117188382478852292e-03,6.438205302961211469e-03,6.462941453819999460e-02,5.065934962455813373e-02,2.984246529432680317e-01,1.713355677923389941e-01,1.410349813584787781e-01,7.263518628570972413e-02,7.201777142324911063e-02,4.783897596870614194e-02,2.977667414441536459e-02,2.611045096645759137e-02
8.860472550008067641e-07,3.723805792881088240e-05,3.748661568682658393e-04,4.779221526465625598e-03,1.058783841913034547e-02,8.350380450684485867e-02,5.362751954356737016e-02,2.638028938717286165e-01,1.720033958504374183e-01,1.358606958590347080e-01,6.307317551988074478e-02,6.422464284185422367e-02,4.913086345572818814e-02,4.327698165621744059e-02
2.143143367159613456e-07,7.293594359912304785e-06,1.448025187317417519e-04,9.895871345338117138e-04,8.935532985044814316e-03,1.556411811232440157e-02,9.845982340165627955e-02,5.744186499497593718e-02,2.272311271308914971e-01,1.721852679087140792e-01,1.295947389460209154e-01,5.978823698655941210e-02,4.769130925194365461e-02,7.212873667576671921e-02
4.446013882776779835e-08,1.884166259988002522e-06,3.311992884473777705e-05,4.112289297840920313e-04,2.158585367226954332e-03,1.454442867140200851e-02,2.114205817715320360e-02,1.079817487392486508e-01,6.153860960423766790e-02,1.861611299698119892e-01,1.580086936584411683e-01,1.197509211929528583e-01,4.775153461774735847e-02,5.314797324319359140e-02
8.672916019027814961e-09,4.522451882285488165e-07,9.008355315294621583e-06,1.093353765467451963e-04,9.487856568061037036e-04,4.100448966386677739e-03,2.133842693112540656e-02,2.659223552834414847e-02,1.090711589046500646e-01,7.042742924134108573e-02,1.630106628709592775e-01,1.265434958095651152e-01,1.178659103153061743e-01,6.211900255520222403e-02
2.175415012902903322e-09,9.224615707338381579e-08,2.483368452187955901e-06,3.106064686030952248e-05,2.922120539801878057e-04,1.886839761635526313e-03,6.952802926361302885e-03,2.857653268950077069e-02,3.321547618233840204e-02,1.039452542518072425e-01,6.866950296780507945e-02,1.120513512096360520e-01,1.001169648063439943e-01,1.224765369489903832e-01
3.754036972840688398e-10,2.502107543982338676e-08,5.748576679335049076e-07,9.586147569017756858e-06,9.625056822355578163e-05,6.767565110468244704e-04,3.830302172288655403e-03,1.130600586238241292e-02,4.210344494053400166e-02,4.239675925870819290e-02,1.087218010879439090e-01,6.532772584802867821e-02,1.253602977700032095e-01,8.487962251639619149e-02
