3.637222578802661310e-01,2.539101308633522347e-01,1.909100530025029940e-01,1.080471582059142344e-01,6.569950743334829202e-02
2.539088197272880709e-01,2.364500213224467184e-01,8.883449179798359741e-02,8.133929434564923788e-02,2.081404550522473473e-01
1.922989832937467558e-01,8.883439206155040180e-02,1.831606992477453066e-01,1.748519940229774638e-01,6.430759928078841337e-02
1.047022872749112377e-01,7.216111939938728292e-02,1.927375407476824010e-01,1.046284072527389752e-01,1.878598220358673743e-01
7.207177371651259101e-02,2.473509320510392240e-01,9.557078796986111235e-02,1.724479636021284124e-01,8.249508600403314407e-02
