1.000000000000000000e+06
1.930697728883249685e+06
3.727593720314938109e+06
7.196856730011513457e+06
1.389495494373136014e+07
2.682695795279727504e+07
5.179474679231212288e+07
1.000000000000000000e+08
1.930697728883245587e+08
3.727593720314937830e+08
7.196856730011528730e+08
1.389495494373136044e+09
2.682695795279727459e+09
5.179474679231202126e+09
1.000000000000000000e+10
