9.307951319101601673e-01,6.075137729436873996e-02,7.163762018707403416e-03,1.163342407912842111e-03,1.051864937164282332e-04,1.908967291674857803e-05,1.774816706302323180e-06,2.999135768041153680e-07,3.024278840489370665e-08,4.643142619343245314e-09,5.047722719041397693e-10,7.194734632301149646e-11,8.319118866423093026e-12
6.069553250906156022e-02,8.028958759720077332e-01,1.126365503901331361e-01,1.882522969518692427e-02,4.350162806285361693e-03,4.751363441187336973e-04,1.074788513180844577e-04,1.147104307092682907e-05,2.257828833143802574e-06,2.545923694379678312e-07,4.377365680656084114e-08,5.295071610144586139e-09,7.833625401550012544e-10
7.216063163871221271e-03,1.124273757332295842e-01,6.805763136538321989e-01,1.554302447023837297e-01,3.255810446421458781e-02,1.010892542730576493e-02,1.278359910569915004e-03,3.514622636536058687e-04,4.217407105119652867e-05,9.528242209981821942e-06,1.185579215477109536e-06,2.281370024134334536e-07,3.047281590731218746e-08
1.165751875425436162e-03,1.896622470545186734e-02,1.549959828997218847e-01,5.670901145157968282e-01,1.891443618750801303e-01,4.627662657495838078e-02,1.868391003782584464e-02,2.654746400418362892e-03,8.718082156616876847e-04,1.157616700314944446e-04,2.964272802420553506e-05,4.105831140400619081e-06,8.195640315072849873e-07
1.062079215270381036e-04,4.357278592519820554e-03,3.280904347832842849e-02,1.884404410317882528e-01,4.650658231285992872e-01,2.140175321547606868e-01,5.830860144354121227e-02,3.003710352776545536e-02,4.687658291365579162e-03,1.816639607908563650e-03,2.631146578849543065e-04,7.645630337525760156e-05,1.202431882124886145e-05
1.918195179334207959e-05,4.797311315163941344e-04,1.012106644063828775e-02,4.664506223169366528e-02,2.130262949670927997e-01,3.764259994374075657e-01,2.304961862432124975e-01,6.743883977412351571e-02,4.388226201639302410e-02,7.387800676401885813e-03,3.342189576920454736e-03,5.376411663606669392e-04,1.626432502628812949e-04
1.792747663146720296e-06,1.079705229203619033e-04,1.290662182520656504e-03,1.869825080397337011e-02,5.879036963005635635e-02,2.292250558898990542e-01,3.023476644720538009e-01,2.392084697385786496e-01,7.292183064377820434e-02,5.973987307421258636e-02,1.065694767505704667e-02,5.658695316691469100e-03,1.088154862894643573e-03
3.020888323196605716e-07,1.158466071488800628e-05,3.529797096067858846e-04,2.680148623549437163e-03,3.004719222840163129e-02,6.802041725322915955e-02,2.376868002422699300e-01,2.432637405682119836e-01,2.409316717345886538e-01,7.451209427238260352e-02,7.660482931286032027e-02,1.499498605018681659e-02,8.424186804032880380e-03
3.055322518210414069e-08,2.273811994523233253e-06,4.258285009505825055e-05,8.753505683318275627e-04,4.732225121626412560e-03,4.387819557082953820e-02,7.358372347579889006e-02,2.392059736822452487e-01,1.988913790751704880e-01,2.367136437917127800e-01,7.215379713509759152e-02,9.472549592476509073e-02,2.474687298630956489e-02
4.686133040008391877e-09,2.571390945790237627e-07,9.593784771757069021e-06,1.168529409538829924e-04,1.823464867315345095e-03,7.456715981942601927e-03,5.970170201943163224e-02,7.519915336999950795e-02,2.347792677649151172e-01,1.685754332630769736e-01,2.239568523297458258e-01,7.003269078728276142e-02,1.041878206396337492e-01
5.103038832395678782e-10,4.419283560345687176e-08,1.197786924115504794e-06,2.986361231916452445e-05,2.657540990919260611e-04,3.358409576199683586e-03,1.076981495727957240e-02,7.674822775564130173e-02,7.296033748102466465e-02,2.241048990731175639e-01,1.551171945777879702e-01,2.146015551491720075e-01,1.137464731361219755e-01
7.252112426045746277e-11,5.316255334109554138e-09,2.294745882142738944e-07,4.106304609739723256e-06,7.672046263473287478e-05,5.344220691283073539e-04,5.663442864531651431e-03,1.473584504120835532e-02,9.451630577026062796e-02,6.737599903326831063e-02,2.167326366808676463e-01,9.771766624273574287e-02,1.375609173219618231e-01
8.593787907921001046e-12,8.337263642237703154e-10,3.141226923573155888e-08,8.768332965572901761e-07,1.234679624202855583e-05,1.748546321623573767e-04,1.109250305686936260e-03,9.090483321972948200e-03,2.486021133107795336e-02,1.124975837462903749e-01,1.099173091630950838e-01,1.626060837593104047e-01,6.960437484676093578e-02
