9.082599610294098680e-01,3.011905261455528015e-29,7.959011756083814171e-02,5.093711632151044979e-30,1.038827591596950227e-02,7.358773584256329332e-31,1.496123654174874671e-03,6.648425170567365372e-31,2.247000669808394541e-04,1.908015499908578004e-31,3.447768128489361438e-05,1.676100486924741021e-31,5.352427759697659742e-06,9.266034255067425713e-33,8.362241720447718846e-07,6.717463274613383549e-32,1.310551294924547342e-07,9.228664201993671585e-32,2.056098569557298067e-08,4.920279046208325872e-32,3.224677266569595262e-09,3.783794706518491357e-32,5.050800901795345526e-10
2.271513078716768173e-29,7.500935201593043056e-01,1.638075360235512165e-29,1.966440536819884510e-01,3.073088174618304822e-30,4.265713606993808832e-02,2.333070990925614319e-30,8.576391058143704310e-03,5.077239345556424775e-31,1.651311741926975727e-03,1.045582604653752440e-30,3.087751625485040188e-04,4.172215104602866488e-31,5.648309851173648910e-05,6.252794927629013385e-31,1.015163595356223316e-05,1.584843151186116267e-31,1.797662943206956089e-06,3.088121009442846998e-32,3.142478017081592109e-07,3.222993144213505361e-33,5.430457323349960232e-08,2.143696965634392662e-32
7.959011756083801681e-02,8.399915541062619300e-30,4.962227364212399849e-01,1.723828929130215987e-29,2.911489093170833153e-01,8.232188038777385188e-30,9.802803864904414965e-02,5.746355666552268761e-31,2.668550942048201341e-02,5.912035112261531438e-31,6.473864122885350514e-03,4.889733317239544478e-32,1.458842418539262184e-03,2.518469464181158427e-32,3.120069481360739734e-04,4.308340189436562895e-31,6.414019838662801340e-05,1.390520453873783026e-31,1.277685654785310833e-05,2.386207184304431867e-32,2.479933155085980470e-06,7.178182688223400191e-32,4.708567911736303475e-07
5.827550287174657622e-30,1.966440536819882012e-01,1.218825665002573624e-29,2.406964814504831129e-01,3.311241379000828141e-29,3.172475705953018421e-01,3.695542551530438406e-32,1.622778288577347849e-01,3.601077963044423900e-31,5.893769583697255204e-02,1.506379918150919587e-33,1.783362174747068346e-02,5.511156613488002678e-34,4.807748111297426713e-03,1.707997474677594666e-31,1.195616902209863932e-03,1.744727379154587357e-31,2.799315592620546089e-04,2.103435249533996778e-31,6.251505481328575333e-05,5.232434185839376284e-32,1.343509498134420351e-05,7.639855930888152798e-32
1.038827591596948145e-02,3.342838222858843009e-30,2.911489093170830933e-01,2.166271688676405228e-29,6.416056285633210676e-02,1.390222424705756499e-29,2.657437328053157688e-01,8.141102507762948789e-31,2.108908506228049928e-01,5.502943042620805993e-31,1.021222221920724538e-01,5.349716030854364998e-32,3.839894367026363414e-02,7.663801144020898717e-32,1.233728469671668479e-02,3.124220144386750596e-31,3.555420602389572794e-03,2.602339161786592386e-31,9.453243195793599278e-04,3.291686444814059685e-31,2.360883920035996046e-04,6.387440892965661159e-32,5.605932030316060854e-05
9.019372467360679316e-31,4.265713606993810914e-02,9.570589992934483181e-30,3.172475705953019531e-01,8.444715767804912632e-30,5.410424323175211251e-04,9.650583269181217484e-30,1.656468101668050752e-01,2.045195382542844996e-30,2.218435621371114552e-01,1.620071412703794078e-30,1.454732912009319146e-01,1.372656885681013985e-30,6.817904264389193503e-02,4.865817677426864552e-31,2.609791774256218361e-02,8.402710522729106630e-31,8.703988186595032137e-03,6.606381796751673775e-31,2.623898412854509636e-03,4.292048305620108923e-31,7.316669454502365035e-04,1.329541090372254666e-31
1.496123654174873587e-03,3.459805474568112413e-30,9.802803864904414965e-02,6.334095099329592559e-31,2.657437328053159908e-01,5.434383568104709342e-30,2.981245712336090536e-02,2.714718590490941279e-30,6.569238566809708357e-02,7.256991315561384018e-31,1.883207475793856056e-01,3.318764036854107406e-30,1.739893044591523108e-01,4.248707461745926569e-30,1.027935491123731365e-01,2.958801003780790977e-30,4.704622106445128377e-02,1.387701363207091464e-30,1.817374522944002410e-02,2.943883694970850296e-31,6.210242835449789577e-03,4.674798147611072687e-31,1.932196145914870204e-03
6.610477270274094794e-31,8.576391058143709514e-03,6.083862996936332094e-31,1.622778288577348405e-01,2.339015797079655874e-30,1.656468101668052695e-01,7.068038829188785894e-31,9.733516149336483847e-02,2.622303861391097053e-30,7.564873971807123225e-03,7.484810415906813132e-31,1.235655847519052941e-01,4.516021583021847998e-30,1.752812363083166569e-01,5.449506368580308857e-30,1.336161229998290567e-01,3.949944683348184052e-30,7.373778264855612719e-02,3.605324499069049761e-31,3.310335614251379288e-02,2.903553513854275833e-31,1.283836991763957595e-02,2.308995776837589460e-31
2.247000669808370688e-04,5.849517785204125676e-31,2.668550942048205851e-02,1.587222868876536223e-31,2.108908506228054369e-01,1.636382163846919952e-30,6.569238566809708357e-02,7.690470592812461556e-31,1.465866519700690374e-01,3.449864689570039910e-30,5.885339072319766343e-03,5.869887447795816758e-31,5.477578456842546739e-02,2.711450320521016372e-30,1.464168963143729629e-01,8.296698411656561835e-30,1.504314527711951011e-01,5.841012051184316665e-30,1.016440041315037207e-01,2.140599863422196990e-30,5.337574652094974337e-02,1.742842547170941288e-30,2.356357304140475201e-02
1.064621250017796348e-31,1.651311741926987653e-03,6.026578261676992803e-31,5.893769583697253817e-02,6.070031515981790267e-31,2.218435621371118160e-01,9.971582151942064973e-31,7.564873971807130164e-03,1.841586855239511617e-30,1.469369394291260289e-01,8.399382252501101332e-31,4.478307535948274076e-02,9.958918379997028690e-31,9.432563378432901047e-03,6.612991121506977763e-30,9.672173758404908894e-02,1.108655713884018069e-29,1.458093891354479144e-01,8.529122355458764894e-30,1.238075074756772032e-01,5.011660185608626629e-30,7.687109496860951297e-02,3.097764497698458737e-30
