9.941351924816265173e-01,5.847575814866712123e-03,1.719793402809552022e-05,3.371983470287191693e-08,4.958563266370365336e-11,5.833326262303046154e-14,5.718675191201519416e-17,4.805380738964853642e-20,3.533200062087700318e-23,2.309171203764785812e-26,1.358271368486049236e-29,7.263137635470521585e-33,3.560192173260057237e-36,1.610870031025486109e-39,6.768039415820716238e-43,2.654006812576067911e-46,9.756913701904618375e-50,3.375934061761012273e-53,1.103193929615882324e-56,3.415298564450702694e-60,1.004451780656585215e-63,2.813456542879223676e-67,7.522253128667325628e-71,1.923758362442390951e-74,4.714869667182962943e-78,1.109328310458230555e-81,2.509673134089505682e-85,5.467437290334940489e-89,1.148566624613348987e-92,2.329638889138359353e-96,4.567702035069775321e-100,8.666953870995457266e-104,1.593114241022076217e-107,2.839640705590056740e-111,4.912639423721259225e-115,8.256143975636281800e-119,1.348978941728137096e-122,2.144538558405084513e-126,3.319561168397777652e-130,5.006641347894193875e-134,7.362357524678125418e-138,1.056242066208923414e-141,1.479260233924443139e-145,2.023515521553807962e-149,2.705105931250286772e-153,3.535917926982892154e-157,4.521419024720069168e-161,5.658578075031646335e-165,6.934201988726172143e-169,8.323976036563595592e-173,9.792447007822620893e-177,1.129409579426221753e-180,1.277551853742239472e-184,1.417859116501025478e-188,1.544435349110006982e-192,1.651723914665900923e-196,1.734921555309454873e-200,1.790339527867075514e-204,1.815673770898928407e-208,1.810156904943586878e-212,1.774579188443348061e-216,1.711181049765819773e-220,1.623434180839183657e-224,1.515739433182858161e-228,1.393076571437314023e-232,1.260642791536289107e-236,1.123514087652149443e-240,9.863570039151605168e-245,8.532094031752363564e-249,7.273391346083008933e-253,6.111802736269323411e-257,5.063390155957185116e-261,4.136559823990584062e-265,3.333088633347031656e-269,2.649387945091793642e-273,2.077852454285054039e-277,1.608168408507065804e-281
5.847575814866712123e-03,9.824744367199491624e-01,1.162646105312515298e-02,5.139168141859997520e-05,1.344829454164911687e-07,2.473451738127995118e-10,3.493136710918903347e-13,3.996347927366560750e-16,3.838653549326624812e-19,3.175724905983523062e-22,2.306455459972952974e-25,1.492501042277911928e-28,8.707222795479842879e-32,4.624062510682927118e-35,2.253323390500273026e-38,1.014409866439954142e-41,4.243289261645889781e-45,1.657527710317693204e-48,6.072710461929932279e-52,2.094770853706041143e-55,6.826579912604655859e-59,2.108167253120388200e-62,6.186295045422101787e-66,1.729233403903633543e-69,4.614757209753569007e-73,1.178162817892012953e-76,2.882948724782478398e-80,6.773165367503537629e-84,1.530239311543527449e-87,3.329492157854072180e-91,6.986176314869604207e-95,1.415450330711284736e-98,2.772405739312435163e-102,5.255402999536901454e-106,9.651438093163101614e-110,1.718845916787387900e-113,2.971240645738943221e-117,4.989635252004210515e-121,8.146723850710350469e-125,1.294238367099427124e-128,2.002067593861626796e-132,3.017700528752669634e-136,4.434974186492149644e-140,6.359078901551231275e-144,8.901087960733561172e-148,1.216979457247727788e-151,1.626106302457172570e-155,2.124535068563549791e-159,2.715451833411756091e-163,3.396943273786475621e-167,4.161008831180901483e-171,4.992996042651219343e-175,5.871601234234993367e-179,6.769521977569882653e-183,7.654771329773316025e-187,8.492577620954510884e-191,9.247710912036453169e-195,9.887011983511207649e-199,1.038186318685404983e-202,1.071033936963059962e-206,1.085881203901743273e-210,1.082284550927662674e-214,1.060730954565542782e-218,1.022572559675794551e-222,9.698949316300630645e-227,9.053358952865469196e-231,8.318759451629728115e-235,7.526222726902394476e-239,6.706067312021170624e-243,5.886141196685991891e-247,5.090518325825097530e-251,4.338660971132303829e-255,3.645045272006065743e-259,3.019202060178128010e-263,2.466093494844823847e-267,1.986729293172782000e-271,1.578923433117912421e-275
1.719793402809552022e-05,1.162646105312515298e-02,9.709164642219378916e-01,1.733716032282400440e-02,1.023805075710686635e-04,3.352190016203587076e-07,7.402903232113376632e-10,1.220201551499712456e-12,1.595853524872303776e-15,1.724854658954069200e-18,1.585787457162001771e-21,1.267058520744645559e-24,8.945431296432114284e-28,5.654147511321099895e-31,3.233915194493778832e-34,1.688572707198326428e-37,8.108915401647257323e-41,3.604144372918471059e-44,1.490742776959029967e-47,5.765305032247106249e-51,2.093474024377982153e-54,7.163693252814373712e-58,2.317685054958617428e-61,7.110435541555812345e-65,2.074018837560724607e-68,5.765619295657689175e-72,1.530891017390669911e-75,3.890219969420927392e-79,9.478300350565868553e-83,2.217914848610078175e-86,4.992212464816212090e-90,1.082432738020732460e-93,2.263861169993362357e-97,4.572787904838131233e-101,8.931000425194398382e-105,1.688417312132886356e-108,3.092882808232094031e-112,5.494999080606852059e-116,9.477292943193739224e-120,1.588119380325339585e-123,2.587695989663297952e-127,4.103031580286480840e-131,6.335352907610381311e-135,9.532523883542233478e-139,1.398614638927472567e-142,2.002209357586628413e-146,2.798321053737634823e-150,3.820372589785368895e-154,5.097607985381255049e-158,6.651226563070982511e-162,8.490319417411344287e-166,1.060807617409514702e-169,1.297879537359216709e-173,1.555622332590233299e-177,1.827365254410257955e-181,2.104603542381462027e-185,2.377413137936409663e-189,2.635043967357763401e-193,2.866641740603021849e-197,3.062028473005890435e-201,3.212461173979683031e-205,3.311288334043862417e-209,3.354435094196386810e-213,3.340668542923520562e-217,3.271621186572067886e-221,3.151579140270325921e-225,2.987067760288478329e-229,2.786287708391681215e-233,2.558466440939829095e-237,2.313192982859107895e-241,2.059798188474805769e-245,1.806830312519562077e-249,1.561659162411336045e-253,1.330224150856759981e-257,1.116924744889694164e-261,9.246380485979845547e-266,7.548387169140563302e-270
3.371983470287191693e-08,5.139168141859997520e-05,1.733716032282400440e-02,9.594606035625375950e-01,2.298017546337634623e-02,1.699650569657375774e-04,6.684665099733263987e-07,1.723280738174326213e-09,3.247492308553485402e-12,4.779516327118320182e-15,5.741062488859576134e-18,5.806955137141986495e-21,5.062272854196730447e-24,3.872208665278955333e-27,2.636015869058449002e-30,1.615494593280073846e-33,8.998154798076087539e-37,4.591448799956009588e-40,2.160896859209838464e-43,9.434838290054854789e-47,3.841025016242959439e-50,1.464524584477356204e-53,5.250285346333123352e-57,1.775896579261139993e-60,5.685307016341329218e-64,1.727465101567050958e-67,4.994420978806668502e-71,1.377153633669291892e-74,3.629229279443710506e-78,9.158365255821091207e-82,2.216983080335616653e-85,5.156527084218135547e-89,1.154142198437289572e-92,2.489302345026675914e-96,5.180587875064431549e-100,1.041578634797347102e-103,2.025399788696503916e-107,3.813273416747175916e-111,6.958057824374716421e-115,1.231656380917703288e-118,2.116837013391030301e-122,3.535451152822727134e-126,5.742554921296220273e-130,9.078067149086255299e-134,1.397711920794427842e-137,2.097348034535157147e-141,3.069233567201162919e-145,4.382890287165452792e-149,6.111032985663411496e-153,8.324009133078487742e-157,1.108266088296462276e-160,1.443007792934867499e-164,1.838300604440888967e-168,2.292391637255646300e-172,2.799486750574256850e-176,3.349426050822258434e-180,3.927737460386589393e-184,4.516118834646977117e-188,5.093348184125867437e-192,5.636565249877354251e-196,6.122814861614981157e-200,6.530702016266802944e-204,6.841987519736299170e-208,7.042955228998040709e-212,7.125407356365945874e-216,7.087188973322366602e-220,6.932199688521958747e-224,6.669910664579030259e-228,6.314459800279193602e-232,5.883439635985317196e-236,5.396516560886857047e-240,4.874024608230842244e-244,4.335664008115642888e-248,3.799407683300194052e-252,3.280683471335306647e-256,2.791861890816586783e-260,2.342044018270669450e-264
4.958563266370365336e-11,1.344829454164911687e-07,1.023805075710686635e-04,2.298017546337634623e-02,9.481061867713782565e-01,2.855600555776843449e-02,2.539473462071957510e-04,1.166375410810426002e-06,3.438452302598862684e-09,7.292532204279211584e-12,1.192871187887082705e-14,1.576470826033993730e-17,1.739809709735289274e-20,1.643303453480745583e-23,1.353823805675760565e-26,9.875370014028473874e-30,6.456131463050419600e-33,3.821002720394871855e-36,2.064531724310045289e-39,1.025671408788741035e-42,4.714155026937973653e-46,2.015220344794447551e-49,8.049898447304339022e-53,3.017138513347879588e-56,1.064941096731022889e-59,3.551416993914757364e-63,1.122278049415721531e-66,3.369581827462482564e-70,9.635539555958499029e-74,2.630000804723728502e-77,6.865781410594053852e-81,1.717440064987863938e-84,4.123548364856323542e-88,9.517939620510481705e-92,2.115104092620345258e-95,4.531348045885369907e-99,9.370866153932907789e-103,1.872846613752843613e-106,3.621392205166250541e-110,6.781889607772311504e-114,1.231264802114522638e-117,2.169086262995870033e-121,3.711104009368278277e-125,6.171431079996997107e-129,9.983008789459943995e-133,1.571985502952499604e-136,2.411290405787568406e-140,3.605385278644058926e-144,5.258093463763562842e-148,7.484101023371488429e-152,1.040240717438732543e-155,1.412692964526032895e-159,1.875459777444087503e-163,2.435175240651262966e-167,3.094014887091281650e-171,3.848423486096867954e-175,4.688155684900547457e-179,5.595806602621456525e-183,6.546971722411821982e-187,7.511110424928257185e-191,8.453102971932744039e-195,9.335398866180589320e-199,1.012056984957018975e-202,1.077401757077193289e-206,1.126655523207461747e-210,1.157659003965786335e-214,1.169167827457700343e-218,1.160930021399845605e-222,1.133679603164671083e-226,1.089050171466728687e-230,1.029421161628585792e-234,9.577159805113810889e-239,8.771748559954781094e-243,7.911257082714774558e-247,7.027739623736676003e-251,6.150276482902494264e-255,5.303682783717704756e-259
5.833326262303046154e-14,2.473451738127995118e-10,3.352190016203587076e-07,1.699650569657375774e-04,2.855600555776843449e-02,9.368525493181468766e-01,3.406514694472352611e-02,3.541307570961951703e-04,1.860709662176644203e-06,6.174649114080087747e-09,1.455646558955731769e-11,2.619906206025579899e-14,3.777966459017583227e-17,4.517592833809183862e-20,4.595837126253120089e-23,4.057128190943610148e-26,3.157020688542533688e-29,2.193098482522367310e-32,1.374405214044500774e-35,7.839068334108741399e-39,4.099669391602068197e-42,1.978575103958823063e-45,8.861174936094942744e-49,3.700660757454406919e-52,1.447374706552200994e-55,5.321722863145092721e-59,1.845749410114069168e-62,6.057201980136619934e-66,1.886040961218282444e-69,5.585983346271394891e-73,1.577286546275232964e-76,4.254929899080001184e-80,1.098699866070456083e-83,2.720437981644830522e-87,6.469661130085874425e-91,1.480011044313525896e-94,3.261371259140093092e-98,6.931969068555387633e-102,1.422870969454352237e-105,2.823736553000446299e-109,5.423738841074405076e-113,1.009316143857422975e-116,1.821468425722009801e-120,3.190586791932475215e-124,5.429262209351568216e-128,8.982130074449953082e-132,1.445821599573210277e-135,2.265992905299454462e-139,3.460244515903981276e-143,5.151584559662235640e-147,7.482187123659468750e-151,1.060779964899517808e-154,1.468840620495598487e-158,1.987510102975535244e-162,2.629370499034644628e-166,3.402631349648635676e-170,4.309259231524009524e-174,5.343311245370450658e-178,6.489721601372484768e-182,7.723774289138773421e-186,9.011439128250235368e-190,1.031065727978906709e-193,1.157354675706409570e-197,1.274937548596020068e-201,1.378803866725802131e-205,1.464369726749050560e-209,1.527819947114632212e-213,1.566392349792608697e-217,1.578574622103757170e-221,1.564194713687492900e-225,1.524398486423145133e-229,1.461521394222140776e-233,1.378872431891307944e-237,1.280456949428575060e-241,1.170669280731490829e-245,1.053986283747650351e-249,9.346892862601573813e-254
5.718675191201519416e-17,3.493136710918903347e-13,7.402903232113376632e-10,6.684665099733263987e-07,2.539473462071957510e-04,3.406514694472352611e-02,9.256990300980119102e-01,3.950809323082053737e-02,4.703200297295025882e-04,2.782849811445338812e-06,1.026685917183810004e-08,2.663451787880687004e-11,5.231005495256502657e-14,8.173556434515023832e-17,1.052727144880997540e-19,1.147607665077065440e-22,1.080743844242638213e-25,8.936123361739166585e-29,6.573342001966902996e-32,4.348626227002181197e-35,2.610973596557107796e-38,1.433829355121523416e-41,7.249755400222701960e-45,3.394563882855649588e-48,1.479347845198223268e-51,6.027180898955011964e-55,2.304788145997563134e-58,8.301431249467145543e-62,2.825248554619732881e-65,9.111396625937948516e-69,2.791677481797028600e-72,8.145626788170759668e-76,2.268307262484336049e-79,6.040310546620491422e-83,1.540956206927552237e-86,3.772489173411931597e-90,8.876696601909083340e-94,2.010439621656868270e-97,4.388682099210396539e-101,9.245461422624241474e-105,1.881858333746054447e-108,3.705010487723433932e-112,7.062966754843033753e-116,1.304981603407432989e-119,2.339057909863992246e-123,4.070749149206750356e-127,6.884323943052244187e-131,1.132243041373779809e-134,1.812298397492050230e-138,2.825110850647386099e-142,4.291864894282743510e-146,6.358232651953312914e-150,9.191125352824220501e-154,1.297157903282705770e-157,1.788329659762758899e-161,2.409689225455868144e-165,3.175056735973479015e-169,4.092870158266270925e-173,5.164054428446724927e-177,6.380169384799363111e-181,7.722122296085851065e-185,9.159705243177545350e-189,1.065214701492325167e-192,1.214975936183125696e-196,1.359662236178750147e-200,1.493411331717149560e-204,1.610496060095326698e-208,1.705741904319484851e-212,1.774913180321413444e-216,1.815027138240962377e-220,1.824563563505569622e-224,1.803550024027318948e-228,1.753517740395907482e-232,1.677337902931548118e-236,1.578960996810272048e-240,1.463090682569633690e-244,1.334828093385234147e-248
4.805380738964853642e-20,3.996347927366560750e-16,1.220201551499712456e-12,1.723280738174326213e-09,1.166375410810426002e-06,3.541307570961951703e-04,3.950809323082053737e-02,9.146449714171002165e-01,4.488533530256805237e-02,6.023212556276978918e-04,3.963795554568831570e-06,1.609565374824543608e-08,4.556961853865720691e-11,9.698394560642082616e-14,1.632307118659376516e-16,2.252895013266880994e-19,2.620017294506499871e-22,2.621856628126507088e-25,2.295607638296068812e-28,1.782578303878572007e-31,1.241420641856497737e-34,7.826777915623204885e-38,4.503007695888464988e-41,2.380414175957954902e-44,1.163089869509084627e-47,5.280114073669337081e-51,2.237350473620071481e-54,8.884917353992903124e-58,3.318796990572891079e-61,1.169861481419519885e-64,3.902970322344046129e-68,1.235732582929349382e-71,3.722030350251715257e-75,1.068878958015088064e-78,2.932632540757730594e-82,7.701655701724098160e-86,1.939376532945178231e-89,4.690187761073815125e-93,1.090980308255481890e-96,2.444251274026075829e-100,5.281292934334189280e-104,1.101860850229446090e-107,2.222279894655458418e-111,4.337300170285974096e-115,8.200202215581944312e-119,1.503226531620171511e-122,2.674277021525129579e-126,4.621005570816222735e-130,7.761777720420762849e-134,1.268261823411683457e-137,2.017396818844358827e-141,3.126112717575580307e-145,4.722050661930467668e-149,6.957253148492923320e-153,1.000419430315503348e-156,1.404778829859403114e-160,1.927297833789274792e-164,2.584806994828080741e-168,3.390468096267849770e-172,4.351594086711552999e-176,5.467525281435936962e-180,6.727838712086133676e-184,8.111177551647824672e-188,9.584953761554026668e-192,1.110609839946070623e-195,1.262291773600652176e-199,1.407797472489870037e-203,1.541177531038525515e-207,1.656692025902660119e-211,1.749230590972071926e-215,1.814693521923266009e-219,1.850293830176380546e-223,1.854749378742530407e-227,1.828347426882148093e-231,1.772879029109599014e-235,1.691455501678519337e-239,1.588231502855064853e-243
3.533200062087700318e-23,3.838653549326624812e-19,1.595853524872303776e-15,3.247492308553485402e-12,3.438452302598862684e-09,1.860709662176644203e-06,4.703200297295025882e-04,4.488533530256805237e-02,9.036897189780259687e-01,5.019736133843340220e-02,7.499418708908241454e-04,5.434168283008559936e-06,2.408663042680836500e-08,7.390536834203531377e-11,1.694365813696608122e-13,3.056074293337680839e-16,4.499899613415593227e-19,5.560986492462386735e-22,5.892868150735370085e-25,5.446723129088341358e-28,4.452412968679409201e-31,3.255990925469887945e-34,2.150675919844138406e-37,1.293662866122076846e-40,7.136300916521164558e-44,3.632280465283809948e-47,1.714974612166628519e-50,7.546616478732172504e-54,3.107979104831328949e-57,1.202420623656807507e-60,4.384736801807047786e-64,1.511659702112351146e-67,4.940604483813371387e-71,1.534642867507734048e-74,4.540756368063181110e-78,1.282487704653403078e-81,3.464339226943532183e-85,8.966099324674942038e-89,2.226993792088316585e-92,5.316573857701121668e-96,1.221689985169696578e-99,2.705726160551388697e-103,5.782825195746555746e-107,1.194085130321236659e-110,2.384756657462160352e-114,4.611185831268830546e-118,8.640945402180289884e-122,1.570675695168885856e-125,2.771807836368666931e-129,4.752757302458464390e-133,7.924467890277068270e-137,1.285746629751328548e-140,2.031442081012238860e-144,3.127558545810157062e-148,4.694970477415856222e-152,6.876197981625628067e-156,9.831091050558754903e-160,1.372876629923272835e-163,1.873552818209235351e-167,2.499904554214440550e-171,3.262971168557959184e-175,4.168079830928922621e-179,5.212959789502847945e-183,6.386210516181727100e-187,7.666380491592808725e-191,9.021874741326655109e-195,1.041183075859789533e-198,1.178799220513240313e-202,1.309748270780605067e-206,1.428625757319197871e-210,1.530290969132568867e-214,1.610244470229003391e-218,1.664963066914934091e-222,1.692157147029486708e-226,1.690924428347847219e-230,1.661786557315142421e-234,1.606608770673703557e-238
2.309171203764785812e-26,3.175724905983523062e-22,1.724854658954069200e-18,4.779516327118320182e-15,7.292532204279211584e-12,6.174649114080087747e-09,2.782849811445338812e-06,6.023212556276978918e-04,5.019736133843340220e-02,8.928326218654726310e-01,5.544465682082746344e-02,9.129906493817942399e-04,7.224213618392042705e-06,3.470985978951808914e-08,1.147383551197559357e-10,2.819195126730679498e-13,5.425029319580025683e-16,8.488697863108272006e-19,1.110888718046517905e-21,1.242719352697389001e-24,1.209196256832919332e-27,1.037956195907258519e-30,7.952400842935738945e-34,5.491861277024710864e-37,3.447231197136250500e-40,1.980934063805089962e-43,1.048639684414723743e-46,5.141738375269768437e-50,2.346455271727423034e-53,1.000898939913734803e-56,4.005925582409302363e-60,1.509525770345218109e-63,5.372155592514662653e-67,1.810702560065938037e-70,5.794916646249486666e-74,1.765080337796098725e-77,5.127795581128695076e-81,1.423650623424321740e-84,3.784201939688624554e-88,9.646644424971828595e-92,2.362053075777418723e-95,5.563492659992848193e-99,1.262235338762342960e-102,2.761976751154720839e-106,5.835841943959190209e-110,1.191999229613584106e-113,2.356098713572700699e-117,4.511132601480528016e-121,8.374473463574712719e-125,1.508662391477305373e-128,2.639681177650675446e-132,4.489303316748684564e-136,7.426772186287313616e-140,1.195980941626249097e-143,1.876055238302573170e-147,2.868430504331928146e-151,4.277474624090694401e-155,6.224862873688203217e-159,8.845345606131967337e-163,1.227934657454021049e-166,1.666226009461133306e-170,2.211078475711555083e-174,2.870718372336552267e-178,3.648291369475614305e-182,4.540351281661049898e-186,5.535687659470067937e-190,6.614699594178781881e-194,7.749484125567029556e-198,8.904736776461023600e-202,1.003946694520359293e-205,1.110942539256473884e-209,1.207004121245094362e-213,1.287958794996316157e-217,1.350225634205957115e-221,1.391081221220941599e-225,1.408856282152350216e-229,1.403043662676045041e-233
