2.827350875091826365e-01,2.389714114460342320e-01,3.048594605052298290e-01
2.321979880510576244e-01,2.528062737095263524e-01,1.565197734791485551e-01
3.523660620678452648e-01,1.873278197079795704e-01,7.715928088205947777e-02
