1.522004399030564721e-33,6.425242299231923306e-29,1.098430079140406046e-24,9.889996781624382312e-21,5.112195142510315845e-17,1.552674161989143085e-13,2.727682154240738276e-10,2.626410578644860586e-07,1.242526475580173152e-04,2.312160119123261512e-02,9.511982332040516130e-01,2.537336337813293763e-02,1.816616286538873097e-04,6.237392696778293222e-07,1.295274918167445058e-09,1.842978747044647627e-12,1.941550405742652678e-15,1.596209034918670536e-18,1.063625731626201403e-21,5.910262495587967637e-25,2.799912980333587119e-28,1.150946251064671320e-31,4.164547598858907926e-35,1.342278754563373791e-38,3.892391960370934295e-42,1.024189903775972538e-45,2.463259806079420625e-49,5.449593205483916078e-53,1.115213381474748728e-56,2.121405148350296100e-60,3.767511412849117792e-64,6.271088401778580517e-68,9.817680842572271314e-72,1.450190847711799244e-75,2.026919937790422643e-79,2.687676447475526127e-83,3.389087721887214027e-87,4.072911117186443879e-91,4.674320821982776026e-95,5.132529918795367006e-99
3.276000376978834570e-37,1.673484196415483862e-32,3.532210014522101156e-28,4.025458021146204871e-24,2.718139328911172756e-20,1.123922109817000090e-16,2.844322530183463780e-13,4.282297240528019367e-10,3.607037067812996344e-07,1.516243528769238319e-04,2.537336337813293763e-02,9.466452304093981862e-01,2.761427444981389215e-02,2.143516009084473178e-04,7.929093567811834586e-07,1.764610264267414740e-09,2.678579917124748258e-12,2.998547564023324553e-15,2.610432066744591129e-18,1.836204966152026144e-21,1.074084275810580726e-24,5.342987185256420118e-28,2.300984101148155448e-31,8.704518476866796521e-35,2.927617596609948595e-38,8.843552615360363969e-42,2.420096030572369822e-45,6.044498988313947527e-49,1.386804249929083774e-52,2.939375247985940886e-56,5.784280558778012136e-60,1.061513800562066483e-63,1.823923958248167954e-67,2.944697866555929329e-71,4.481523679125616328e-75,6.448069142394646620e-79,8.794430022713175714e-83,1.139765942209158233e-86,1.406767710241311773e-90,1.656988594629417461e-94
6.463733134017997612e-41,3.929649309462149559e-36,1.003658310700714553e-31,1.412215008290055171e-27,1.207002043350395192e-23,6.519673062627529995e-20,2.246323541589293550e-16,4.872132702967779346e-13,6.417360503877485439e-10,4.803685532802313725e-07,1.816616286538873097e-04,2.761427444981389215e-02,9.421085424091473204e-01,2.984436675358127095e-02,2.496814314756200682e-04,9.899621711763392819e-07,2.350584003946792614e-09,3.791658787485856068e-12,4.494777774291389566e-15,4.130737080757132566e-18,3.058731162203727781e-21,1.878757301147984738e-24,9.791259322067178718e-28,4.408479085986557951e-31,1.740269526787847252e-34,6.097140261130544093e-38,1.915498156075114196e-41,5.443604476024006173e-45,1.409990230214553954e-48,3.350561916581689506e-52,7.346606670810116303e-56,1.493918682640274780e-59,2.830065166759774403e-63,5.014711276314480030e-67,8.341592873986719305e-71,1.306853174232196573e-74,1.934054340170234317e-78,2.711122065909081164e-82,3.608625821093396693e-86,4.571221854437948928e-90
1.177228549452647132e-44,8.399792558723401382e-40,2.553264190784114943e-35,4.347313887989942572e-31,4.587525517717798409e-27,3.136554194599506221e-23,1.411759677131103743e-19,4.168921394847791312e-16,7.910965963174623806e-13,9.260738400986162989e-10,6.237392696778293222e-07,2.143516009084473178e-04,2.984436675358127095e-02,9.375881260493467151e-01,3.206367256496318874e-02,2.876383179329332351e-04,1.216970952463864078e-06,3.070927415588444734e-09,5.245843692328741849e-12,6.564845117889962998e-15,6.351217575495338785e-18,4.938427069541807390e-21,3.177929652687115658e-24,1.731553916836152778e-27,8.135518717288002925e-31,3.345453040314319420e-34,1.219015574112621559e-37,3.977086355633291263e-41,1.172121643798228908e-44,3.144486662843280649e-48,7.730031819266926059e-52,1.751446505135116758e-55,3.676467616908121547e-59,7.182391630653067708e-63,1.311257572478846557e-66,2.245351088710368475e-70,3.618263977623711955e-74,5.503573554651926355e-78,7.923375020326138851e-82,1.082397880267286628e-85
1.990918447353710042e-48,1.647562559206776661e-43,5.877713182691574843e-39,1.191053132642295908e-34,1.520904887332222546e-30,1.283898907418230246e-26,7.314775770788822013e-23,2.821847982943412388e-19,7.290676504396635015e-16,1.229623245656684451e-12,1.295274918167445058e-09,7.929093567811834586e-07,2.496814314756200682e-04,3.206367256496318874e-02,9.330839382657670766e-01,3.427222408783786589e-02,3.282094935275831006e-04,1.475998850441658006e-06,3.944592953115350818e-09,7.113737524114345759e-12,9.372003518228978274e-15,9.521185695921207830e-18,7.756301420948167662e-21,5.218411766263505515e-24,2.967100140297989875e-27,1.452197863052536693e-30,6.210720920802207985e-34,2.350163373822645930e-37,7.951661542460161615e-41,2.427247656876002408e-44,6.736308732252729297e-48,1.711199601040656215e-51,4.002308542118591329e-55,8.663907542700617557e-59,1.743901781417727847e-62,3.277438330332387225e-66,5.772571211726526099e-70,9.560668048389402408e-74,1.493544156813584530e-77,2.206823900956102301e-81
3.142555324650008000e-52,2.985434978838433108e-47,1.235253998563721549e-42,2.937786163228427075e-38,4.464686829877992876e-34,4.560750552188895803e-30,3.208227361992063254e-26,1.566627216909883182e-22,5.287832898788908358e-19,1.214290616422682583e-15,1.842978747044647627e-12,1.764610264267414740e-09,9.899621711763392819e-07,2.876383179329332351e-04,3.427222408783786589e-02,9.285959360837475751e-01,3.647005345456125203e-02,3.713822271037066792e-04,1.769098952235079108e-06,4.991748284412614461e-09,9.477493164528113623e-12,1.311192525224785690e-14,1.395613733466580007e-17,1.188673654924424444e-20,8.345504353515904917e-24,4.943037774580182250e-27,2.516149556531687745e-30,1.117522515404477982e-33,4.385487680850871539e-37,1.536835887388555420e-40,4.853058516056744399e-44,1.391782668458410229e-47,3.649598751128894479e-51,8.802884264332162183e-55,1.963354066772252033e-58,4.068186591493970161e-62,7.864158907301645462e-66,1.423607737772175305e-69,2.421558021444073688e-73,3.882479272099904001e-77
4.650328901096804865e-56,5.026600524295990957e-51,2.387594059938121193e-46,6.585793143242449053e-42,1.174686444429436666e-37,1.428136025931521842e-33,1.215676600705386106e-29,7.329618611302583268e-26,3.131605790366403927e-22,9.395026809998918997e-19,1.941550405742652678e-15,2.678579917124748258e-12,2.350584003946792614e-09,1.216970952463864078e-06,3.282094935275831006e-04,3.647005345456125203e-02,9.241240766180429667e-01,3.865719272609437207e-02,4.171438230297761949e-04,2.098314309374475821e-06,6.233770345436534909e-09,1.242938609808120955e-11,1.801669541732418096e-14,2.005006830802832143e-17,1.782072107330880370e-20,1.303367448245790776e-23,8.028977981616720254e-27,4.244326640006645511e-30,1.954951964214375143e-33,7.946007641133281285e-37,2.880657546886776813e-40,9.400017879017814566e-44,2.782789941220049904e-47,7.525317111232472742e-51,1.870146682222228941e-54,4.293820120634017820e-58,9.151355764239707836e-62,1.818195303734493758e-65,3.380372259911206068e-69,5.901383059894125481e-73
6.476725176294796291e-60,7.903357198651948545e-55,4.271346013071319720e-50,1.352542874836313570e-45,2.798015417954358145e-41,3.992479151265182844e-37,4.044788693912133892e-33,2.951086513209950187e-29,1.556806381809166201e-25,5.912142834138029305e-22,1.596209034918670536e-18,2.998547564023324553e-15,3.791658787485856068e-12,3.070927415588444734e-09,1.475998850441658006e-06,3.713822271037066792e-04,3.865719272609437207e-02,9.196683170726716039e-01,4.083367389213071047e-02,4.654816211261089448e-04,2.465677964820203668e-06,7.693239409981267519e-09,1.607238421565603031e-11,2.435903124421557240e-14,2.828921765701760976e-17,2.619315002099170864e-20,1.992441360721761041e-23,1.274641571622741469e-26,6.987896652922753726e-30,3.333703148552068231e-33,1.401762307046161053e-36,5.251305328113444770e-40,1.768891422615526155e-43,5.400381584242392350e-47,1.504667461107929513e-50,3.849342353229284171e-54,9.090642611107344968e-58,1.991316527304437334e-61,4.063326459885719614e-65,7.753375002059336967e-69
8.519295544272294856e-64,1.165503857264328814e-58,7.111040275538402852e-54,2.562049166209099917e-49,6.084521608419680972e-45,1.006944861435159854e-40,1.197307470729795779e-36,1.039678093762235098e-32,6.637086206754705483e-29,3.112138284233894045e-25,1.063625731626201403e-21,2.610432066744591129e-18,4.494777774291389566e-15,5.245843692328741849e-12,3.944592953115350818e-09,1.769098952235079108e-06,4.171438230297761949e-04,4.083367389213071047e-02,9.152286147407623362e-01,4.299952887122311662e-02,5.163829965925000563e-04,2.873212979935194721e-06,9.393933175073767372e-09,2.052071481529002938e-11,3.245672514947043377e-14,3.926731374929958207e-17,3.781463715341405149e-20,2.987246458822804342e-23,1.981922054284507551e-26,1.125383458910282566e-29,5.554147778805974264e-33,2.413329551442321148e-36,9.332706491526008572e-40,3.242007753433793194e-43,1.019787919244514349e-46,2.924972558277102008e-50,7.696765893692928193e-54,1.868189646108823290e-57,4.202942473088336827e-61,8.801978979746994191e-65
1.061624186453610561e-67,1.618262761356615116e-62,1.106937398278444051e-57,4.502404418901395845e-53,1.216613197653814209e-48,2.311388329701969331e-44,3.187580232019453246e-40,3.248650805288382388e-36,2.468261077159687647e-32,1.400559442478428238e-28,5.910262495587967637e-25,1.836204966152026144e-21,4.130737080757132566e-18,6.564845117889962998e-15,7.113737524114345759e-12,4.991748284412614461e-09,2.098314309374475821e-06,4.654816211261089448e-04,4.299952887122311662e-02,9.108049270044008550e-01,4.515478951091073806e-02,5.698353599359664299e-04,3.322932461405186996e-06,1.136082086196763083e-08,2.590042880747857975e-11,4.267731042358612616e-14,5.370239848444381405e-17,5.370830654117282994e-20,4.400172761255746818e-23,3.023736410522754814e-26,1.776219935304673371e-29,9.058729209839940856e-33,4.063180083294687976e-36,1.620431994420304473e-39,5.799770417491345685e-43,1.878033386569156204e-46,5.540595211407598690e-50,1.498470311825777034e-53,3.735494604400839945e-57,8.625147033346985571e-61
1.256786564142590864e-71,2.122745688038091133e-66,1.617859467318943926e-61,7.377641378398552531e-57,2.250575168161657544e-52,4.865012579239719215e-48,7.702195571371217251e-44,9.104291682230639816e-40,8.118668657386445265e-36,5.482860114123995051e-32,2.799912980333587119e-28,1.074084275810580726e-24,3.058731162203727781e-21,6.351217575495338785e-18,9.372003518228978274e-15,9.477493164528113623e-12,6.233770345436534909e-09,2.465677964820203668e-06,5.163829965925000563e-04,4.515478951091073806e-02,9.063972113344798132e-01,4.729948758784568996e-02,6.258261568986163946e-04,3.816839588106674970e-06,1.362005733270655327e-08,3.234996213226404814e-11,5.544294845403135616e-14,7.245530453234350209e-17,7.515205261870910943e-20,6.377228362625923174e-23,4.533651650314283113e-26,2.752054273059567640e-29,1.448868638874129663e-32,6.701979210614279269e-36,2.753864656727882077e-39,1.014659409662609479e-42,3.379518398736274707e-46,1.024740442680873333e-49,2.846383976756556145e-53,7.282489736086038576e-57
1.416977502570848675e-75,2.638656687697677203e-70,2.228355275315083244e-65,1.132219389892841902e-60,3.872242814392786898e-56,9.449782846036223082e-52,1.702250473544327269e-47,2.309929236261483788e-43,2.389068223537695218e-39,1.893665979489111749e-35,1.150946251064671320e-31,5.342987185256420118e-28,1.878757301147984738e-24,4.938427069541807390e-21,9.521185695921207830e-18,1.311192525224785690e-14,1.242938609808120955e-11,7.693239409981267519e-09,2.873212979935194721e-06,5.698353599359664299e-04,4.729948758784568996e-02,9.020054252905442826e-01,4.943365480791948874e-02,6.843428683856325008e-04,4.356927637922650056e-06,1.619897722222821680e-08,4.002069439536519849e-11,7.123553638508269405e-14,9.654986016311392711e-17,1.037267800088335184e-19,9.106010839764531227e-23,6.689651629146360333e-26,4.191951327654497226e-29,2.275964098055929607e-32,1.084715280304931594e-35,4.588325314923117643e-39,1.738901284399933391e-42,5.952730828452827925e-46,1.853804377744235006e-49,5.284824133620988078e-53
1.524968927668455937e-79,3.116679555433887366e-74,2.901867894011680121e-69,1.633740313443557852e-64,6.225654716831620618e-60,1.703338633088422496e-55,3.463955256218172640e-51,5.348346737190973038e-47,6.350300066511937952e-43,5.837969242813659006e-39,4.164547598858907926e-35,2.300984101148155448e-31,9.791259322067178718e-28,3.177929652687115658e-24,7.756301420948167662e-21,1.395613733466580007e-17,1.801669541732418096e-14,1.607238421565603031e-11,9.393933175073767372e-09,3.322932461405186996e-06,6.258261568986163946e-04,4.943365480791948874e-02,8.976295265206425400e-01,5.155732280638936071e-02,7.453730103933732488e-04,4.945180014506269289e-06,1.912608908597930412e-08,4.907750473058769546e-11,9.060203411925216616e-14,1.271948958561572073e-16,1.413711563654092550e-19,1.282511906133728528e-22,9.726212449274950018e-26,6.285445158200375414e-29,3.516117591483477229e-32,1.725099619502303093e-35,7.505798146673445465e-39,2.923650167120372268e-42,1.027912530753509343e-45,3.285424971957781107e-49
1.569834536048081353e-83,3.506706446919328949e-78,3.583410058454471751e-73,2.224263741424442294e-68,9.391782707838138532e-64,2.863087456521690314e-59,6.527747080151425424e-55,1.137839701843416501e-50,1.537194612474766743e-46,1.622342144125472183e-42,1.342278754563373791e-38,8.704518476866796521e-35,4.408479085986557951e-31,1.731553916836152778e-27,5.218411766263505515e-24,1.188673654924424444e-20,2.005006830802832143e-17,2.435903124421557240e-14,2.052071481529002938e-11,1.136082086196763083e-08,3.816839588106674970e-06,6.843428683856325008e-04,5.155732280638936071e-02,8.932694727611719676e-01,5.367052314800432183e-02,8.089041339375929425e-04,5.583570273992445052e-06,2.243106956301263860e-08,5.969932489574264933e-11,1.141600095679068296e-13,1.658081265064084333e-16,1.904434333287511044e-19,1.783519134393776693e-22,1.394899132649482218e-25,9.287860220494245720e-29,5.348664349494448194e-32,2.699242480834567292e-35,1.207073251680748069e-38,4.828948777581640773e-42,1.742496562363973340e-45
1.548685949013446603e-87,3.766859553927603104e-82,4.207181406915626644e-77,2.866111032469818048e-72,1.334257324788609244e-67,4.506988381156278535e-63,1.144949566690081466e-58,2.237495945178315125e-54,3.412568287487942849e-50,4.097972449939845805e-46,3.892391960370934295e-42,2.927617596609948595e-38,1.740269526787847252e-34,8.135518717288002925e-31,2.967100140297989875e-27,8.345504353515904917e-24,1.782072107330880370e-20,2.828921765701760976e-17,3.245672514947043377e-14,2.590042880747857975e-11,1.362005733270655327e-08,4.356927637922650056e-06,7.453730103933732488e-04,5.367052314800432183e-02,8.889252218367297287e-01,5.577328732713114634e-02,8.749238249817783107e-04,6.274062151657507864e-06,2.614475755453704082e-08,7.207968960928798456e-11,1.426034010614979105e-13,2.140419826770519033e-16,2.537909124256832617e-19,2.451177107272604544e-22,1.975256160452169436e-25,1.353944988618120503e-28,8.020073486486372700e-32,4.159924390226745243e-35,1.910595881211393746e-38,7.844719072013670022e-42
1.466709381818755077e-91,3.870981552569508647e-86,4.707645456329300161e-81,3.505262710139785668e-76,1.790933842556950696e-71,6.669782355164575264e-67,1.877467212179349309e-62,4.088086500445681772e-58,6.990335399912653639e-54,9.476715908151574381e-50,1.024189903775972538e-45,8.843552615360363969e-42,6.097140261130544093e-38,3.345453040314319420e-34,1.452197863052536693e-30,4.943037774580182250e-27,1.303367448245790776e-23,2.619315002099170864e-20,3.926731374929958207e-17,4.267731042358612616e-14,3.234996213226404814e-11,1.619897722222821680e-08,4.945180014506269289e-06,8.089041339375929425e-04,5.577328732713114634e-02,8.845967316599602226e-01,5.786564676788005096e-02,9.434197043656035236e-04,7.018609588527004068e-06,3.029914841789133417e-08,8.642728413489310034e-11,1.767084958326302514e-13,2.738114639802152391e-16,3.348276543746994039e-19,3.332021664850783974e-22,2.764167794461859588e-25,1.948911213096921534e-28,1.186538418394941459e-31,6.320945965954789525e-35,2.979588505657766228e-38
1.335646229684111402e-95,3.812749888312986818e-90,5.031322879477266293e-85,4.079154429886969027e-80,2.277951689013570399e-75,9.310851529202331130e-71,2.889587314408807108e-66,6.971798606080759797e-62,1.328296987290421442e-57,2.018898972222109245e-53,2.463259806079420625e-49,2.420096030572369822e-45,1.915498156075114196e-41,1.219015574112621559e-37,6.210720920802207985e-34,2.516149556531687745e-30,8.028977981616720254e-27,1.992441360721761041e-23,3.781463715341405149e-20,5.370239848444381405e-17,5.544294845403135616e-14,4.002069439536519849e-11,1.912608908597930412e-08,5.583570273992445052e-06,8.749238249817783107e-04,5.786564676788005096e-02,8.802839602314050937e-01,5.994763282423031664e-02,1.014379427733500027e-03,7.819156757931687300e-06,3.492738817591289795e-08,1.029664891211144961e-10,2.173401234880088391e-13,3.473240873003078935e-16,4.376210517765357072e-19,4.483288893310278486e-22,3.825661092526021982e-25,2.772355830089551245e-28,1.733539703207760699e-31,9.478211337446996448e-35
1.171246750329822203e-99,3.605612374633150717e-94,5.146274935851673839e-89,4.527332925904929925e-84,2.752885993452831465e-79,1.229840663937526948e-74,4.188981374621317288e-70,1.114303790001927093e-65,2.352424932625013311e-61,3.983897827191620678e-57,5.449593205483916078e-53,6.044498988313947527e-49,5.443604476024006173e-45,3.977086355633291263e-41,2.350163373822645930e-37,1.117522515404477982e-33,4.244326640006645511e-30,1.274641571622741469e-26,2.987246458822804342e-23,5.370830654117282994e-20,7.245530453234350209e-17,7.123553638508269405e-14,4.907750473058769546e-11,2.243106956301263860e-08,6.274062151657507864e-06,9.434197043656035236e-04,5.994763282423031664e-02,8.759868656393521302e-01,6.201927678015526496e-02,1.087790685463345744e-03,8.677638092011798581e-06,4.006376774167217575e-08,1.219379227033564282e-10,2.654580633881048619e-13,4.371120022087716851e-16,5.669879065820169642e-19,5.974886623807170229e-22,5.240314948878170866e-25,3.900293967447801776e-28,2.503089468845741533e-31
9.904010409528919658e-104,3.278936299789973014e-98,5.046972053275512347e-93,4.802315177372386211e-88,3.168532793722417092e-83,1.541311996991260795e-78,5.738074845344702249e-74,1.675231900393972520e-69,3.899183849394073447e-65,7.316922556088081775e-61,1.115213381474748728e-56,1.386804249929083774e-52,1.409990230214553954e-48,1.172121643798228908e-44,7.951661542460161615e-41,4.385487680850871539e-37,1.954951964214375143e-33,6.987896652922753726e-30,1.981922054284507551e-26,4.400172761255746818e-23,7.515205261870910943e-20,9.654986016311392711e-17,9.060203411925216616e-14,5.969932489574264933e-11,2.614475755453704082e-08,7.018609588527004068e-06,1.014379427733500027e-03,6.201927678015526496e-02,8.717054060596850507e-01,6.408060984974807417e-02,1.163641202595268234e-03,9.595978308169731625e-06,4.574371715854406190e-08,1.435989798752793419e-10,3.221236648561777676e-13,5.460663455540543702e-16,7.286006750325046089e-19,7.891645433551821549e-22,7.108793300178711203e-25,5.430407897864921379e-28
