2.970734326783237700e-23,3.260604457700568418e-23,2.301325111610235741e-23,1.772248520193592609e-23,1.762035092582657396e-23,1.716348254167445606e-24,1.713312303404141283e-24
2.372321259417608800e-23,2.591603998494327783e-23,2.310639027637920104e-23,1.644917643172929723e-23,1.418897892335736713e-23,1.290891316987527489e-24,1.286643976435668461e-24
1.961325570313541146e-23,2.151602406839750801e-23,2.924117444450644773e-23,1.794510026027957599e-23,1.161562178011981122e-23,9.678036595174548286e-25,9.580130305327422232e-25
1.584872554981357466e-23,1.744724744597825191e-23,4.356584946393660474e-23,2.432779404876439800e-23,9.606503757316196604e-24,7.306438638722937091e-25,7.070273940797296834e-25
1.254303288739897138e-23,1.379489040392152389e-23,6.836475632943935258e-23,3.942832477585936135e-23,8.477653629474400071e-24,5.765188521952004827e-25,5.183881691427199236e-25
9.880817040187345580e-24,1.072617701593194964e-23,1.124953207437590115e-22,6.847801311734879561e-23,8.890106407591351839e-24,5.242318998885644161e-25,3.785237595698451995e-25
8.046027463234597443e-24,8.327841913344425448e-24,1.323405174031693410e-22,1.155191608910571448e-22,1.237123887451472516e-23,6.473086198700002037e-25,2.762632151568180137e-25
7.402737430108655309e-24,6.676152768471318986e-24,1.939681062931196330e-22,1.813269063922297209e-22,2.267062655207951921e-23,1.161176904315301490e-24,2.033534262903824801e-25
8.923330748675445590e-24,5.966319130037663274e-24,2.670929827554386960e-22,2.555268384391755935e-22,4.873257172459024890e-23,2.657953560437102792e-24,1.552608768338597605e-25
1.530939623175880104e-23,6.771292687678057982e-24,9.996837159161130751e-23,3.367658683782862807e-22,1.095782380261468437e-22,6.749877973423980632e-24,1.335434168594897605e-25
3.423201450767629010e-23,1.065934722533023396e-23,1.778837275478562097e-22,1.228354614295954052e-22,2.390202465887301294e-22,1.786196977829463252e-23,1.527683854712588181e-25
8.823181681770116231e-23,2.181364529459821324e-23,6.415079898224327544e-22,2.848490332272310138e-22,4.614591855399249890e-22,4.824076716693366358e-23,2.597434801396956914e-25
2.428499453056857155e-22,5.150924614647825741e-23,5.375183313043220373e-24,6.186925815033190543e-22,6.702502593102565769e-22,1.310219122095068349e-22,5.859500076527830759e-25
6.580635361789310532e-22,1.308789147257404381e-22,4.807082112780726302e-22,9.598628527933324268e-22,1.127162327058237965e-21,3.450602975463938433e-22,1.489766398410974218e-24
1.608762950921799856e-21,3.462217658070620180e-22,1.152934921744730353e-21,2.730047697974788537e-21,1.639567210596710064e-21,8.212053249186476324e-22,3.941957111770719334e-24
