7.621839636173444177e-01,1.639230050013451290e-01,4.234669298310204943e-02,1.767884711852082263e-02,5.196487308012026976e-03,4.161106721645293355e-03,1.251392808428215039e-03,1.431485324831588196e-03,4.358234863372802397e-04,5.619882661695764243e-04,1.800448264080613942e-04,2.405427601882895703e-04,8.240724862799743433e-05,1.275414740522109829e-04,3.442487233147074470e-05
1.688025617164697068e-01,4.412301404808892658e-01,2.261304429038668296e-01,7.522126231618253556e-02,4.477983640859651421e-02,1.252816769351710290e-02,1.360733129511158303e-02,3.524988118334752320e-03,5.691792742799122763e-03,1.508693988615615557e-03,2.604182085915771917e-03,7.462016417300096740e-04,1.254103659988457017e-03,4.640929201407835956e-04,4.529778759163310812e-04
3.871299037600062221e-02,2.364036600753223749e-01,2.601286414987117324e-01,2.257829953844263660e-01,9.081562357372882643e-02,6.779195631876687445e-02,1.872099370521262615e-02,2.393675290459638255e-02,5.212203876160612266e-03,1.169529869460574946e-02,2.678257782199839048e-03,6.130140652969018333e-03,1.628612422140416792e-03,3.778534040507357077e-03,9.664647455244434983e-04
1.846985978378650611e-02,7.072321188381659740e-02,2.337461253353630974e-01,1.837348419412855871e-01,1.949982668946889375e-01,9.978398264051588362e-02,8.184110416001399990e-02,2.659818795925076793e-02,3.026955081882833076e-02,6.393657909473705186e-03,1.665950987632340563e-02,3.406372490587508076e-03,1.003344468043699741e-02,3.298357413474097867e-03,4.679364217891730793e-03
3.903230352540368146e-03,4.782305024528874654e-02,8.886883397914080440e-02,1.973410574138408924e-01,1.611748816118892813e-01,1.544961078206559812e-01,1.044670813018273442e-01,8.878245447715397975e-02,3.964435671110829590e-02,3.213536363227425391e-02,9.428663880272246042e-03,1.839572192346163038e-02,3.967219067972813269e-03,1.542263106216666332e-02,3.695106917168048191e-03
4.294211857835040884e-03,9.891428153857101391e-03,7.128837240944099762e-02,1.015202258172317323e-01,1.545251353921804349e-01,1.604212824218819167e-01,1.153474245024102840e-01,9.978253645723531018e-02,9.138286916362503565e-02,5.653203611653082050e-02,3.356877969372834558e-02,1.620551697423329440e-02,1.734614187772049593e-02,5.519856313917814554e-03,1.127817693444651062e-02
8.194394975879826844e-04,1.452085879066030219e-02,1.606497061379451655e-02,8.251350935820610244e-02,1.099142777890342870e-01,1.168654953012350506e-01,1.701510684237809712e-01,8.228020631237609184e-02,8.599908172698626785e-02,9.311890752883345002e-02,7.081311525241074101e-02,3.645222180849404248e-02,2.743966373872542761e-02,1.956499780703461339e-02,6.514755102325096858e-03
1.377367889170470110e-03,2.559296630472323187e-03,2.623225968266361049e-02,2.418092227436576674e-02,8.556437071253580884e-02,1.089519798918108517e-01,8.559209045118437720e-02,1.867417676950181571e-01,6.119627438656229101e-02,6.963446082156035666e-02,9.252541742124237301e-02,7.196856414065569418e-02,4.038152747077813215e-02,3.977130749962612399e-02,1.768912576210063953e-02
3.065024935932801815e-04,5.799748974918565551e-03,4.477019912159436142e-03,3.367165452721003482e-02,3.614502069386903160e-02,8.476900621844317418e-02,9.968140526514719657e-02,6.500758423227612215e-02,2.026890413648190226e-01,4.978696849587942869e-02,5.398054224656327615e-02,8.604518716176517978e-02,6.566728530824607335e-02,5.334763795689423382e-02,4.344889363805789356e-02
4.972132153548637547e-04,1.226074652819767602e-03,1.201673189347192763e-02,6.578165061280117666e-03,3.508114543742411190e-02,5.090224755086142361e-02,8.515509533849541235e-02,8.697717750897573930e-02,5.309874940949052546e-02,1.944814746858108123e-01,4.530807077555372431e-02,5.240474243576854346e-02,7.510726142185698839e-02,6.635105399267202109e-02,6.483268717316559293e-02
1.405741476559437323e-04,2.361754361036377207e-03,2.737180031495396217e-03,1.721917065841142847e-02,1.003042919683364356e-02,3.526056706944181995e-02,6.313140442108715333e-02,8.512539447647352042e-02,7.495765688720396058e-02,4.751017211252542283e-02,1.632723541146155199e-01,5.441267205989984423e-02,6.874614266821373054e-02,7.493730025386415028e-02,7.591457704408979823e-02
2.151973226541963361e-04,7.592636181921591770e-04,6.085124872784063686e-03,4.207653927810548443e-03,1.945620223358045936e-02,1.558212819323321480e-02,3.732475202729096386e-02,6.625893302617577585e-02,7.982710879696774953e-02,7.389894506144197017e-02,5.457451597279948385e-02,1.493902366692627104e-01,5.445771429612312337e-02,5.162872406308023632e-02,5.941561219122294679e-02
7.996660187223362463e-05,1.131193763348185832e-03,1.895828478262618320e-03,9.403708807423978577e-03,5.093478576641306127e-03,1.827866154279925853e-02,2.486270339240807120e-02,3.886947121254040460e-02,5.987837740274074005e-02,6.989778839096533192e-02,8.732873374774820230e-02,6.084530227050279072e-02,1.883882293124524154e-01,2.974435983849072276e-02,3.250534842752218767e-02
7.347433391737977128e-05,4.004080655625265371e-04,2.867357228848340517e-03,3.904946389869098661e-03,1.448145664223448106e-02,7.227315780272819228e-03,2.031989279025216838e-02,3.408674508073288728e-02,5.154398010474982306e-02,6.535019593076811517e-02,7.682370404986380019e-02,7.070274903726642135e-02,3.890123661691677337e-02,8.882269880933336970e-02,1.248006249892581396e-02
1.803014433336677644e-05,3.067967231402354855e-04,6.198588502198854218e-04,3.587442794381164729e-03,2.862876009923853281e-03,1.036530069886395719e-02,7.451334227120513798e-03,2.072557936029820538e-02,4.324647216485652534e-02,6.921572638413109324e-02,8.282050387166497996e-02,6.607660899972943314e-02,5.631362817540062210e-02,4.112354361002168446e-02,2.001821439331888386e-02
