2.526302563330076745e-01,1.822390605611573511e-01,1.354430690544324578e-01,2.452353673909813681e-01
1.864239035240470577e-01,2.048036995111451319e-01,1.920972615659309601e-01,4.432036194544935331e-02
1.170600681869098103e-01,2.210396666277034683e-01,3.878997092478843334e-02,2.435827948527970466e-01
2.963385961718559836e-01,6.667620554185635373e-02,2.295190558370730216e-01,3.398442454069203200e-02
