2.716887919179165056e-01,2.458075446648255724e-01,3.112241695097035521e-01
2.386165235709658550e-01,2.412118575769352236e-01,1.580768803290114044e-01
3.585677802293512628e-01,1.914701750442389105e-01,6.991506988811492518e-02
