6.847112601408636848e-32
1.905249754702049106e-31
5.301470618499008182e-31
1.475165691502920962e-30
4.104736164704828926e-30
1.142167220867903961e-29
3.178148139318762981e-29
8.843385986668504545e-29
2.460724682455119119e-28
