8.036145010924522492e-01,9.193564555422903406e-02,5.923721956342477279e-02,2.291502253636797104e-02,8.318743527416693623e-03,5.304637677747925557e-03,1.878873363599386148e-03,1.607928827936975710e-03,6.574615002906243838e-04,8.112059310142790813e-04,3.111398784729797339e-04,5.769644422042283271e-04,1.711851156714629357e-04,4.572112107102556237e-04,1.002567848877337155e-04,3.698271542785406618e-04,6.108223759667948203e-05,2.954909769360703213e-04,5.616072621618450265e-05,1.581485153227801257e-04
8.715067179633517735e-02,5.266845500125592050e-01,1.403267682153831464e-01,1.085469032250772625e-01,6.633327649080689170e-02,2.260308503343593650e-02,2.070709486139103023e-02,5.650281574170750928e-03,6.068759001491202086e-03,1.758046964992781517e-03,2.309044785910864712e-03,6.950632499180159655e-04,1.414681457733003075e-03,3.380761520716409041e-04,1.152747594435020060e-03,1.819559601641499856e-04,1.017190904115030520e-03,9.879511789865292259e-05,9.682487959395125448e-04,2.690673318562644776e-04
6.338581165526413486e-02,1.264441564280832375e-01,2.935039872841225250e-01,1.431266256439333862e-01,1.216587944215038047e-01,1.120884167651741703e-01,3.661290615254900183e-02,4.811494792039915092e-02,1.164196433605556823e-02,1.599565614150499221e-02,3.982061907235157072e-03,4.888171655098857288e-03,1.407538408602256258e-03,1.744823838016336176e-03,5.252858554962878609e-04,1.006848283569760846e-03,2.221467748706732923e-04,8.940399160962304598e-04,1.131931525967444296e-04,4.318792100502075637e-04
2.234036764107095313e-02,1.170061442180852090e-01,1.245335865733291636e-01,1.518329490054401432e-01,1.138421102542374608e-01,1.063800416872131976e-01,1.389802610069585942e-01,4.384503671045486550e-02,8.273735759086413288e-02,1.858949008785555981e-02,3.460548530061288014e-02,8.140830137498090979e-03,1.191426334305705631e-02,3.407406856221002495e-03,3.671338782022296431e-03,1.387154486262598364e-03,1.080572533286388703e-03,5.959290228996093255e-04,3.911183434330222329e-04,1.919925238126328503e-04
9.248307604773296428e-03,6.288006514658826818e-02,1.319367566765282662e-01,9.908298081494133769e-02,9.055223495649178389e-02,7.375067418929689977e-02,8.557706531944316020e-02,1.341560670049413151e-01,4.202820576271896341e-02,1.111084443892532136e-01,2.257639925689722271e-02,5.942889312267775337e-02,1.300816654356584667e-02,2.495845599140534762e-02,6.741483236923124719e-03,9.176426228360550635e-03,3.060061542522405677e-03,3.101827434990584928e-03,1.427714007191791500e-03,1.152656251511051519e-03
5.327506337638987163e-03,2.570336739166855303e-02,1.034025157372348985e-01,1.156968761257435446e-01,6.873103354220513883e-02,7.137123017698342176e-02,4.086336827202417116e-02,7.703629418214605340e-02,1.029790746594456963e-01,3.858991101225300174e-02,1.213662597379231156e-01,2.263567112416186786e-02,8.269955042264928724e-02,1.696602024956193888e-02,4.195765635484854927e-02,1.126848460795390472e-02,1.781944730893195508e-02,5.875630333583640487e-03,7.314167911605989371e-03,3.178302539788680370e-03
2.049593851289883365e-03,2.041646396213075282e-02,4.225161535400286106e-02,1.252392669436366845e-01,9.255879851212989173e-02,4.510073775318818728e-02,5.743355969541249356e-02,2.440769437207890649e-02,7.931085091512930785e-02,6.202542354747542230e-02,4.166794855489010241e-02,1.101293820248543387e-01,2.106478634868930513e-02,9.728852123502476634e-02,1.887762933219210362e-02,6.009841949367600300e-02,1.588895977848221036e-02,2.870994223932617564e-02,1.126906537819849508e-02,1.295691126137993657e-02
1.646524562289132694e-03,6.446140335240066986e-03,4.652868735525159116e-02,5.112925664652724633e-02,1.185439787504522779e-01,8.185187802571379512e-02,3.238463550194158047e-02,3.888958752560643661e-02,2.157868486328142626e-02,7.869618292875944776e-02,2.817464411073824365e-02,5.298705831595987292e-02,8.179113786451944201e-02,2.301486808345671112e-02,9.948663982474272027e-02,1.820534548428605001e-02,7.363239461616262471e-02,1.813914176819703822e-02,4.413364785872582463e-02,1.829974680691388508e-02
6.832877408706977771e-04,6.201418031155056174e-03,1.357199423500258899e-02,7.852088311370869489e-02,4.948035885434103054e-02,9.018745450799489638e-02,8.273282287821606684e-02,2.688742106131333798e-02,2.579326528263195181e-02,2.503369270805798352e-02,6.370827342262065651e-02,1.011703471557485502e-02,6.784264374356234473e-02,4.871464431977122478e-02,3.014650563995891278e-02,8.795365440127415890e-02,1.817010100992686242e-02,7.781458148174100198e-02,2.198975254400610882e-02,5.085438403682150665e-02
8.277922949277018811e-04,1.934114960046852145e-03,1.612390267363174659e-02,2.169831867493714206e-02,1.035804319334344969e-01,4.525009500106011440e-02,5.529976064314113399e-02,8.137307431327767127e-02,2.453260848101937452e-02,2.977302544694117314e-02,2.641487662348219329e-02,3.703078608387665865e-02,8.045426692341168390e-03,7.642669690416864503e-02,2.613649946112894459e-02,3.833415956807913194e-02,6.288644830951786724e-02,2.110868667049189962e-02,7.512453853947803628e-02,2.275175607976208381e-02
