9.754610326102477469e-01,2.291428062890475648e-30,2.364939228840041985e-02,8.625846421026020820e-31,8.540538147513892023e-04,9.782173870894713065e-31,3.404252475124982163e-05,4.291524259317350884e-31,1.415841296614927014e-06,1.060025039382742464e-31,6.020947690298598454e-08,2.410890367595519663e-32,2.593375050331589066e-09,4.364799480536851506e-33,1.125669358699581288e-10,7.004433626498396952e-34,4.909241672570779708e-12,4.903367783532196134e-33,2.147269470740773312e-13,1.230486667998647319e-32,9.408717761143578504e-15,1.339226418956974504e-32,4.126978805355061144e-16,6.057057093514452993e-33,1.811331144920704928e-17,1.514788024483131128e-33,7.952695396237678632e-19,8.250109162843450378e-34,3.492412591954362142e-20,6.790939330695173459e-33
2.695653025331260869e-30,9.284243750726018929e-01,3.466463605196752188e-30,6.730131012519383060e-02,1.619563787617722728e-30,4.037165997801555467e-03,1.810361894703513169e-31,2.245301189461020117e-04,5.559045209697283779e-32,1.196576977823911668e-05,2.081878236807176437e-32,6.198208043101017851e-07,2.040800588519383731e-32,3.144413417931185549e-08,1.048632260092309103e-32,1.569472527771353807e-09,3.391178168463075931e-33,7.730986461204991010e-11,1.100946800208885631e-32,3.766448233810724146e-12,7.823419933066273749e-33,1.817871380854634726e-13,1.890346212645413357e-32,8.703567539858161223e-15,3.595171280998950897e-32,4.138110484072352248e-16,3.302361385894980684e-32,1.955570249245293171e-17,1.214022263317158974e-32,9.192945191091756897e-19
2.364939228840036087e-02,3.257392570225461979e-30,8.396731304077740266e-01,2.430978965194217847e-31,1.245195021166116689e-01,3.737016647576220461e-31,1.126274077753323076e-02,5.598311144402919136e-32,8.359263046054936797e-04,3.152250929945263967e-31,5.563929091821460818e-05,1.677043236280858972e-31,3.452633824122929543e-06,5.355650758139974314e-32,2.039004609718627541e-07,4.027870838534343554e-32,1.160212496311167254e-08,1.475350481029840010e-32,6.412032061754296750e-10,2.531700033096065476e-32,3.461093452836554549e-11,7.618238164792378101e-32,1.832131725165782641e-12,1.172280124632858366e-31,9.540422638075689193e-14,8.945536537813762473e-32,4.898917119794568849e-15,3.506873780781570505e-32,2.485452916918110415e-16,1.514973126887221797e-32
1.067480983088428776e-30,6.730131012519360856e-02,2.587196212569421531e-31,7.190617070688576362e-01,1.174322896974617877e-30,1.870970332167686268e-01,1.759970216128870178e-30,2.403181951486457399e-02,1.390841596080103265e-30,2.305462737122177842e-03,3.585149424360847619e-31,1.878857199152184976e-04,4.671653951698955336e-31,1.377922783608288376e-05,1.419498296474432065e-31,9.380355360684918324e-07,6.619519188121893690e-32,6.039565964390444171e-08,8.258171642168127729e-33,3.723054577780762111e-09,1.063707984595040124e-32,2.216101619944621300e-10,3.173772604800973879e-32,1.281621141430350009e-11,5.616641445656817253e-33,7.234951397137939313e-13,3.791063882815304639e-33,4.001253816291470407e-14,6.993676329640477915e-33,2.174220073734975595e-15
8.540538147513873591e-04,2.021051319157114006e-30,1.245195021166129179e-01,1.302631785667638144e-30,5.793295298078049438e-01,5.972224052393673038e-31,2.462963436034210363e-01,1.363760347416588190e-30,4.320594435913893694e-02,1.996697792966311179e-30,5.232830725176712029e-03,1.039784542646788934e-30,5.140394883639806461e-04,6.147444350292374421e-31,4.406079563712811647e-05,4.448454484931362461e-31,3.428923365123280834e-06,6.020387219229999877e-32,2.482031007167443324e-07,6.763937508082541915e-32,1.697846498536460497e-08,6.242681970586159199e-32,1.109772099111891985e-09,1.982185103810289858e-32,6.987308335423193164e-11,6.509122927951320679e-33,4.263497318037812463e-12,1.621349671832223245e-32,2.533111551842929106e-13,4.132120400771515045e-32
6.668740356191906773e-31,4.037165997801878126e-03,1.656478411665261829e-31,1.870970332167842809e-01,4.892739118471158981e-31,4.344051515480417125e-01,7.697290165558908082e-31,2.941138727544916898e-01,1.638341146659393497e-30,6.868869460200416333e-02,1.044271651739217953e-30,1.031994158173024125e-02,2.040031094535203418e-30,1.206842452174307833e-03,6.555499529082899601e-31,1.197901803673381203e-04,2.536630965672477458e-31,1.058169428787901858e-05,7.287032598768228440e-32,8.563023757051290916e-07,1.384430181366000354e-32,6.470487313330528945e-08,1.566301776502270569e-32,4.626802796902948778e-09,7.372227482636566087e-33,3.161459187005780066e-10,4.100879621110295045e-33,2.079463762260843120e-11,8.595677606167381389e-33,1.324208538890056858e-12
3.404252475146679759e-05,6.428352734791782461e-31,1.126274077760486096e-02,1.741786463557719059e-30,2.462963436049855070e-01,9.508803017106417961e-31,2.976492831655815352e-01,3.400800574621068808e-30,3.243791196309617764e-01,4.181077854010994103e-31,9.927888701815788808e-02,1.306867134178446605e-30,1.826361098206350300e-02,2.389537638462531960e-31,2.517403067627058122e-03,2.207793835827381216e-31,2.871438654161171441e-04,4.338099258528965422e-31,2.861693744551025833e-05,7.229243190579596957e-32,2.576236360780526643e-06,1.035830251056562332e-31,2.141699846794304714e-07,3.225188269566529257e-32,1.669712244371514197e-08,7.449643641036248240e-33,1.234613589324529075e-09,1.291730458403499018e-32,8.732334431030780482e-11,2.379274489337816546e-32
3.114526463780441530e-31,2.245301189517892755e-04,3.540292964507215137e-35,2.403181951547364234e-02,1.859892748853025881e-30,2.941138727619218018e-01,3.921451593620092187e-30,1.802818918457294861e-01,2.596562417277001352e-30,3.335337325189228208e-01,9.608363054784651675e-31,1.327258148158813322e-01,2.129573434056651266e-31,2.961585351515445483e-02,8.471016002447506533e-31,4.773609706152969270e-03,6.452665858385178092e-31,6.217100647405857583e-04,2.414040927359625539e-31,6.954038129114924974e-05,2.541441673794244442e-31,6.934630331312815701e-06,9.199023403389072161e-33,6.319724154444850250e-07,5.815006627636146355e-32,5.355468896864280944e-08,1.613490351769826813e-32,4.274013163045623411e-09,8.564496314916781155e-33,3.243309640756949039e-10
1.415841298281733059e-06,1.828897701683038548e-31,8.359263055895540607e-04,1.304655909162719648e-30,4.320594441000129293e-02,2.017224494351273007e-30,3.243791200107634110e-01,3.194972668867539829e-30,9.019687790766592328e-02,7.516068092893357146e-32,3.209935027835482124e-01,8.282424472739962844e-33,1.659799978285939337e-01,9.223410795434088544e-31,4.463579615847458604e-02,2.881801307474492235e-32,8.361193642741739443e-03,2.112250136763438812e-31,1.236782309836416795e-03,7.335783240410108086e-32,1.545701543851371942e-04,3.840118441817972785e-31,1.700978662709361837e-05,6.043190763531690619e-32,1.693889872668847386e-06,7.607655199918686847e-32,1.555996103376412874e-07,6.190986648427182604e-32,1.337099153720062993e-08,4.414839111974466885e-32
1.364585321547189930e-31,1.196576982164568598e-05,2.431368491405482696e-31,2.305462745485421967e-03,2.161173559436901280e-30,6.868869485117223839e-02,5.937485351236932354e-31,3.335337337203899133e-01,1.798212017929981802e-31,3.129918476910918679e-02,9.606149126812759705e-31,2.890646011368112611e-01,1.877074666576608548e-30,1.955983789984991339e-01,8.896191829284899257e-31,6.316201450929122274e-02,3.309988619242515530e-31,1.368527507681633303e-02,1.898165063951095965e-31,2.289079620529078929e-03,1.047364510639876147e-31,3.184303711198673936e-04,4.775311892697481638e-32,3.854253103837516361e-05,1.681476540442712420e-31,4.182143262434669112e-06,2.210715868344117474e-33,4.154034808203487078e-07,5.629108336968900996e-32,3.835317314606846762e-08
6.020948366783019525e-08,6.657791643722099037e-32,5.563929716959160806e-05,1.719538968012405954e-31,5.232831313113819882e-03,1.513966459659166097e-30,9.927889817205245993e-02,9.307269622503436526e-31,3.209935384710451145e-01,1.098347283357525396e-30,3.415749084393923315e-03,5.503382871509747716e-31,2.424537103677286976e-01,1.009663991603783395e-30,2.182366088779906788e-01,2.128923220952429144e-32,8.453328464256570918e-02,3.593245982002465112e-31,2.111393199085912983e-02,3.042118774165790045e-31,3.979416793879547547e-03,1.100859956400269422e-31,6.141583800542322908e-04,9.383224369588039315e-32,8.152746715060042314e-05,6.894768719187216696e-32,9.614596831337018600e-06,1.376436080868444271e-32,1.030335681592140461e-06,5.598904251649136295e-32
3.802918681664822460e-32,6.198209787291161687e-07,1.482768520800006774e-31,1.878857727867333082e-04,8.536151962102568022e-31,1.031994448578703143e-02,1.813797431346877092e-30,1.327258521618974729e-01,7.384147036503530237e-33,2.890646814317157642e-01,7.902218343051495282e-31,2.746971873486703068e-03,2.596324485286953664e-30,1.874691768846654671e-01,7.272687494130302972e-32,2.311469501717464126e-01,1.699772560987474213e-32,1.075792908729218539e-01,1.822231765154216820e-30,3.090941840594321061e-02,6.512821323940402058e-31,6.545964401380327882e-03,5.952488834082737435e-31,1.117767287155841836e-03,7.351774225904268115e-32,1.623228645283428847e-04,1.136108766349782511e-31,2.075837134336616904e-05,4.848988157109427903e-32,2.395193662762735426e-06
