9.568747464701266026e-01,4.211175546089546140e-02,9.902651432818806564e-04,2.273735951803300897e-05,4.861550263818864087e-07,9.237463764164228897e-09,1.706884405462608597e-10,2.949481929616122575e-12,4.892942616568394031e-14,7.883877830818349931e-16,1.225366508911138250e-17,1.889877447208944583e-19,2.867228609807277459e-21,4.378057260375272792e-23,6.718359196939077624e-25,1.045792813633872852e-26,1.663053511843951401e-28,2.802841146986605950e-30
4.210755300340483093e-02,8.743776664267873810e-01,8.055270320587773480e-02,2.871308736864541973e-03,8.834183452604212907e-05,2.371420911088793628e-06,5.417844314608877437e-08,1.169623751407250422e-09,2.312119922072426144e-11,4.316407833999761151e-13,7.729656198963792698e-15,1.321315711981158318e-16,2.222555887560718067e-18,3.651554869218979865e-20,6.001631783556424569e-22,9.863630956452037726e-24,1.634854207402478772e-25,2.729264990976422026e-27
9.942902466673082112e-04,8.053648326181424288e-02,7.971834759189114772e-01,1.155148554085461965e-01,5.549272809032772258e-03,2.144923912476375514e-04,6.939931325852444914e-06,1.853487489559577182e-07,4.579599833450973996e-09,1.019485205095326392e-10,2.115379245996172589e-12,4.168036751494672954e-14,7.771343621475842512e-16,1.415776734236074814e-17,2.504029287444891398e-19,4.407392804353909526e-21,7.722582632848751898e-23,1.348851689606797859e-24
2.291049451179895066e-05,2.882638531406057046e-03,1.154797650705027406e-01,7.250627320603335590e-01,1.471833807315840736e-01,8.935713192068804947e-03,4.165680852848390597e-04,1.579495811253937116e-05,4.830877751818843332e-07,1.344768372380794131e-08,3.329670049602920587e-10,7.602237173629880038e-12,1.634513964016864092e-13,3.301010384365170399e-15,6.474724858475323303e-17,1.226502267688036087e-18,2.301570882261843185e-20,4.247163526587118851e-22
4.902748048401641105e-07,8.900901932235605351e-05,5.570502014868007612e-03,1.471234677156075255e-01,6.577926697817724211e-01,1.757367716686137338e-01,1.294738995290865315e-02,7.077931326962648559e-04,3.081031036019975738e-05,1.062303899511694336e-06,3.290512484252722398e-08,8.971373297486288722e-10,2.235272399496641007e-11,5.207839421048024689e-13,1.132489100462450213e-14,2.379389442379776412e-16,4.806542024029532968e-18,9.478799231797424810e-20
9.334781914477644799e-09,2.391347464190228454e-06,2.160988831718299293e-04,8.968809401882060078e-03,1.756469250840818341e-01,5.951570829190095946e-01,2.013470092531104705e-01,1.750606312084799707e-02,1.099376299883662823e-03,5.408503108954006920e-05,2.076306794692559766e-06,7.084996254228823778e-08,2.109496214577627515e-09,5.695838829369260549e-11,1.429518084662150980e-12,3.330172790883587526e-14,7.462724189948903842e-16,1.582567113683823234e-17
1.726664013044090247e-10,5.474535441157968684e-08,6.997750958039705859e-06,4.196618707134207901e-04,1.299374854195362548e-02,2.012229026122173414e-01,5.369462064116944378e-01,2.241797251662354939e-01,2.253829365931150214e-02,1.600644739261194169e-03,8.790125381260004448e-05,3.719788492364796465e-06,1.386757046166134649e-07,4.477782749938615616e-09,1.302490165190205661e-10,3.503420649090035896e-12,8.707284201508302791e-14,2.045616796435827903e-15
2.985700785966082150e-12,1.183106376337638260e-09,1.872749439477711773e-07,1.592542705551857010e-05,7.130050463531977098e-04,1.756655940440747521e-02,2.240177616026760576e-01,4.829565995679192536e-01,2.443943612739949978e-01,2.797524962667336662e-02,2.219172397684694795e-03,1.346850846361285386e-04,6.231021642818860294e-06,2.520309179110994013e-07,8.773416134062499067e-09,2.735221811504245924e-10,7.853610263041116925e-12,2.041861255715322462e-13
4.957789135206439655e-14,2.340351271422900888e-11,4.632112493342047252e-09,4.880735519455458628e-07,3.106261479153158231e-05,1.107401788766391223e-03,2.261333237504439125e-02,2.441916209386567060e-01,4.329910303542400807e-01,2.621443266227757030e-01,3.375251746918051660e-02,2.960903124517965355e-03,1.969703789382965193e-04,9.893340168390980053e-06,4.315959472588006354e-07,1.611478832002495345e-08,5.364340832832555809e-10,1.611606775849061955e-11
7.989897607647987112e-16,4.373332435023661059e-13,1.031862485027010004e-10,1.360106969456547256e-08,1.073191333070832874e-06,5.452408452175503453e-05,1.612227185965561240e-03,2.806481181907001521e-02,2.618985162225650476e-01,3.868583606748557946e-01,2.775771519209815352e-01,3.980991838744042666e-02,3.830268605006971125e-03,2.773652866855483594e-04,1.503596652433189866e-05,7.038488834319010583e-07,2.808994990699178811e-08,9.750257263105216570e-10
