5.691471266404756202e-01,3.153269834275590489e-01,9.768006495229102082e-02
3.150984923632003665e-01,9.338698646326104580e-02,3.958805649001139182e-01
1.032429358655390372e-01,4.327064129112643265e-01,5.994078636477703087e-02
