2.023480089674165039e-01,1.272048449742167464e-01,3.177224867188073176e-01
1.333619403881959598e-01,2.965782588565183953e-01,1.409509725069074959e-01
3.214531413090991885e-01,1.722846275400858052e-01,4.526408630076590722e-02
