8.433774820615742573e-01,1.364510415815589628e-02,1.085346512232660543e-01,5.398801495522517063e-03,2.083282871493638208e-02,1.769603748432027526e-03,4.418421251484388503e-03,5.381966148302757841e-04,9.785868992446854816e-04,1.569176234457702853e-04,2.217358894089543669e-04,4.447478764461944989e-05,5.090499249745631007e-05,1.234264894949591979e-05,1.177767971195822095e-05,3.368209526156352366e-06,2.737420896288730481e-06,9.062820391206894608e-07,6.378426499036588733e-07,2.408800762314079004e-07,1.487918294299665120e-07,6.332590723884285732e-08,3.471586302957121454e-08,1.648264513860870186e-08,8.096054731840647835e-09,4.250694195389441289e-09,1.886312663204987935e-09,1.086759820353495741e-09,4.389419864683979312e-10,2.755825316580691590e-10,1.019895843431961315e-10,6.933960135222394685e-11,2.365886125524697701e-11,1.731658613926949647e-11,5.478716336397992073e-12,4.293518020064198479e-12,1.266442962869631086e-12,1.057150717575464725e-12,2.922143210955434221e-13,2.585370967219268726e-13,6.730107543277678237e-14,6.281317576286761233e-14,1.547196982055288546e-14,1.516410724481284739e-14,3.553408705214883863e-15,3.603903361007163404e-15,9.114371971750141435e-16,6.872855303258195592e-16
1.208541733006663656e-02,6.007652900118982675e-01,2.241521026215803972e-02,2.313458560301839273e-01,1.637850689630910780e-02,7.381861250117015272e-02,7.889385776419658228e-03,2.186129678369205798e-02,3.168316281792050645e-03,6.208758162458385271e-03,1.147644514164883594e-03,1.714881544983091989e-03,3.885552463206591372e-04,4.640279387388128603e-04,1.253341195602206408e-04,1.235437301195758475e-04,3.896096797389182314e-05,3.245533742073624246e-05,1.175841772364226015e-05,8.429227584170623583e-06,3.462794968100141392e-06,2.167433373693191892e-06,9.987039810350858032e-07,5.523757171019848860e-07,2.828423741423629377e-07,1.396469064892229728e-07,7.882041507643580018e-08,3.504655354816632113e-08,2.164781345615688127e-08,8.736493881471908555e-09,5.867113848040443462e-09,2.164368793511506015e-09,1.570797700580674260e-09,5.331188294066147237e-10,4.157887794712190675e-10,1.306139571862406245e-10,1.088912681484451283e-10,3.184076898723413582e-11,2.823220860466313146e-11,7.725835212667595949e-12,7.250273730233913930e-12,1.866381551176924184e-12,1.845088378777367157e-12,4.490014552330735130e-13,4.656693583754559380e-13,1.069529098660405836e-13,1.189061486826380273e-13,3.635703170604869860e-14
1.100772445168900077e-01,1.810314949235904830e-02,2.878287320713650010e-01,2.310619378868092322e-02,2.726765977282751829e-01,2.711181612704125984e-02,1.389499141960698347e-01,1.856649773618510024e-02,5.649238645884036014e-02,9.706124825867660719e-03,2.038255061353847278e-02,4.333359749123052822e-03,6.822012375618970517e-03,1.743683325729782985e-03,2.166875329368500754e-03,6.514324105870155247e-04,6.618908381170058577e-04,2.300725988349343061e-04,1.960822175968955638e-04,7.772585001825992686e-05,5.666040051984667502e-05,2.532151505852929134e-05,1.603569721806207769e-05,8.001357967462304494e-06,4.458445712529577035e-06,2.462995258396042030e-06,1.220622651563630032e-06,7.410062642358805072e-07,3.296734674056121460e-07,2.184531883130138766e-07,8.797129147373689578e-08,6.323623673060460958e-08,2.322145667686762114e-08,1.800400780069435803e-08,6.069894626760904405e-09,5.048526283678538473e-09,1.572538290797358749e-09,1.395887648216813150e-09,4.040934111666105463e-10,3.809321717800990328e-10,1.030650266064327291e-10,1.026870828150904941e-10,2.610592441906813559e-11,2.736488780225238744e-11,6.577003976325842707e-12,7.140147075798417458e-12,1.852078832518286238e-12,1.468770636754235463e-12
4.803406985208670370e-03,2.346657069396480277e-01,1.833641342116000550e-02,6.542871284669141141e-02,1.782955703780004023e-02,2.092398639306135844e-01,3.064829535632155114e-02,1.759349369187194478e-01,2.970703845219219152e-02,9.885650950050722807e-02,2.020157309602555601e-02,4.536607680233489120e-02,1.110675398891315668e-02,1.839349235979320651e-02,5.306410444309184182e-03,6.852604847716868043e-03,2.293851356752739292e-03,2.399373152606801545e-03,9.196066577974851058e-04,8.008615545331013380e-04,3.474773776673800696e-04,2.572677860326050953e-04,1.251341177957026880e-04,8.007937381575927504e-05,4.329381798630135424e-05,2.427334958433614211e-05,1.447637578895443318e-05,7.192222855836957429e-06,4.699484388736924780e-06,2.089362013429864575e-06,1.486410056929954427e-06,5.965101300313570878e-07,4.593607747906605824e-07,1.676961730069428516e-07,1.390247824051164489e-07,4.649804028225988271e-08,4.128319575592354808e-08,1.273347358350102178e-08,1.204704703461958026e-08,3.447998243493630510e-09,3.459319423413506282e-09,9.241266531863342128e-10,9.785753416894095595e-10,2.453590381529385546e-10,2.730918518639965083e-10,6.420526186036345555e-11,7.667169692805420445e-11,2.447258532923001360e-11
2.143407635836279759e-02,1.381235302848763877e-02,2.766274768733507083e-01,1.597079417157754727e-02,1.460500150858765360e-03,1.214282446273008166e-02,9.729091936527178852e-02,2.504361132955252450e-02,1.581201419191141933e-01,3.500647795734942308e-02,1.276310802702496916e-01,3.140696715710933340e-02,7.555243062769731455e-02,2.141508742754021088e-02,3.733513231525521781e-02,1.219129832773244507e-02,1.636214366682828270e-02,6.109021593138076051e-03,6.576364128274171141e-03,2.782624030438437829e-03,2.474796871284027158e-03,1.176508969711371035e-03,8.840245474409696904e-04,4.684270793928675442e-04,3.026487144245766604e-04,1.774481736969196668e-04,1.000041195732837154e-04,6.444694950718470961e-05,3.206358663076620900e-05,2.257169067565981027e-05,1.001657067358396037e-05,7.658267118564751971e-06,3.058938185391773041e-06,2.526228312024852213e-06,9.156525787739346439e-07,8.125727319521189615e-07,2.692532530255041094e-07,2.554727868590799183e-07,7.792336745337259521e-08,7.866654086973480455e-08,2.222975903436260844e-08,2.376466175163660522e-08,6.259563670005747927e-09,7.053853140990186814e-09,1.743954433697097031e-09,2.036988753315205508e-09,5.432286015720595078e-10,4.540320423794461623e-10
1.581591621517945863e-03,7.597066091192192228e-02,2.191702768788971606e-02,2.122988322043243559e-01,1.401461843584515116e-02,4.864812290215515117e-02,1.051638911240544358e-02,1.655237382641344679e-02,1.514465884463501999e-02,9.667484095187314774e-02,3.089778047364008171e-02,1.241476762727834471e-01,3.782432718608951666e-02,9.808431595042058082e-02,3.255392506158807930e-02,5.996421552044528536e-02,2.228897478836225354e-02,3.114799833650852556e-02,1.301476618672399964e-02,1.443085742396131750e-02,6.756213062574593572e-03,6.137543974996776536e-03,3.202422705558930632e-03,2.441451324710199131e-03,1.411349191570993337e-03,9.201186798528911484e-04,5.858221842329068736e-04,3.316048480646147816e-04,2.312039564760024336e-04,1.150815897460409610e-04,8.738783601734231746e-05,3.866656718597002377e-05,3.181010152874763045e-05,1.263163271069398740e-05,1.120127723334358506e-05,4.025980215422637242e-06,3.829281361750751091e-06,1.255453113641120242e-06,1.274654646757013105e-06,3.839466245978311718e-07,4.141480557574627846e-07,1.153846214483255911e-07,1.316130734811914521e-07,3.413097938555461384e-08,4.100171683181162055e-08,9.896857377725723565e-09,1.276350136400121643e-08,4.269356574842974622e-09
4.612530032296328908e-03,6.797135518918922745e-03,1.430427046860159868e-01,2.431228210743946114e-02,9.871945478364946291e-02,1.343572380066101676e-02,1.078481270809462655e-01,1.309423895427646103e-02,5.793405408757045308e-03,8.482586024556117849e-03,3.236078236381785544e-02,2.000755643779503906e-02,8.816871325634251244e-02,3.536077926144262640e-02,1.000556193634261071e-01,3.973063842227611553e-02,7.791233891317214666e-02,3.329567856707522921e-02,4.865518380657443687e-02,2.287702718828745971e-02,2.618775873689788841e-02,1.361360205706009172e-02,1.264622137759535171e-02,7.260437891848276447e-03,5.618210657536138602e-03,3.550227577284980219e-03,2.335207574335462603e-03,1.617253478312739596e-03,9.190418596386197266e-04,6.943471854287138314e-04,3.455159626689882678e-04,2.834339520475611567e-04,1.249279656228531534e-04,1.107490352772406484e-04,4.367315739212951489e-05,4.164471756373318057e-05,1.482458405341215435e-05,1.513482690986129149e-05,4.903153301153053585e-06,5.334793100080232764e-06,1.584705425782997185e-06,1.829128812680206738e-06,5.017102641811608280e-07,6.115847231423933931e-07,1.561490569857454140e-07,1.974226292241680218e-07,5.429576373821138776e-08,4.793485430410319664e-08
4.831974977628966444e-04,2.283190082545529659e-02,1.547365353309624464e-02,1.811706050187333328e-01,2.055492321050870000e-02,1.678253978653394124e-02,1.355293908815037585e-02,1.124821131065871782e-01,1.638261127001964731e-02,4.279468590196931072e-02,9.062885818992467285e-03,2.867566349489514797e-03,9.668505994519571711e-03,4.035996336324614020e-02,2.490626843087827627e-02,7.823430688466941063e-02,3.877424821705754282e-02,8.206873735229240630e-02,4.101551875095561100e-02,6.316750740549192944e-02,3.371214232611053491e-02,4.001656972529690770e-02,2.321772875335255393e-02,2.210828422528123699e-02,1.401505956218401620e-02,1.102102070625116635e-02,7.633053279252680762e-03,5.067723950762280209e-03,3.825959517923688182e-03,2.182489351142962060e-03,1.790165722874445010e-03,8.901247350505406752e-04,7.902155613025665286e-04,3.466869369853871406e-04,3.317494323876705336e-04,1.297868501178744320e-04,1.333034692056106788e-04,4.694333617069878915e-05,5.152793373034995276e-05,1.647360818765896651e-05,1.924007617487822917e-05,5.628315972692963467e-06,6.963264200138420900e-06,1.877476987203139547e-06,2.451042512402425740e-06,6.099101514153938034e-07,8.548968899017464082e-07,3.010929993973493276e-07
1.036723948376888334e-03,2.767078381614018669e-03,5.902799384456044324e-02,2.409532946807878273e-02,1.628702620098969323e-01,1.448286970096330020e-02,5.861081399753187773e-03,1.352918310159298594e-02,6.624100787592900053e-02,1.688208616768169246e-02,7.616595393127431612e-02,1.453700005746925115e-02,1.499117072720299038e-02,6.380747288142156817e-03,7.967324518053818180e-03,1.254287902795409200e-02,4.321611123397454263e-02,2.937459679252735906e-02,6.868543642531488302e-02,4.139361778671123843e-02,6.811446289445498292e-02,4.183282993896129259e-02,5.188552216817920310e-02,3.385340471219999703e-02,3.318603485126746938e-02,2.334076613522750865e-02,1.869658565474446518e-02,1.424130580458597174e-02,9.554681323331612117e-03,7.884935138595035656e-03,4.516750065447501516e-03,4.031568107240116224e-03,2.002716921919612137e-03,1.928130597047909281e-03,8.415113646784636156e-04,8.709319386015322443e-04,3.377282329827696627e-04,3.743484566785257122e-04,1.302671416492438394e-04,1.540274336698438720e-04,4.853227846053309683e-05,6.095949684433520874e-05,1.753588016710485659e-05,2.330074525240117322e-05,6.177551029107231901e-06,8.516297254564077023e-06,2.425328680201560545e-06,2.266914556011639210e-06
1.415206874357158415e-04,6.581709432705846671e-03,8.259128110942464546e-03,1.033430312783433780e-01,2.795917534557352049e-02,9.959478320643620763e-02,1.065839410886657533e-02,4.343185890299268437e-02,1.325593134394103742e-02,1.696725258901156386e-02,1.419174706366206976e-02,7.299516819750184737e-02,1.894221441442232867e-02,4.437311508838914093e-02,1.085276400449891078e-02,5.120242237199427310e-03,5.601192958345585678e-03,1.348152488486771897e-02,1.619172614838771188e-02,4.312935419726410952e-02,3.331343480124855649e-02,6.000559317058977438e-02,4.338758360981963963e-02,5.697363124376079307e-02,4.227305879251042064e-02,4.297283358814569382e-02,3.375448556295597424e-02,2.765508156986838662e-02,2.327050627075841552e-02,1.581202124784480967e-02,1.431146738942518787e-02,8.240980542742673901e-03,8.026742256677644322e-03,3.984550788752244839e-03,4.170450953333051415e-03,1.810097897209620495e-03,2.030787448715647581e-03,7.800028149211424115e-04,9.350776740537816278e-04,3.212067004078482434e-04,4.099833544447680183e-04,1.271553124844876652e-04,1.721277929396982504e-04,4.861817221832458348e-05,6.956308265149038599e-05,1.795267142095501457e-05,2.755858491398994995e-05,1.028011319241339575e-05
