3.142988371178706553e-01,2.629070809939824116e-01,1.622613612940251027e-01,1.809005754896692297e-01
2.618550886219614959e-01,1.650934724507139850e-01,1.430770962752173081e-01,1.838386992403157894e-01
1.668519751634623405e-01,1.352027111137971693e-01,2.210836024475708317e-01,1.449871426439643396e-01
1.847775085263476114e-01,1.888008322349228885e-01,1.684153468424961220e-01,5.393068546605650493e-02
