2.432299622243642197e-21,4.170677149490897011e-21,2.250424238801354988e-21,1.437641212497458416e-21,5.148324358156318768e-21,1.334496795691442828e-23,1.322896729444005831e-23
3.135735111567221572e-22,1.263497278530947530e-21,5.641788124550208145e-22,1.795542511611774318e-22,8.351098681375909359e-22,6.891460747766445317e-24,6.781937478224644234e-24
4.084064982198421268e-23,1.476506274421931404e-22,1.090063524584861775e-22,3.047056253104059751e-23,8.059911225879699391e-23,5.356296152531449724e-24,5.320835059041619825e-24
2.345177514578251825e-23,3.963067379001242214e-23,5.162163717587629204e-23,2.531679721450101729e-23,2.864898739999262132e-23,5.184047950078391944e-24,5.148678033690812420e-24
2.307678421380608305e-23,3.645487463851591347e-23,5.376198627617174546e-23,3.117133138274463500e-23,2.709672331502080618e-23,5.287240956435842572e-24,5.143725616658901402e-24
2.342072364808574815e-23,3.677723782487085771e-23,6.639775257549981819e-23,4.029702278900139583e-23,3.050617809520251549e-23,5.769781870554979624e-24,5.144400462249899523e-24
2.479371757145063414e-23,3.799251365650610543e-23,8.400380965635256165e-23,5.390564369507621010e-23,4.005810665938685405e-23,7.858532253854955508e-24,5.147502655023545399e-24
3.046769182004418269e-23,4.262243384860981971e-23,1.079176001658226249e-22,7.583671101148413870e-23,6.414340725943304707e-23,1.635828383920318168e-23,5.161648973375455270e-24
5.424369763430290845e-23,6.069288076656357692e-23,1.432898709037562953e-22,1.087010965374431280e-22,1.181286455999274985e-22,4.597717942145401396e-23,5.226497828036356785e-24
1.509680518141617081e-22,1.291605949800326947e-22,1.963169793313759629e-22,1.541155807681108514e-22,2.110353134930474965e-22,1.243209783352970258e-22,5.524380978954878666e-24
