4.798821713906453114e-33
1.335300647954611302e-32
3.715553372739371175e-32
1.033874797171831271e-31
2.876818037575464691e-31
8.004917078894661258e-31
2.227415728176669462e-30
6.197916577062023759e-30
1.724607104559934068e-29
4.798821713906452892e-29
