4.466935362078860985e-34
1.242951299080402630e-33
3.458585823741736157e-33
9.623720502192824298e-33
2.677857396759012712e-32
7.451297277121690687e-32
2.073367729709527577e-31
5.769268870536086587e-31
1.605333333957107965e-30
4.466935362078862513e-30
