9.781421341909934952e-01,2.026655711300713592e-02,1.502417422086915364e-03,8.497411538483622400e-05,3.621153610426317416e-06,2.850444466124677109e-07,1.004196035631995233e-08,8.854210136438357332e-10,3.025496062496565475e-11,2.726552076089010252e-12,9.796183565246475715e-14,8.676108172934594930e-15,3.406265607205476248e-16,2.914199295038031607e-17,1.269032185568952985e-18,1.041700457974553911e-19,5.047040332493340942e-21,3.971207297309654810e-22,2.135256134071716478e-23,1.613982252322196192e-24,9.578347767824016112e-26,6.987773581236129490e-27,4.528115355895649977e-28,3.167297995933086773e-29,2.396464548742109770e-30,1.582185333135473468e-31,1.149783815023171391e-32,3.681501079008878010e-33,8.514272811127829603e-34,7.922756633167937539e-34,5.681752865147548683e-34,1.368174846854524564e-33,1.231149444786848573e-33,1.024440331112894063e-33,1.654328548130579587e-33,9.427999576606497107e-34,2.225545217068299865e-33
2.023141256094336884e-02,9.354796024272471477e-01,3.964934179089880245e-02,4.289560070866823248e-03,3.311489168023971507e-04,1.720637691289932984e-05,1.654033918730282340e-06,6.674220688553383313e-08,6.795068033180241759e-09,2.580657138633384033e-10,2.594815927476718699e-11,1.018379024470589051e-12,9.835298725665699727e-14,4.170134491925492483e-15,3.828202770848172062e-16,1.785530958814070625e-17,1.554237029837351240e-18,8.013961605178073857e-20,6.627691025838501929e-21,3.772693935069208271e-22,2.976941467851951220e-23,1.862404420484712642e-24,1.409688818021243264e-25,9.627347223371004177e-27,7.001694161835256849e-28,5.279959658059291020e-29,3.840727878933302352e-30,2.743746440555142680e-31,2.650083711593822571e-32,5.127348006033568734e-33,1.466994738146067099e-33,2.770443051581881539e-33,1.285030346244101544e-33,5.874941789845065782e-33,2.608986487371997750e-35,3.832300420395688279e-33,1.485014162971205403e-33
1.537093984355603548e-03,3.951258831603596949e-02,8.918497422965221411e-01,5.809101785269656787e-02,8.148983670008906263e-03,8.056990172722530708e-04,4.899660262479971478e-05,5.594277695957144729e-06,2.533040420124913766e-07,2.931420342146074667e-08,1.222388532647287761e-09,1.357448575128335689e-10,5.772978356507573021e-12,6.036386958404753342e-13,2.748447652797611453e-14,2.692938576543697641e-15,1.339643393107511439e-16,1.231507655572687535e-17,6.735803775242109056e-19,5.836037661796586374e-20,3.507972689405271331e-21,2.881992492905326108e-22,1.896445056465030291e-23,1.487320782821016124e-24,1.064939589432289435e-25,8.018736097709150332e-27,6.238376509794968021e-28,4.469944381305271710e-29,4.060421656081012749e-30,3.540386829044996757e-31,1.890148221808090378e-34,9.286618068242896522e-34,1.580336990057414406e-32,2.665946001525767151e-33,4.424579494149094637e-33,2.326477591904641004e-33,3.030283888279858094e-34
8.530383629197788107e-05,4.389482355577708876e-03,5.779352164708945888e-02,8.476233565294566397e-01,7.554229694043437804e-02,1.287584180257295326e-02,1.566583928720489266e-03,1.083893892001581131e-04,1.440463872075522725e-05,7.205285056433565534e-07,9.361642464535941736e-08,4.244391384354805666e-09,5.161828303662908394e-10,2.362908729949649247e-11,2.658635572194200473e-12,1.293638025527634703e-13,1.346547136111236135e-14,7.118373107143224613e-16,6.885554875738288655e-17,3.983483569957748153e-18,3.605199009907733392e-19,2.283000099254165787e-20,1.948143631113313364e-21,1.345793110410305307e-22,1.091188640012434733e-23,8.182916776443543940e-25,6.350366693844429210e-26,5.136682022391618092e-27,3.838362864983219555e-28,3.276699285510080448e-29,2.637978845423818887e-30,2.091263817177371564e-31,3.479400655931066446e-32,7.963286075921924813e-33,5.728816593944589520e-33,4.572737104797525415e-33,9.798591049619354704e-34
3.756321121988233127e-06,3.321752888825089890e-04,8.340624923855481307e-03,7.503252446934649544e-02,8.031530035454721439e-01,9.196197708070316668e-02,1.827490051203859225e-02,2.662515948686894080e-03,2.052840023542696875e-04,3.127083283896779062e-05,1.706843963123489177e-06,2.464954528108982138e-07,1.205327677165366955e-08,1.593960945571859029e-09,7.809653824990111047e-11,9.405193562744792420e-12,4.870220709416337753e-13,5.363354207900713398e-14,3.003258542041202915e-15,3.046743841616527931e-16,1.859595954158352305e-17,1.753333007023567809e-18,1.167269678076254105e-19,1.032293949616554603e-20,7.473575712178203519e-22,6.254375147810123553e-23,4.899790107625882168e-24,3.911499332302753135e-25,3.297361893787071118e-26,2.549623670458474097e-27,2.258965009316449699e-28,1.771111179969547544e-29,1.900634005946676383e-30,6.724588575595106786e-32,1.085979893360548924e-32,2.932868511078626490e-33,1.748227094804276673e-33
2.877057416498150723e-07,1.784905912446309862e-05,8.075878023048820541e-04,1.318164169931133715e-02,9.119612337596554041e-02,7.587703772195263374e-01,1.073168954621867843e-01,2.416222191186981685e-02,4.133047933321132988e-03,3.495147678490870356e-04,6.029699460092488757e-05,3.555842994484151973e-06,5.660811286367135146e-07,2.965435799431049658e-08,4.238395662528601659e-09,2.211911641492248954e-10,2.837931419492013015e-11,1.558219198959247998e-12,1.808830936392815432e-13,1.069830121477082811e-14,1.134893804266317048e-15,7.291225707186020034e-17,7.144455098180496987e-18,4.990958719787500714e-19,4.565151175456882534e-20,3.458156677521938539e-21,2.982007990213443571e-22,2.438019007939443506e-23,2.000521540052993495e-24,1.754964371143552769e-25,1.382102395644858024e-26,1.293588004081390261e-27,9.780350953639175760e-29,1.011881428755331213e-29,3.909395244912967460e-31,7.828951056173098251e-32,4.374331468343207988e-32
1.046757788345920937e-08,1.668704646792049840e-06,5.082773845339693492e-05,1.569113250332692527e-03,1.871337256374724575e-02,1.062588832180449555e-01,7.147841764442548484e-01,1.215818026728174017e-01,3.036652597179693644e-02,6.008769177559485086e-03,5.503724589478694359e-04,1.064980221193631132e-04,6.730241048234871426e-06,1.172921450653239977e-06,6.545227718088942635e-08,1.005742184323344914e-08,5.567434839251029860e-10,7.578687627034901358e-11,4.398254172086001183e-12,5.364085201016847990e-13,3.342523496877710832e-14,3.697783942145791580e-15,2.495481533170094045e-16,2.535577791129103840e-17,1.855469233487118118e-18,1.752076365664214475e-19,1.386674705994680629e-20,1.230124787726962543e-21,1.048268051927000152e-22,8.822862524675614672e-24,8.048743123411463746e-25,6.477115337108023466e-26,6.311495641381278938e-27,4.886268299037933027e-28,4.927353784411652290e-29,3.626858090571408466e-30,4.647606235938243300e-31
8.985624850612048028e-10,6.954537607280025086e-08,5.641388893881409086e-06,1.124421729567954431e-04,2.664938651933872714e-03,2.474810011382265126e-02,1.202031652051754190e-01,6.714784463496392686e-01,1.347391660014792270e-01,3.673024373604377030e-02,8.311597236773351355e-03,8.162117319035124691e-04,1.757574750447984111e-04,1.182155097462740732e-05,2.242032216462502711e-06,1.326277973167992356e-07,2.180908213868729513e-08,1.275952186731550863e-09,1.836017561837434877e-10,1.123052933490771636e-11,1.434704885446569497e-12,9.397715106104654631e-14,1.081549529355124983e-14,7.652774101797358000e-16,8.046432888754184513e-17,6.158324042867208914e-18,5.992897474170038653e-19,4.948930893774555499e-20,4.509748264426684757e-21,4.000728148992809242e-22,3.449650699624840933e-23,3.270131963324495911e-24,2.692579687121213806e-25,2.712377331809564843e-26,2.157323342108304479e-27,2.290177133692860330e-28,1.568789764185388618e-29
3.151708274561814238e-11,6.893822745618856218e-09,2.638416157129935774e-07,1.451974725107814606e-05,2.129628495690578699e-04,4.133999028174145489e-03,3.111094488559630264e-02,1.330188276393003965e-01,6.291113679892363919e-01,1.467789096270155080e-01,4.311027860275492424e-02,1.105515336365020009e-02,1.154141153898370197e-03,2.747559354162595413e-04,1.955509838931791789e-05,4.015465028959568593e-06,2.507528685637315215e-07,4.394534406571328381e-08,2.708699067611143499e-09,4.106447778814071627e-10,2.640843006904212666e-11,3.524273968223034610e-12,2.421755677601158293e-13,2.892873370081451499e-14,2.142543894571351908e-15,2.326758960588024665e-16,1.859823850979392446e-17,1.862180697375383831e-18,1.602555276966695037e-19,1.498041230062382534e-20,1.381989681562623207e-21,1.219541779089320743e-22,1.199785620246838546e-23,1.009431891618051756e-24,1.051970847796139929e-25,8.633710234464989897e-27,8.370482535647357351e-28
2.782712066093362189e-12,2.686401275837913427e-10,2.973160434402025172e-08,7.502035506432350146e-07,3.150782261745380499e-05,3.625927442128149230e-04,6.006214129500335973e-03,3.764094634256855837e-02,1.447028773120078993e-01,5.879144691998174910e-01,1.576980996041111582e-01,4.937849498595486830e-02,1.424520927594846893e-02,1.569791170353874521e-03,4.108747645606602625e-04,3.079028411779056854e-05,6.814920002438741991e-06,4.476164490556242470e-07,8.330119535877752566e-08,5.394320638172227802e-09,8.590148176849901752e-10,5.795138098656471920e-11,8.058859402816167002e-12,5.798863338451624139e-13,7.174822230947486805e-14,5.553593080331151798e-15,6.218243158471475962e-16,5.184181043026134302e-17,5.332789066461090440e-18,4.777118509377583441e-19,4.574986185182505673e-20,4.384618658733101102e-21,3.955304926637864621e-22,4.034354819521501362e-23,3.464614246332340740e-24,3.759492532224329449e-25,2.744773422113817692e-26
