7.692586450913829754e-01,4.971259159881087630e-02,1.146080005203553437e-01,2.099470036264496769e-02,2.579154229106611629e-02,7.352859276680538507e-03,6.474549082851473528e-03,2.391468720366042317e-03,1.708533040092130280e-03,7.461837277455482661e-04,4.631313878001467937e-04,2.264525422456165787e-04,1.274412456256355825e-04,6.731833639922136711e-05,3.534907347349915894e-05,1.968308875245406336e-05,9.838343020350643782e-06,5.675068567187284170e-06,2.738964284690719355e-06,1.616239895590510358e-06,7.610564819044659171e-07,4.552069419985884022e-07,2.107308294569824786e-07,1.268956411388776376e-07,5.807931635465072462e-08,3.503397795022283253e-08,1.591960085797796404e-08,9.583881557402356040e-09,4.337028859449062301e-09,2.598729004195536035e-09,1.173832008473893468e-09,6.986751483036008516e-10,3.155365745105221511e-10,1.860846869253360832e-10,8.425035453839987048e-11,5.407400740942118676e-11,1.791576521578151331e-11
1.068435829410522425e-01,4.525816888647216096e-01,3.923023941079084587e-02,2.015246960179069846e-01,4.192403137559847642e-02,7.555221393373796890e-02,2.424552623393707446e-02,2.660691655325354149e-02,1.103568347024466538e-02,9.060637811887928272e-03,4.427129086324593440e-03,3.015798977494476511e-03,1.641196336223692915e-03,9.856754748351855867e-04,5.759331592088197827e-04,3.170378002057417776e-04,1.939873467303097855e-04,1.004711180929860134e-04,6.326018080112523858e-05,3.139298044301225938e-05,2.008858524760599086e-05,9.676165351855460064e-06,6.237027626913544313e-06,2.943275108612451161e-06,1.898801702411935802e-06,8.838394496983752420e-07,5.680646859583527903e-07,2.621071242096078375e-07,1.672835066179503313e-07,7.678718237344608939e-08,4.855223898073953984e-08,2.223009839191715118e-08,1.390376625792708595e-08,6.353124637214207142e-09,3.938324206704323057e-09,2.005785824771018075e-09,8.286804892483609201e-10
6.333443483211796676e-02,1.850601779343801490e-01,1.800252160825447645e-01,3.245119628821551555e-02,1.930285857272586725e-01,4.420227091885672865e-02,1.153026553257616854e-01,4.088059276947784981e-02,5.596339807393343330e-02,2.594457040333265907e-02,2.438596231277609036e-02,1.336386319575068489e-02,9.924117027387045417e-03,6.045409314128235428e-03,3.844354672372047275e-03,2.501966276008603558e-03,1.432440894078744736e-03,9.699480213663415210e-04,5.166805388580899237e-04,3.574741857057790826e-04,1.811773869415482779e-04,1.264858535043822613e-04,6.195019591149740772e-05,4.326339901559227781e-05,2.070329789264921605e-05,1.437603660096337703e-05,6.774671667595386598e-06,4.658102897778973163e-06,2.173897639229749709e-06,1.475926188120222613e-06,6.849169797780050241e-07,4.583252738115036810e-07,2.121170605542766277e-07,1.395659282052252279e-07,6.461705416904776465e-08,4.621276016574971781e-08,1.584901739256924872e-08
3.745474563595890122e-02,1.054172975497354586e-01,1.760869879516631653e-01,4.484607455758598399e-02,5.830674396945111776e-02,1.223401602979357489e-01,3.695749345006102415e-02,1.168392557197778930e-01,4.610708550627373031e-02,7.806732724456101613e-02,4.058341299915090017e-02,4.351587018383805405e-02,2.695719614010817083e-02,2.166857023397339085e-02,1.492872850094814283e-02,9.961913691095131834e-03,7.300473914979773403e-03,4.306728644258329963e-03,3.260965077860050656e-03,1.770827775863784452e-03,1.359017998232759598e-03,6.978429038747180780e-04,5.359371673463833889e-04,2.650285644497430196e-04,2.019654791439439985e-04,9.740986173912126542e-05,7.324844311434339586e-05,3.476344222949525052e-05,2.570257814994839952e-05,1.207851377960099165e-05,8.761349330881473610e-06,4.094844960082034074e-06,2.910566038626367282e-06,1.354948491929238737e-06,9.463438276440452086e-07,4.960253173999028178e-07,2.247541469800516918e-07
7.360412857602040802e-03,1.140117977727492932e-01,9.454479364403310659e-02,9.753932487916404381e-02,1.945976256248616032e-02,8.978643988678026988e-02,5.721200383132806627e-02,3.995673967838055118e-02,8.619254221805602856e-02,4.082929367242933705e-02,7.936909296467228869e-02,4.690325670173906697e-02,5.677741358625111590e-02,4.029579141346447541e-02,3.474045432190080163e-02,2.749783845536803509e-02,1.904047670323939442e-02,1.596417745430352142e-02,9.591018426667784202e-03,8.241467291346022545e-03,4.512162499622163203e-03,3.891584061986590355e-03,2.004571206164376066e-03,1.712625402898102856e-03,8.477509904354601881e-04,7.116558031522110268e-04,3.433961106518002124e-04,2.818544320198733280e-04,1.338784464042413525e-04,1.071410884985112905e-04,5.043334209648718861e-05,3.929857261086139151e-05,1.841831068121525014e-05,1.394760563791331338e-05,6.530854917531682006e-06,5.353502040345451650e-06,1.896792142148204158e-06
1.075988083338210582e-02,1.879742709686628432e-02,1.833053767306623560e-01,5.686455013709613288e-02,2.278141010777805578e-02,2.923697349671846440e-02,8.797626377458236946e-02,3.002280117778576354e-02,5.517832896173083257e-02,5.243244868616971088e-02,3.635889524095901881e-02,6.285029204940148495e-02,4.331072870569747241e-02,5.700977177817923014e-02,4.708086414307671025e-02,4.292665331444965593e-02,3.984668752406384656e-02,2.821110041011925390e-02,2.766172033191752547e-02,1.666737319551215776e-02,1.659019571457338513e-02,9.026787181519575071e-03,8.907356709158298011e-03,4.544416630757918893e-03,4.385038996849136179e-03,2.149187293586442369e-03,2.012518957036223740e-03,9.626923808157228325e-04,8.714125361145050146e-04,4.111134604542225537e-04,3.591313585233725579e-04,1.682693216935205881e-04,1.418280434570594415e-04,6.617490919553851156e-05,5.405899203894415925e-05,2.884899014313445354e-05,1.466261982099114070e-05
9.724775831476499804e-04,4.689877252391746326e-02,2.367416858712634992e-02,1.921085640992792332e-01,2.948146724365624874e-02,8.505953173010540047e-03,2.949220530964883485e-02,5.067159603644284804e-02,2.696394047307508479e-02,6.422897226889383304e-02,3.584992577435146960e-02,4.009800312046991888e-02,4.446123894411373179e-02,3.627078530256930972e-02,4.680528072470346163e-02,4.483171789080608177e-02,4.226018344591373627e-02,4.683369760198350523e-02,3.326114142260119116e-02,3.919230650797625448e-02,2.320678528866685145e-02,2.750704560922977854e-02,1.459026776979322447e-02,1.688084796547365679e-02,8.387613761081123831e-03,9.330338646770896041e-03,4.464165969277781275e-03,4.741729591153361588e-03,2.222482386428517673e-03,2.248740715905137629e-03,1.043748014721090391e-03,1.006089736310370689e-03,4.656470891164444983e-04,4.274992127200400089e-04,1.979353215771908418e-04,1.946499860946932859e-04,7.090803642377222122e-05
2.836478754518173984e-03,3.245538720294168997e-03,1.063518309666268008e-01,1.841763751573004260e-02,1.322552882987397815e-01,2.234232540212142265e-02,4.709097275549058159e-02,2.158152287948800901e-02,1.302162332952186592e-02,2.353210064842446367e-02,5.178384055037599937e-02,3.258039006091272005e-02,4.649389913571327221e-02,3.655157394622716993e-02,3.327361529706752280e-02,3.656697299266012391e-02,3.715231502548196896e-02,3.525103785202410994e-02,4.569148428943729107e-02,3.194806312020912614e-02,4.625833278345237165e-02,2.623873840479878927e-02,3.832698771611480620e-02,1.930992835161875198e-02,2.707641573231222426e-02,1.280585952837534451e-02,1.688865533900829954e-02,7.740104910207165970e-03,9.538587211995300935e-03,4.314223628089455288e-03,4.967441736418198514e-03,2.240889949125443852e-03,2.417352074270259429e-03,1.091678609057787717e-03,1.113125357735877995e-03,5.910250899478173290e-04,3.494200773954874513e-04
1.747873375146604584e-04,1.605611719915305685e-02,4.982944291950884910e-03,1.611740806653357005e-01,1.098686725410744948e-02,4.971136631345096646e-02,2.117216406955694380e-02,8.555908336529795266e-02,2.082431857620012025e-02,7.641681066638875836e-03,1.478722595277814911e-02,2.483733284442647682e-02,2.764321259229391217e-02,4.389887466923302756e-02,3.677259130376397955e-02,3.490611815154744113e-02,3.445940703210606526e-02,3.038078285312667548e-02,2.950433820869664825e-02,3.825370458642821797e-02,2.666456509106364392e-02,4.606634011772497289e-02,2.448710665129242431e-02,4.540941554493976157e-02,2.102025494301611869e-02,3.725810266689229266e-02,1.625360852926501995e-02,2.640448135764610071e-02,1.129339627305832316e-02,1.665490903870897252e-02,7.120956662280601354e-03,9.557984645992253017e-03,4.124665248370885072e-03,5.062684444513462952e-03,2.206730086148924429e-03,2.826211020277426787e-03,1.047575977928819979e-03
7.088441745389572127e-04,8.156520465688092908e-04,4.689450661876486126e-02,4.015420685282731182e-03,1.754433430968457275e-01,1.065590760439620761e-02,2.949434611467609095e-03,1.365080329043183091e-02,8.257735067289212472e-02,2.734549318060680231e-02,3.211113650983542234e-02,1.200487684974609233e-02,5.884679895504415711e-03,1.602360215823253956e-02,2.879370038570368620e-02,3.373837536253031927e-02,3.479824142926279951e-02,3.843535742776081621e-02,2.776426483204952333e-02,3.097315294120843096e-02,2.952938084920625483e-02,2.338487006937734966e-02,3.931444840826555515e-02,2.016088266668416770e-02,4.605846160986718646e-02,1.898984839923086379e-02,4.432025720172992622e-02,1.710157607861809495e-02,3.599778268104032036e-02,1.385360851990569478e-02,2.552138359475689816e-02,1.002509510567640115e-02,1.621591815799646591e-02,6.527549268039638773e-03,9.452470410997344807e-03,4.738681814833565001e-03,3.481012205548555515e-03
